Date,Tron Return,Tron Price,Famala Index,US Treasury Yield,Famala Index Return
2020-02-26,-0.1452818910683983,0.0164770332868,6729.012169281501,1.33,-0.04592024419862937
2020-02-27,0.027607452927164777,0.0169382595548,6674.393874711331,1.30,-0.008116836943690984
2020-02-28,0.006934681161020515,0.0170561292061,6577.679233558031,1.13,-0.01449040062195646
2020-02-29,-0.025338654729540458,0.0166293793039,6545.329685442141,1.13,-0.004918079305364834
2020-03-01,-0.007845879903552596,0.0164994176893,6524.424734710435,1.13,-0.003193872843136187
2020-03-02,0.05856432834915429,0.0174945502313,6733.572159474476,1.10,0.03205607134240687
2020-03-03,-0.012876074265982427,0.0172707331383,6680.778443016143,1.02,-0.007840372867178707
2020-03-04,0.02515730814796844,0.0177107296522,6651.112253681941,1.02,-0.004440528837655679
2020-03-05,0.01018637921419853,0.0178920598417,6915.827259750895,0.92,0.03980011101487756
2020-03-06,0.019038346001348707,0.0182359583093,6899.239987902166,0.74,-0.002398450861441329
2020-03-07,-0.06728303276122516,0.0170493544938,6751.931482174015,0.74,-0.021351410588188895
2020-03-08,-0.13705589721464223,0.014865698519,6229.733943777893,0.74,-0.07734046765355848
2020-03-09,0.008162631257599019,0.0149875383246,6055.462988044997,0.54,-0.027974060739295915
2020-03-10,0.007849537527331156,0.01510564651,6039.924057562755,0.76,-0.002566101140890423
2020-03-11,-0.01805886926173016,0.0148353040016,6078.8200332098195,0.82,0.0064398120367692695
2020-03-12,-0.5231966230980979,0.00879174420506,3847.432875919516,0.88,-0.36707570632125736
2020-03-13,0.1528864035268249,0.0102440753737,4265.749648993673,0.94,0.1087262043458475
2020-03-14,-0.04821940350982021,0.00976183234079,3991.175136712385,0.94,-0.06436723550948711
2020-03-15,0.05796175465589154,0.0103443644858,4146.443039648618,0.94,0.03890280371513087
2020-03-16,-0.07870957527417353,0.00956138223651,3886.582129725557,0.73,-0.06267080180247264
2020-03-17,0.03331461119128083,0.00988528129739,4060.1887970475054,1.02,0.044668210146432
2020-03-18,0.00491632800796519,0.00993400024373,4069.2762265977694,1.18,0.0022381790612476487
2020-03-19,0.16086203253874376,0.011667710891,4813.855623471166,1.12,0.18297587959417605
2020-03-20,-0.03678505470487941,0.0112463116218,4856.5443389166,0.92,0.008867884453637282
2020-03-21,-0.0015597177493500381,0.0112287842224,4838.900658997218,0.92,-0.0036329700066773155
2020-03-22,-0.08007120700944213,0.0103647361976,4572.063755187342,0.92,-0.05514411694187847
2020-03-23,0.08499271026050652,0.0112841829311,5049.777253897549,0.76,0.10448530998024802
2020-03-24,0.02003927744638982,0.0115125907237,5318.701618520539,0.84,0.053254698395939715
2020-03-25,-0.011137878538690069,0.0113850763247,5284.778702018945,0.88,-0.006378044668546402
2020-03-26,0.04175799272219634,0.0118705601296,5280.262511511776,0.83,-0.0008545656803838851
2020-03-27,-0.03808773632985927,0.0114269392507,5071.9582332108785,0.72,-0.039449606500957614
2020-03-28,-0.0022006534369989144,0.0114018201669,4871.847514654059,0.72,-0.039454330922227804
2020-03-29,-0.05894178702271132,0.0107491987767,4619.105084609371,0.72,-0.05187814874838794
2020-03-30,0.06830132041858158,0.0115090368499,5043.506004189857,0.70,0.09187946838329537
2020-03-31,0.010053349358905457,0.0116253247803,5041.533145607162,0.70,-0.0003911680844746124
2020-04-01,-0.00430190982836378,0.0115754210989,5190.774532670934,0.62,0.029602381409276353
2020-04-02,0.03391345509460815,0.0119747160898,5336.248357425941,0.63,0.028025456285837462
2020-04-03,-0.005823014359149936,0.0119051897689,5273.465043187633,0.62,-0.011765440817787146
2020-04-04,0.0077992055767738076,0.0119984038166,5382.530517475077,0.62,0.020681937472656207
2020-04-05,0.04916719834467049,0.0126030749017,5318.534081538297,0.62,-0.011889655939526551
2020-04-06,0.08040080431900355,0.0136582212311,5622.4762377738625,0.67,0.05714773123116951
2020-04-07,-0.029118988207695724,0.0132662423589,5555.177564465249,0.75,-0.01196957896531005
2020-04-08,0.03177738738555466,0.0136945785399,5647.595808215289,0.77,0.016636415790057053
2020-04-09,-0.013773520413467152,0.0135072490377,5624.018197253804,0.73,-0.0041748049545592665
2020-04-10,-0.08052250301714158,0.0124622491172,5301.071440974258,0.73,-0.05742277939947641
2020-04-11,0.001678612975599447,0.0124831859778,5292.648396124626,0.73,-0.0015889325287198636
2020-04-12,0.03298887152661967,0.01290186002,5380.264291775766,0.73,0.01655426340342084
2020-04-13,-0.024901126119558244,0.0125845561835,5290.40572216748,0.76,-0.016701515898697148
2020-04-14,-0.01375219381203084,0.0124126755049,5287.603811627634,0.76,-0.0005296211079059231
2020-04-15,-0.01521503195852881,0.0122252457411,5130.324042324443,0.63,-0.029744998851337304
2020-04-16,0.06465738474794815,0.0130418122286,5473.310679019933,0.61,0.06685477054975443
2020-04-17,-0.002869275894097771,0.0130044453048,5456.32530371954,0.65,-0.0031033091846038078
2020-04-18,0.027660865781339843,0.0133691807142,5536.08169794122,0.65,0.01461723592017339
2020-04-19,-0.025541588430939004,0.0130320345555,5507.242754260681,0.65,-0.005209269886906456
2020-04-20,-0.04029394008876283,0.0125173612765,5273.333280177429,0.63,-0.04247306402142675
2020-04-21,0.005500931721065739,0.0125864081632,5267.143825760051,0.58,-0.001173727145341583
2020-04-22,0.030469727398477437,0.0129758150225,5438.521093306351,0.63,0.032537039658599005
2020-04-23,0.043560450342207395,0.0135535389759,5703.6539335571415,0.61,0.04875090777474636
2020-04-24,0.033783443496558804,0.0140192465034,5787.834650895875,0.60,0.014759085722831215
2020-04-25,-0.0001095547844038077,0.014017710712,5781.269520275549,0.60,-0.0011342982335041608
2020-04-26,0.016601264825362366,0.0142523648281,5871.271446629184,0.60,0.015567848210153067
2020-04-27,0.020944366378415766,0.0145540195351,5974.387377141294,0.67,0.017562793927933782
2020-04-28,0.056146427739009526,0.0153945513737,5948.158916511004,0.62,-0.004390150650532516
2020-04-29,0.0578406922323339,0.016311238229,6772.487065551116,0.63,0.1385854279635885
2020-04-30,-0.06547198993057819,0.0152775180951,6716.859498197571,0.64,-0.00821375763661469
2020-05-01,0.039474385475916945,0.015892649833,6865.352733678817,0.64,0.022107539322668974
2020-05-02,0.029896334096090132,0.0163749554644,6960.728621604209,0.64,0.01389235071018491
2020-05-03,-0.021895272053443125,0.0160203179696,6910.123173425962,0.64,-0.007270136637877537
2020-05-04,0.017706821047042878,0.0163065131993,6936.356507665477,0.64,0.0037963627537638805
2020-05-05,-0.025097748180492586,0.0159023494522,7034.92978235145,0.66,0.0142111026988071
2020-05-06,-0.004715864543710885,0.0158275326778,7305.190491026156,0.72,0.038416973166201386
2020-05-07,0.014314686146325865,0.0160557282177,7906.923616568444,0.63,0.08237062760806428
2020-05-08,0.01662306275520614,0.0163248542477,7791.91777535137,0.69,-0.014544954117943739
2020-05-09,-0.007799191739758778,0.0161980287902,7566.603299351785,0.69,-0.02891643398911834
2020-05-10,-0.12583808354393283,0.0142827350927,6923.795701526345,0.69,-0.08495325741214795
2020-05-11,-0.018423328168389954,0.0140220086757,6799.19472968891,0.73,-0.017996049740457563
2020-05-12,0.03757319981792524,0.0145588832989,6960.428922002935,0.69,0.023713718862910384
2020-05-13,0.030028845547014765,0.0150027000595,7351.717391261176,0.64,0.05621614323527117
2020-05-14,0.017212688797674527,0.0152631721483,7773.185796117204,0.63,0.05732924464112531
2020-05-15,-0.02295267149060434,0.0149168314986,7428.354865343167,0.64,-0.04436159636712704
2020-05-16,0.0030233079801515053,0.0149619979159,7448.590232980073,0.64,0.0027240712114217107
2020-05-17,0.0027966419069961525,0.0150038998313,7700.5219718848675,0.64,0.033822741085865915
2020-05-18,0.023187125891806378,0.0153558618706,7707.808290192141,0.73,0.000946210962565398
2020-05-19,0.010107596019429689,0.0155118597727,7712.985169362826,0.70,0.0006716408836053673
2020-05-20,-0.03350879609255629,0.0150006882275,7534.203391250885,0.68,-0.023179323463772505
2020-05-21,-0.050900070031223044,0.0142562586222,7182.7990158422135,0.68,-0.04664121170616934
2020-05-22,0.04142730884656704,0.0148592612001,7225.026238429232,0.66,0.005878936956732739
2020-05-23,0.012608832201519812,0.0150478052937,7248.7860410011035,0.66,0.0032885420464628234
2020-05-24,-0.041950210074485905,0.0144296041911,6894.2670305339225,0.66,-0.0489073630345723
2020-05-25,0.02143459302673442,0.0147422354771,6981.598417702633,0.66,0.012667247552485243
2020-05-26,-0.012022265604242393,0.0145660615335,6934.948727137621,0.69,-0.006681806625646984
2020-05-27,0.011180711867407614,0.0147298343126,7221.697302262089,0.68,0.041348333838774065
2020-05-28,0.026850633948745033,0.0151306973315,7487.948612570995,0.70,0.03686824567203982
2020-05-29,-0.007911974749803699,0.0150114559756,7408.263494166112,0.65,-0.010641782219379154
2020-05-30,0.08323542415903473,0.01631441488,7533.142964846577,0.65,0.01685678037488896
2020-05-31,-0.02628919031256732,0.0158911106642,7364.379523858868,0.65,-0.022402792801788574
2020-06-01,0.06789029375600514,0.0170074276448,7934.236297601477,0.66,0.07738014749191109
2020-06-02,-0.04206997086094751,0.0163067673754,7388.655009636187,0.68,-0.0687629240548608
2020-06-03,0.034248082815009184,0.0168749163696,7462.835378737976,0.77,0.010039766236892027
2020-06-04,0.0020664893127526687,0.0169098242599,7588.446970186532,0.82,0.016831617619012546
2020-06-05,0.0016423045029254383,0.0169376181572,7476.507314191055,0.91,-0.014751326119199994
2020-06-06,0.0032790174933481886,0.0169932480593,7463.41286284715,0.91,-0.0017514128982460768
2020-06-07,0.06745119282362673,0.0181790036952,7547.079015593134,0.91,0.011210173453283498
2020-06-08,-0.012309742776570032,0.0179565965317,7552.741129772111,0.88,0.000750239154417068
2020-06-09,-0.019564222546597874,0.0176087039019,7583.030631380219,0.84,0.004010398488134372
2020-06-10,-2.1392098540244057e-05,0.0176083272188,7642.174377043253,0.75,0.007799486582354576
2020-06-11,-0.10796004981758721,0.0158063518926,7245.020993224081,0.66,-0.051968636702690606
2020-06-12,0.040429127062862814,0.0164584826156,7353.433641635782,0.71,0.014963745241469088
2020-06-13,0.014837949605908,0.0167045135345,7341.415733862447,0.71,-0.0016343259977608538
2020-06-14,-0.027166770968134243,0.0162568146422,7286.278738484938,0.71,-0.007510403630077591
2020-06-15,-0.008866660534791593,0.0161133081373,7361.462272355103,0.71,0.010318509155168286
2020-06-16,0.002046106634243608,0.0161463114366,7426.203001043171,0.75,0.008794547372903389
2020-06-17,0.0033098341386705414,0.0161998415885,7365.359237975924,0.74,-0.008193118752436496
2020-06-18,-0.008414451954983942,0.0160641006933,7311.2362953965585,0.71,-0.007348309950763367
2020-06-19,-0.016612676538686717,0.0157994374538,7226.713437435551,0.70,-0.0115606792813175
2020-06-20,0.008279285516642945,0.0159307885036,7253.432503363693,0.70,0.0036972637921040556
2020-06-21,-0.005755063320861376,0.0158393691215,7233.259260253427,0.70,-0.002781199535655886
2020-06-22,0.030563440480404075,0.016330948652,7487.270727097137,0.71,0.035117152269032635
2020-06-23,0.011820740858321457,0.016525138034,7460.09813150884,0.72,-0.003629172308402909
2020-06-24,-0.03452602399918536,0.0159643277053,7212.238375048772,0.69,-0.033224731376279876
2020-06-25,-0.0019817957541368044,0.0159327209978,7180.071349144558,0.68,-0.0044600613889160855
2020-06-26,-0.00580025187968649,0.0158405746971,7100.042812497723,0.64,-0.011145924985323293
2020-06-27,-0.02091517499613119,0.0155127069627,7040.563304371197,0.64,-0.008377344995980697
2020-06-28,0.019316306257356215,0.0158152679339,7113.372284377292,0.64,0.010341357198065547
2020-06-29,0.02422265626700215,0.0162030331248,7135.290471744956,0.64,0.003081265325561839
2020-06-30,0.010388059439903912,0.0163722284802,7096.142749531155,0.66,-0.005486493138411533
2020-07-01,0.030016714724773526,0.0168711190621,7145.966646054452,0.69,0.007021264690114859
2020-07-02,-0.010529898018576752,0.0166943999489,7051.5412568798965,0.68,-0.01321380211404868
2020-07-03,-0.001915695823490392,0.0166624491704,7034.037995919928,0.68,-0.0024821893997842275
2020-07-04,0.008451840145770679,0.0168038743368,7050.035141818575,0.68,0.0022742478655824174
2020-07-05,0.0021754255684826264,0.0168404697055,7004.78191126266,0.68,-0.006418865955360494
2020-07-06,0.06772488859472824,0.0180204962252,7189.90370562455,0.69,0.026427916915477523
2020-07-07,-0.047170114326494296,0.0171902037981,7073.0250215458545,0.65,-0.016255945679392453
2020-07-08,0.040773345023591145,0.0179055911705,7136.891714333919,0.67,0.009029614994081494
2020-07-09,0.030008070162361223,0.0184510465071,7015.478244717123,0.62,-0.017012093566299426
2020-07-10,-0.016854427933821792,0.0181426707222,7038.775372716518,0.65,0.003320818223182264
2020-07-11,0.012214685622347624,0.0183656366989,6991.664177772623,0.65,-0.006693095382260165
2020-07-12,-0.01162953268673566,0.0181532900659,7004.231073996425,0.65,0.0017974113035568984
2020-07-13,-0.03364961664230664,0.0175526019554,6998.655755717276,0.64,-0.0007959929106061755
2020-07-14,0.00500273552132798,0.0176406329951,6979.627030831343,0.63,-0.0027189113952902095
2020-07-15,-0.0045471381827572165,0.0175606006961,6934.662582244593,0.64,-0.0064422423129670454
2020-07-16,-0.023989852333716002,0.0171443374885,6907.504957113229,0.62,-0.003916214352072225
2020-07-17,0.0022494469972471048,0.0171829461748,6928.340841238132,0.64,0.003016412475165477
2020-07-18,0.0125702973692173,0.0174003041832,6916.7414045819505,0.64,-0.0016742012152665498
2020-07-19,0.004425498145331019,0.0174774798415,6929.410351330463,0.64,0.0018316351598918585
2020-07-20,-0.014886252320104564,0.0172192326024,6941.313667721986,0.62,0.001717796434041212
2020-07-21,0.019702128713489416,0.0175618522245,7090.118971796493,0.61,0.021437628552426653
2020-07-22,0.02202332181410085,0.0179529129699,7158.2124609488565,0.60,0.009603998102603116
2020-07-23,-0.004992156870693998,0.0178635125482,7160.931822902967,0.59,0.0003798939985290531
2020-07-24,0.005307819903928509,0.0179585809354,7120.310162829681,0.59,-0.005672677952800055
2020-07-25,0.03955210252305495,0.0186831145326,7121.226595373819,0.59,0.00012870682922241325
2020-07-26,-0.008508290712066692,0.0185248274937,7312.819538156486,0.59,0.02690448621690143
2020-07-27,0.007585188955155258,0.0186658760744,8269.228102900404,0.62,0.1307851998471472
2020-07-28,0.02415238221549485,0.0191221897976,8181.389933927654,0.59,-0.010622293626407686
2020-07-29,0.010568481360566737,0.0193253539815,8340.84889241789,0.58,0.019490448417446758
2020-07-30,-0.0025358420317810855,0.0192764100199,8287.317744659058,0.55,-0.006417949593535107
2020-07-31,0.020575914860991324,0.0196771484328,8421.38558611298,0.55,0.016177470875944695
2020-08-01,0.03586056572097162,0.0203955869229,8624.320231439553,0.55,0.02409753635568195
2020-08-02,-0.06881985311189154,0.0190391749702,8062.229206951733,0.55,-0.06517511054827756
2020-08-03,0.04358498672879161,0.0198873466698,8140.599893319588,0.56,0.009720721695716436
2020-08-04,0.023099767651540634,0.0203520867862,8095.39552927533,0.52,-0.005552952440440417
2020-08-05,0.00483202651079354,0.0204506665874,8548.892559471591,0.55,0.05601913193200785
2020-08-06,-0.008619090849886107,0.0202751578834,8586.775432172613,0.55,0.004431319312704502
2020-08-07,-0.016746278709516865,0.019938451596,8493.087517500417,0.57,-0.01091072142415304
2020-08-08,0.02376439447882189,0.0204179517746,8550.800917408633,0.57,0.006795337948572285
2020-08-09,0.0026704730763599163,0.0204725502345,8478.75126627434,0.57,-0.008426070473422807
2020-08-10,0.04976989015424379,0.0215172484302,8631.725115654082,0.59,0.018042025833240605
2020-08-11,-0.06529006448981355,0.0201572656503,8297.791847656557,0.64,-0.038686735678354685
2020-08-12,0.01154536108301222,0.0203913371808,8378.477123939192,0.69,0.009723704542603304
2020-08-13,0.10308489313576215,0.0226055410583,8413.979586792457,0.71,0.004237340787364108
2020-08-14,0.09064746906407004,0.0247504216408,8370.77396054805,0.71,-0.005134981110749071
2020-08-15,0.018031145382207826,0.0252007478394,8428.93388276009,0.71,0.006947974283638701
2020-08-16,0.11271117908281292,0.0282074139474,8427.040628650357,0.71,-0.00022461370987915798
2020-08-17,0.07446645789587432,0.0303881067709,8762.583675278463,0.69,0.039817423626429836
2020-08-18,-0.05358088270086425,0.0288027372066,8577.947829234186,0.67,-0.02107093671073099
2020-08-19,-0.0819257054202251,0.0265371256135,8463.238782297954,0.68,-0.013372551246499345
2020-08-20,0.037274508441816324,0.0275449503259,8518.89001403096,0.65,0.006575642394659546
2020-08-21,-0.12356050838310317,0.0243433501837,8408.010653459349,0.64,-0.0130157051433917
2020-08-22,0.0331346902077241,0.0251634717543,8423.66105992896,0.64,0.0018613685346808937
2020-08-23,-0.028143786227110848,0.0244651491978,8417.399368882296,0.64,-0.0007433455598600334
2020-08-24,0.028123670847331764,0.0251629655866,8457.213518213031,0.65,0.004729982217301217
2020-08-25,-0.08413682888261032,0.0231324516523,8209.30543179557,0.69,-0.02931321124665692
2020-08-26,0.02620945223361221,0.0237467556595,8304.849309108075,0.69,0.011638484900616804
2020-08-27,-0.027613160793919508,0.0231000032113,8213.012151424322,0.74,-0.011058256961150778
2020-08-28,0.037426706380784436,0.0239809427521,8336.717545848325,0.74,0.01506212241541004
2020-08-29,0.04313833160273543,0.0250380782111,8259.759350789143,0.74,-0.009231234551961877
2020-08-30,0.0736733632114935,0.0269523679414,8336.227199184552,0.74,0.009257878486266396
2020-08-31,0.08343240955116683,0.0292975404054,8296.108536102276,0.72,-0.004812568338612486
2020-09-01,0.16498948562009624,0.0345529542445,8396.425107335748,0.68,0.012092003232229098
2020-09-02,-0.0029632523937374007,0.0344507166728,7927.8095574402705,0.66,-0.05581131778166638
2020-09-03,0.1787144781783504,0.0411920088955,7158.907751535653,0.63,-0.09698792589978415
2020-09-04,-0.1453339109206167,0.0356201100629,7374.843195857947,0.72,0.030163182962648673
2020-09-05,-0.17181184799984683,0.02999703429,7321.888934453149,0.72,-0.007180391501007008
2020-09-06,0.04962927736439375,0.0315233265489,7312.310732468789,0.72,-0.001308159966656936
2020-09-07,0.023611005515413546,0.0322764803566,7401.515890694132,0.72,0.012199311748233915
2020-09-08,0.08104188263339301,0.0350011418516,7252.863075269509,0.69,-0.020084104070022122
2020-09-09,-0.028286910807095986,0.0340249396378,7290.190477366621,0.71,0.0051465747677478454
2020-09-10,-0.028249085048756065,0.0330772154189,7344.015236755657,0.68,0.007383176002896187
2020-09-11,0.012961314525762805,0.0335087300691,7350.385587658505,0.67,0.0008674207089012616
2020-09-12,-0.022946944236444573,0.0327485622293,7330.879470069379,0.67,-0.0026537543311846525
2020-09-13,-0.06841406715234118,0.0305830212107,7312.927949916539,0.67,-0.0024487539627588927
2020-09-14,-0.004287581033146668,0.0304521747369,7586.43346771561,0.68,0.037400275193767374
2020-09-15,-0.08747770903931938,0.0279014791206,7747.7467024318985,0.68,0.021263382247107752
2020-09-16,-0.05174446912792167,0.0264944488415,7912.9849045473675,0.69,0.02132725919700024
2020-09-17,0.05897413541594495,0.0281039284423,7803.172600024166,0.69,-0.013877481866557765
2020-09-18,0.03445032021203008,0.0290889881653,7810.836646583073,0.70,0.0009821705800642378
2020-09-19,-0.04596353850645833,0.0277822172982,7950.830165475538,0.70,0.01792298638759859
2020-09-20,-0.029858079956410228,0.0269649552852,7882.884787357856,0.70,-0.008545696072432442
2020-09-21,-0.07571309759926104,0.024998728734,7614.033867275891,0.68,-0.03410565133631458
2020-09-22,0.001805594375511734,0.0250439070726,7664.069864425604,0.68,0.0065715490660950265
2020-09-23,-0.007405075551445903,0.02485914,7514.459076269336,0.68,-0.01952106267333464
2020-09-24,0.05226021743272563,0.02619283,7830.873698402025,0.67,0.04210743832938376
2020-09-25,0.03591196312618653,0.02715056,7717.119654198224,0.66,-0.014526354093415334
2020-09-26,0.003706122756612657,0.02725137,7764.287531403967,0.66,0.006112109092423118
2020-09-27,-0.02461146399963428,0.02658886,7772.054653423841,0.66,0.0010003650674268625
2020-09-28,-0.010583145599326316,0.02630895,7728.010604255597,0.67,-0.005666976254321764
2020-09-29,-0.0003394858361897919,0.02630002,7827.237225085629,0.66,0.012839866029090373
2020-09-30,-0.00920995537186504,0.02605891,7777.835074973677,0.69,-0.006311569292115196
2020-10-01,-0.01793107805302476,0.02559581,7662.508184353954,0.68,-0.014827633847727725
2020-10-02,0.012647545980472985,0.02592159,7671.409627462561,0.70,0.001161687908768943
2020-10-03,0.044155255992367866,0.02709181,7643.493974820995,0.70,-0.0036389208759797344
2020-10-04,-0.027331407875110427,0.02636138,7703.8032205376385,0.70,0.00789027189859929
2020-10-05,0.0030838492152020186,0.0264428,7798.871813846747,0.78,0.01234047529351008
2020-10-06,-0.03316255831156613,0.02558027,7704.844057276186,0.76,-0.01205658444130554
2020-10-07,-0.004045266847498874,0.025477,7749.252253519435,0.81,0.005763672296691284
2020-10-08,0.007570673379671846,0.02567061,7922.494036982404,0.78,0.02235593548839365
2020-10-09,0.021292037239395368,0.02622305,7987.064964105798,0.79,0.008150328270614644
2020-10-10,0.005591997558349113,0.0263701,8170.641756156384,0.79,0.02298426178772649
2020-10-11,0.0036761936213462556,0.02646722,8218.271518101314,0.79,0.005829378323806912
2020-10-12,0.02296933009858356,0.02708219,8326.301978863046,0.79,0.013145155952050026
2020-10-13,-0.01092303682145888,0.02678798,8241.265076859192,0.74,-0.01021304562574441
2020-10-14,0.0014630187568377433,0.0268272,8272.339124750355,0.73,0.0037705434300877435
2020-10-15,-0.01089590808594421,0.02653648,8344.048085357525,0.74,0.00866852283565364
2020-10-16,-0.030510707650836764,0.02573906,8229.807443426935,0.76,-0.013691273200002763
2020-10-17,0.00028163340568097296,0.02574631,8250.70669168423,0.76,0.0025394577456350803
2020-10-18,0.00734874594402874,0.02593621,8330.519894627381,0.76,0.009673499001436254
2020-10-19,-0.0029214203286559975,0.02586055,8563.778603545485,0.78,0.02800049839248801
2020-10-20,0.005826641988346034,0.02601167,8797.544048716432,0.81,0.027296997738144074
2020-10-21,0.026890642760778172,0.02672063,9519.826894926617,0.83,0.08210050921149589
2020-10-22,0.011943453187475177,0.02704168,9549.812686893609,0.87,0.00314982533799773
2020-10-23,-0.013046580323705939,0.02669117,9529.809582139214,0.85,-0.0020946070263605393
2020-10-24,0.013372320632438215,0.02705049,9663.237141390515,0.85,0.014001072959670733
2020-10-25,-0.004268168256221177,0.02693528,9630.8654652677,0.85,-0.003349982583388923
2020-10-26,-0.00647229030299687,0.02676151,9723.419528384115,0.81,0.00961015014177049
2020-10-27,0.007440068703859473,0.02696136,10217.354611876695,0.79,0.050798495534488716
2020-10-28,-0.004062561742188917,0.02685205,9958.00894053843,0.79,-0.025382858987472275
2020-10-29,-0.013586944952649293,0.02648968,10145.51850302014,0.85,0.01883002552029953
2020-10-30,-0.03314190868045088,0.02562615,10278.914469844232,0.88,0.013148265096986774
2020-10-31,0.005580635900955544,0.02576956,10476.858516668626,0.88,0.01925729097222398
2020-11-01,-0.0016354351208269376,0.02572745,10391.508591576843,0.88,-0.008146518821075205
2020-11-02,-0.05162220058508776,0.02443304,10304.421007311947,0.87,-0.008380648824703671
2020-11-03,-0.0006882395853013892,0.02441623,10668.501409493821,0.90,0.03533244632799125
2020-11-04,-0.009040907072454859,0.02419648,10797.885770057239,0.78,0.012127697752214686
2020-11-05,0.031127870428593458,0.02496151,12070.863789973291,0.79,0.11789141384010995
2020-11-06,0.04326413458092891,0.02606515,11836.877135751092,0.83,-0.01938441674874675
2020-11-07,-0.044940919012676495,0.02491969,11270.289183280163,0.83,-0.04786633720811844
2020-11-08,0.017715565174198176,0.02536509,11768.773370380386,0.83,0.04422993758134796
2020-11-09,-0.022091149516386695,0.02481089,11682.23463092582,0.96,-0.0073532505666535596
2020-11-10,0.002443920593236111,0.0248716,11605.88438574334,0.98,-0.006535585664437906
2020-11-11,0.007304909445156191,0.02505395,11944.678380587076,0.98,0.029191570722513
2020-11-12,-0.0046744443006518635,0.02493711,12501.877695169795,0.88,0.04664833131784433
2020-11-13,0.018579108984668052,0.02540475,12439.176385562807,0.89,-0.00501535138447346
2020-11-14,-0.00846803417625885,0.02519053,12261.616499820362,0.89,-0.014274247766799482
2020-11-15,0.008634131049690017,0.02540897,12216.374844695232,0.89,-0.003689697449418086
2020-11-16,0.007337734841884028,0.0255961,12827.53131691985,0.91,0.050027645680011494
2020-11-17,0.03351081687607109,0.02646838,13560.847284254107,0.87,0.057167349602724654
2020-11-18,0.013272378938921026,0.02682202,13741.953445665176,0.88,0.013355077128650885
2020-11-19,-0.03875916914173681,0.02580231,13755.830494549191,0.86,0.001009830875856447
2020-11-20,0.017946450941585288,0.02626955,14296.460595105333,0.83,0.03930188735390196
2020-11-21,0.14388344631000927,0.03033475,13908.557224291271,0.83,-0.027132825515349412
2020-11-22,-0.05541596123599659,0.02869945,13685.366409187225,0.83,-0.016047014187369753
2020-11-23,0.09857178486867849,0.03167253,13219.816952431314,0.86,-0.034018048390971785
2020-11-24,0.10181904345535328,0.03506729,13740.551047707224,0.88,0.039390416459596976
2020-11-25,-0.05756029352417897,0.0331058,13624.902533299954,0.88,-0.008416584895739512
2020-11-26,-0.11914554510734776,0.02938731,12586.35486866389,0.88,-0.0762242270796287
2020-11-27,-0.0008296135385887414,0.02936294,12492.355797602828,0.84,-0.007468331541730982
2020-11-28,0.03584974127968433,0.03043469,12859.063995695542,0.84,0.029354607252147124
2020-11-29,0.008634626190270896,0.03069862,13171.611003817297,0.84,0.024305579957170892
2020-11-30,0.05147255347927953,0.03232013,14253.857358648289,0.84,0.08216507111524497
2020-12-01,-0.06529034769512795,0.03027735,13708.537842121726,0.92,-0.03825768020582155
2020-12-02,0.029886767697037058,0.0311959,13978.369410758201,0.95,0.019683468196540498
2020-12-03,0.014164227623866538,0.03164091,14133.467526415532,0.92,0.011095579970719777
2020-12-04,-0.06827139439978719,0.02955283,13769.259591141275,0.97,-0.025769184709523683
2020-12-05,0.0339128985223573,0.03057224,14019.41798793933,0.97,0.01816789022984209
2020-12-06,0.011481564730482273,0.03092528,14133.697776698935,0.97,0.008151535881012844
2020-12-07,-0.019877565561315893,0.03031663,14054.175341200138,0.94,-0.005626442333435123
2020-12-08,-0.08490545212072222,0.02784883,13507.151832127696,0.92,-0.03892249070415607
2020-12-09,0.030453842792520662,0.02870998,13602.865619463744,0.95,0.007086156173086475
2020-12-10,-0.01984843123321892,0.02814575,13426.54858949016,0.92,-0.01296175636119646
2020-12-11,-0.011691864029150434,0.02781859,13337.245988731363,0.90,-0.006651195589363819
2020-12-12,0.026735664700909843,0.02857237,13956.160225611999,0.90,0.04640495027260918
2020-12-13,0.021181817555132782,0.02918404,14147.88718888867,0.90,0.013737801814916005
2020-12-14,-0.00329420380580524,0.02908806,14272.576690211696,0.90,0.008813294851612431
2020-12-15,0.004058370686199777,0.02920635,14456.645888478659,0.92,0.01289670409640889
2020-12-16,0.06526722803280156,0.03117615,15853.095115826884,0.92,0.09659565836506628
2020-12-17,-0.015136034134453176,0.03070782,17199.818336550914,0.94,0.08495017603089594
2020-12-18,0.013100036321540233,0.03111274,17435.724992273488,0.95,0.01371564810200668
2020-12-19,0.005682134847802179,0.03129003,18091.877349244503,0.95,0.03763263972457608
2020-12-20,-0.0020721338147981134,0.03122526,17855.814582418414,0.95,-0.013047997301172684
2020-12-21,-0.06091219079030303,0.02938003,17448.721514198256,0.95,-0.02279890768024657
2020-12-22,-0.016683653392046645,0.02889393,18349.81362774357,0.93,0.051642300142854765
2020-12-23,-0.15198337028433748,0.02481996,18469.639082773218,0.96,0.00653006387206465
2020-12-24,0.10968893362048282,0.02769736,18593.48078966346,0.94,0.006705150346210605
2020-12-25,0.02847119142071622,0.02849727,19419.23959231902,0.94,0.04441120046304717
2020-12-26,-0.0270010133076838,0.02773811,21122.36438265646,0.94,0.08770295985281955
2020-12-27,0.03917064193628979,0.02884619,20807.35686879412,0.94,-0.014913458936490646
