Date,Ethereum Return,Ethereum Price,Famala Index,US Treasury Yield,Famala Index Return
2017-04-23,-0.0013128633186793885,48.48929977416992,900.2518420982126,2.24,-0.025206798173947446
2017-04-24,0.031309692049992566,50.03150177001953,933.074170618238,2.28,0.03645905177325331
2017-04-25,-0.002808187509264044,49.89120101928711,944.9325557532866,2.35,0.012708941591633003
2017-04-26,0.05515590230195663,52.72029876708984,947.9230755674748,2.32,0.0031647971021638126
2017-04-27,0.1648350427155454,62.167701721191406,954.4892702153912,2.30,0.00692692774040293
2017-04-28,0.12093138225455669,70.1592025756836,922.0758504426984,2.29,-0.03395891476640524
2017-04-29,-0.025731938018188204,68.37689971923828,919.1785173625317,2.29,-0.0031421851887517616
2017-04-30,0.14468115312835278,79.02120208740234,919.2924682059223,2.29,0.00012397030744103283
2017-05-01,-0.03508261667324608,76.2969970703125,986.64596831388,2.33,0.07326667240013805
2017-05-02,0.012591980341835557,77.26380157470703,1013.940846789554,2.29,0.027664308528336068
2017-05-03,0.03127236365711214,79.71820068359375,1025.603968428781,2.33,0.011502763377327105
2017-05-04,0.1960212781179154,96.9813995361328,1006.3958532508468,2.36,-0.018728588977050126
2017-05-05,-0.026994035079091646,94.39849853515624,1004.5568814374362,2.36,-0.0018272847681857567
2017-05-06,0.0355374310313844,97.8134994506836,1004.6804781303567,2.36,0.00012303603230873707
2017-05-07,-0.039690145725441044,94.0073013305664,976.5392125153629,2.36,-0.028010164651912844
2017-05-08,-0.027903777038813138,91.42040252685548,1036.7995072099527,2.39,0.06170801328025706
2017-05-09,-0.00282062880874287,91.16290283203124,1097.1103078820133,2.42,0.058170167185320275
2017-05-10,-0.018131222078113202,89.52490234375,1104.5073384803413,2.41,0.006742285206132163
2017-05-11,0.0039552812109645155,89.87969970703125,1157.6446093078746,2.39,0.04810947738984083
2017-05-12,-0.013715126511114823,88.65540313720703,1034.5007272917794,2.33,-0.10637451340936117
2017-05-13,0.024292135609700696,90.8354034423828,1090.0919758664334,2.33,0.05373727355435151
2017-05-14,-0.0005385299841402062,90.7864990234375,1088.7767733423061,2.33,-0.0012065060134782545
2017-05-15,0.017777654432609535,92.41490173339844,993.2302272937607,2.34,-0.08775586363331254
2017-05-16,-0.032742552437209284,89.43800354003906,940.7395519942506,2.33,-0.052848447275442446
2017-05-17,0.004711638008698086,89.86039733886719,987.3307320188129,2.22,0.049526120089024406
2017-05-18,0.07548724202125112,96.90630340576172,1016.5192180609818,2.23,0.029563027965802933
2017-05-19,0.2901447306046591,129.52699279785156,1076.947297500013,2.23,0.05944607673458288
2017-05-20,-0.023480966290722632,126.52100372314452,1135.5206171300886,2.23,0.05438828786333882
2017-05-21,0.22178786519788107,157.93699645996094,1070.873970108651,2.23,-0.056931284246362034
2017-05-22,0.09835798752490711,174.26100158691406,1163.5441863480216,2.25,0.08653699578669209
2017-05-23,0.04318870877337342,181.95199584960935,1251.0389950560107,2.29,0.07519680793782842
2017-05-24,0.04352328252247201,190.04600524902344,1356.4301936989455,2.26,0.08424293651871043
2017-05-25,-0.08565094247513667,174.4459991455078,1323.1356824460654,2.25,-0.024545687207158738
2017-05-26,-0.0839258355271261,160.4029998779297,1252.836766210473,2.25,-0.05313054221743286
2017-05-27,-0.016627212305360056,157.75799560546875,1170.612586804204,2.25,-0.065630401041771
2017-05-28,0.077737634645318,170.51100158691406,1230.2853497216827,2.25,0.05097567170398062
2017-05-29,0.13373294535973315,194.90899658203125,1273.5909269700421,2.25,0.03519962036299636
2017-05-30,0.17382089246175833,231.91099548339844,1196.8857802754217,2.21,-0.060227460066088194
2017-05-31,-0.005369847876036424,230.66900634765625,1249.4008809948816,2.21,0.04387645135810322
2017-06-01,-0.03723043780848869,222.23899841308597,1280.9080125627213,2.21,0.025217792021045286
2017-06-02,0.006887683266460503,223.7749938964844,1360.135579325578,2.15,0.06185265919630368
2017-06-03,0.002682192129880773,224.37600708007807,1389.1779620370676,2.15,0.021352564518524138
2017-06-04,0.08928915063717231,245.33200073242188,1360.6611729634449,2.15,-0.02052781562400123
2017-06-05,0.012685585756104947,248.4640045166016,1484.713609622061,2.18,0.09117070371636816
2017-06-06,0.06241472753148368,264.46600341796875,1607.015531788886,2.14,0.08237408303811347
2017-06-07,-0.024477914859963788,258.0710144042969,1524.1135006850182,2.18,-0.05158757302835991
2017-06-08,0.013834027749448849,261.6659851074219,1565.5287621819748,2.19,0.027173344687480564
2017-06-09,0.07390518550118086,281.73699951171875,1562.443770017637,2.21,-0.0019705752068317453
2017-06-10,0.18108915214396776,337.6679992675781,1620.272409228007,2.21,0.03701166104026725
2017-06-11,0.008672055570123776,340.6090087890625,1610.277092127649,2.21,-0.00616891150119654
2017-06-12,0.16444738451176794,401.489990234375,1374.3374572928417,2.21,-0.14652113973941078
2017-06-13,-0.009894622564301363,397.5369873046875,1406.2825308011033,2.21,0.023243980827814148
2017-06-14,-0.10181794452654305,359.0530090332031,1260.5925907575452,2.15,-0.1035993385771239
2017-06-15,0.00798911520995146,361.9330139160156,1248.7885441380756,2.16,-0.009363887036949804
2017-06-16,0.02265715306099754,370.22698974609375,1273.2637100394397,2.16,0.019599127503413378
2017-06-17,0.02451165771688191,379.41400146484375,1346.7015269325368,2.16,0.05767683184092502
2017-06-18,-0.021192137433034896,371.4580078125,1272.784249985026,2.16,-0.05488764620017669
2017-06-19,-0.0037814787394649446,370.0559997558594,1292.3408940138177,2.19,0.015365246725061009
2017-06-20,-0.030318015308569302,359.0050048828125,1375.0330096666494,2.16,0.06398630271305768
2017-06-21,-0.0636332657859082,336.8720092773437,1383.9895464514263,2.16,0.006513688560064688
2017-06-22,-0.0014883397644626444,336.3710021972656,1395.7261927094298,2.15,0.008480299788460429
2017-06-23,0.015832603802932364,341.739013671875,1401.5554579403824,2.15,0.0041765105945576995
2017-06-24,-0.05424247958689784,323.6960144042969,1327.2077009678862,2.15,-0.05304660372251835
2017-06-25,-0.0652539423455429,303.2479858398437,1340.383025201259,2.15,0.009927100501123106
2017-06-26,-0.1062080037666991,272.6919860839844,1306.3656451296495,2.14,-0.025378850248048913
2017-06-27,0.07213004641400425,293.0880126953125,1344.3526689391645,2.21,0.029078400791644362
2017-06-28,0.11231808005786142,327.927001953125,1327.6118642132221,2.22,-0.012452688280934928
2017-06-29,-0.07944445077834958,302.88299560546875,1331.46249520596,2.27,0.002900419238886449
2017-06-30,-0.026656058284150227,294.9159851074219,1299.7708340101494,2.31,-0.0238021433648481
2017-07-01,-0.0713713365338052,274.6010131835937,1292.3642103632221,2.31,-0.005698407329294992
2017-07-02,0.04759615553493453,287.98699951171875,1326.3801178961764,2.31,0.02632068209579563
2017-07-03,-0.01782889364020394,282.89801025390625,1355.4211670981313,2.35,0.0218949672195162
2017-07-04,-0.034505342018409324,273.3030090332031,1386.5019696225902,2.35,0.022930734209353477
2017-07-05,-0.016710274144770755,268.77398681640625,1394.6614913369367,2.33,0.005884969436118115
2017-07-06,0.006582440687993092,270.54901123046875,1400.6996630608937,2.37,0.0043294890993001945
2017-07-07,-0.09515833043738672,245.99099731445312,1380.641539528807,2.39,-0.014320074503519537
2017-07-08,0.02293106887356122,251.69700622558597,1409.7554431106964,2.39,0.021087228471936004
2017-07-09,-0.03872235340084825,242.13699340820312,1385.8926469651126,2.39,-0.016926904777845284
2017-07-10,-0.11720656319723348,215.35699462890625,1339.5862704326348,2.38,-0.033412672066542436
2017-07-11,-0.08704466578931985,197.4040069580078,1354.4767256637374,2.37,0.01111571203719006
2017-07-12,0.15618646016799995,230.7740020751953,1336.2791356711446,2.33,-0.013435144102365754
2017-07-13,-0.09560358429079122,209.7330017089844,1338.7944937599857,2.35,0.0018823597717686465
2017-07-14,-0.04920935161722094,199.66200256347656,1269.2762454807637,2.33,-0.05192600403067164
2017-07-15,-0.15698198221939585,170.65499877929688,1143.8375271377602,2.33,-0.09882696441348046
2017-07-16,-0.08108868715322358,157.36300659179688,1124.372059643211,2.33,-0.017017685670147404
2017-07-17,0.20632936927974355,193.4239959716797,1274.9038977835105,2.31,0.13388080649039485
2017-07-18,0.1921060390302978,234.39100646972656,1286.9084266272469,2.27,0.009416026466470826
2017-07-19,-0.16015941115060534,199.7030029296875,1313.4678936015405,2.27,0.02063819493660568
2017-07-20,0.1292854572813145,227.26499938964844,1679.367182028933,2.27,0.2785749771348377
2017-07-21,-0.04022360079087271,218.30499267578125,1577.767000552347,2.24,-0.060499087134617775
2017-07-22,0.049905305822248766,229.4759979248047,1657.4845332432776,2.24,0.05052554189751901
2017-07-23,-0.015480260391948924,225.9510040283203,1603.324456502788,2.24,-0.03267606765205344
2017-07-24,-0.005503053798315867,224.71099853515625,1624.7553942602738,2.26,0.01336656324960664
2017-07-25,-0.08349824834459361,206.7100067138672,1526.489878436755,2.33,-0.06048019053862421
2017-07-26,-0.013427287783261856,203.9530029296875,1492.7315602081871,2.29,-0.022114996440814216
2017-07-27,0.0017879807044968409,204.3179931640625,1603.7519701556039,2.32,0.07437399523591036
2017-07-28,-0.05635027291191926,193.1230010986328,1745.150443626587,2.30,0.08816729525655016
2017-07-29,0.06352408183811956,205.78900146484372,1651.385039020869,2.30,-0.05372912401229126
2017-07-30,-0.03869548175931231,197.97799682617188,1698.7128554359576,2.30,0.028659467838675567
2017-07-31,0.02933155428240647,203.8710021972656,1781.3380604507274,2.30,0.04863988916688622
2017-08-01,0.10644441416582093,226.7689971923828,1603.590781252809,2.26,-0.09978301319904631
2017-08-02,-0.030522543967603497,219.95199584960935,1603.9935170067354,2.27,0.00025114621425535857
2017-08-03,0.024209905187413314,225.3419952392578,1665.787400289842,2.24,0.0385250205988502
2017-08-04,-0.010120163650997212,223.072998046875,1738.475452809844,2.27,0.04363585203451201
2017-08-05,0.1396568465567394,256.5069885253906,1962.202100169228,2.27,0.1286912892544911
2017-08-06,0.019534501681695977,261.5669860839844,1925.223461352204,2.27,-0.018845479175582863
2017-08-07,0.028689861961810913,269.17999267578125,2038.461232165229,2.26,0.058817988190052024
2017-08-08,0.09757382675843042,296.7690124511719,2014.4557739827815,2.29,-0.011776264274081459
2017-08-09,-0.0025034067583996054,296.0270080566406,1961.920769904982,2.24,-0.026079005931181305
2017-08-10,-0.0004561764921160848,295.8919982910156,1993.149500357614,2.20,0.015917426907175434
2017-08-11,0.042906577723431316,308.864013671875,2186.04001979234,2.19,0.09677674424327792
2017-08-12,0.005608077902307993,310.6010131835937,2379.5827659059114,2.19,0.0885357744420236
2017-08-13,-0.041200959745169324,298.0639953613281,2561.596201484675,2.19,0.0764896427166175
2017-08-14,0.006797492304473344,300.09698486328125,2756.5656972185807,2.22,0.0761125018927274
2017-08-15,-0.034852589117190545,289.8179931640625,2670.8245666298885,2.27,-0.031104330535349237
2017-08-16,0.04205761091780455,302.2669982910156,2802.546266679015,2.23,0.04931873912457532
2017-08-17,-0.002683338896327515,301.4570007324219,2774.6827434893316,2.19,-0.009942217019204199
2017-08-18,-0.019654041580100732,295.5899963378906,2646.3953230809448,2.19,-0.04623498694018534
2017-08-19,0.006340037055098044,297.4700012207031,2663.655399037965,2.19,0.00652210794301351
2017-08-20,0.013217827977994577,301.4280090332031,2563.13836017939,2.19,-0.0377365025877141
2017-08-21,0.06474935082047097,321.59100341796875,2428.544742048136,2.18,-0.05251125737973586
2017-08-22,-0.021390684726379592,314.7850036621094,2480.8018338105453,2.22,0.021517862470319504
2017-08-23,0.008647820535356114,317.5190124511719,2505.1759233590906,2.17,0.00982508526733324
2017-08-24,0.025165695822066757,325.6109924316406,2664.99521952439,2.19,0.06379563793308539
2017-08-25,0.019175543686698444,331.9150085449219,2675.6377473040357,2.17,0.003993450983204761
2017-08-26,0.005908664988799459,333.8819885253906,2649.462789418623,2.17,-0.009782698689980222
2017-08-27,0.04110737389660421,347.8930053710937,2654.6063981319408,2.17,0.0019413779781548054
2017-08-28,-0.00041974611241225976,347.7470092773437,2633.2550419391123,2.16,-0.008043134457844114
2017-08-29,0.06382883378808177,370.6669921875,2769.147637989049,2.13,0.051606317612845586
2017-08-30,0.020872338924777217,378.4849853515625,2732.2241996228654,2.15,-0.013333864131923818
2017-08-31,0.011968220076344693,383.0419921875,2796.450760085754,2.12,0.023507060830423098
2017-09-01,0.01219296068257384,387.7409973144531,2932.9939108352855,2.16,0.048827303773210096
2017-09-02,-0.10531148296540653,348.9840087890625,2781.6686511599387,2.16,-0.05159412677820767
2017-09-03,-0.004307454991218126,347.4840087890625,2782.2824058651563,2.16,0.0002206426365561851
2017-09-04,-0.16316383056632588,295.1709899902344,2641.66356830204,2.16,-0.05054082118575977
2017-09-05,0.05861005670145747,312.9880065917969,2702.641964135793,2.07,0.023083331490598387
2017-09-06,0.06598762308560367,334.3380126953125,2818.3759256660433,2.10,0.04282252812841891
2017-09-07,-0.014794650705844719,329.4280090332031,2840.145226781396,2.05,0.007724058709523744
2017-09-08,-0.10532071295509426,296.4970092773437,2623.833481778085,2.06,-0.07616221275010186
2017-09-09,-0.007080765372774657,294.4049987792969,2628.4217035696306,2.06,0.0017486711040962124
2017-09-10,-0.019405461958508945,288.7470092773437,2562.856582922407,2.06,-0.02494467328365924
2017-09-11,0.01983679556328548,294.5320129394531,2575.4547340056997,2.14,0.00491566760592081
2017-09-12,-0.010471237699023346,291.4639892578125,2559.8948871051434,2.17,-0.006041592071142905
2017-09-13,-0.05049470733050725,277.11199951171875,2394.336138117572,2.20,-0.06467404182161308
2017-09-14,-0.2588757165355473,213.9080047607422,1982.5574704320961,2.20,-0.1719803084997148
2017-09-15,0.15776917735585383,250.4640045166016,2282.811477594638,2.20,0.15144782012150282
2017-09-16,-0.01586396378779718,246.52200317382807,2283.336392446556,2.20,0.000229942269464759
2017-09-17,0.02098127940501687,251.74899291992188,2240.1094276722292,2.20,-0.018931492055802586
2017-09-18,0.15343491808792134,293.4970092773437,2534.6380203886747,2.23,0.1314795558994186
2017-09-19,-0.03711342210039982,282.8039855957031,2450.5484109507415,2.24,-0.03317618088323256
2017-09-20,0.003311362793225276,283.74200439453125,2438.09986924791,2.28,-0.005079900338717105
2017-09-21,-0.09286031815566821,258.5799865722656,2277.347895783763,2.27,-0.0659333013760979
2017-09-22,0.021917575552580164,264.3099975585937,2263.1515924572404,2.26,-0.006233699889597531
2017-09-23,0.07945640093836917,286.1679992675781,2350.025401665617,2.26,0.03838620863839378
2017-09-24,-0.012960670554108532,282.4830017089844,2272.4288551221653,2.26,-0.03301945012528553
2017-09-25,0.03427176736119294,292.3320007324219,2440.54170547929,2.22,0.07397936792528856
2017-09-26,-0.016883001158140634,287.43798828125,2419.8587689872234,2.24,-0.008474731837456942
2017-09-27,0.06410297258680342,306.4670104980469,2615.310911825315,2.31,0.0807700620147736
2017-09-28,-0.024148286985434916,299.1549987792969,2611.8406385712356,2.31,-0.0013269065786360012
2017-09-29,-0.026035001786045606,291.4670104980469,2621.587123246636,2.33,0.0037316536589047816
2017-09-30,0.03372708319263325,301.4649963378906,2741.3099899491244,2.33,0.0456680861913224
2017-10-01,0.002888396794894643,302.3370056152344,2786.8377271044556,2.33,0.016608022194591742
2017-10-02,-0.01621209948144707,297.4750061035156,2795.2623848803323,2.34,0.0030230169822733264
2017-10-03,-0.016992002006535997,292.4630126953125,2732.4697140004037,2.33,-0.022463963032442434
2017-10-04,0.0006664495484697259,292.6579895019531,2650.5516774737225,2.33,-0.029979485630510828
2017-10-05,0.010891875722731256,295.8630065917969,2708.5806166677485,2.35,0.021893155182446448
2017-10-06,0.042110563400989766,308.5880126953125,2725.719884955726,2.37,0.0063277674596457145
2017-10-07,0.008184428759298451,311.1239929199219,2757.9797777808863,2.37,0.011835366136929539
2017-10-08,-0.008119655127543335,308.6080017089844,2886.7156505362213,2.37,0.04667759850614931
2017-10-09,-0.03702074053694442,297.3919982910156,3077.043999459813,2.37,0.06593248936321022
2017-10-10,0.008297903004323093,299.8699951171875,3066.943123718121,2.35,-0.0032826556082608356
2017-10-11,0.01188757265968751,303.4559936523437,3090.827020108138,2.35,0.007787525045805907
2017-10-12,0.0022383210512576844,304.135986328125,3633.7040583640496,2.33,0.1756413525325393
2017-10-13,0.10780807747967074,338.7569885253906,3715.7982022633564,2.28,0.022592413300786766
2017-10-14,0.002567871348932431,339.62799072265625,3869.0978167458225,2.28,0.04125617327364242
2017-10-15,-0.008970442816915938,336.5950012207031,3738.6139947852535,2.28,-0.033724611819278036
2017-10-16,-0.00958544402776728,333.3840026855469,3783.1093887248157,2.30,0.01190157475514348
2017-10-17,-0.050134569003217236,317.0820007324219,3742.9291619667442,2.30,-0.010620952933009211
2017-10-18,-0.008752023264636755,314.3190002441406,3754.2177919022733,2.34,0.0030159881331009316
2017-10-19,-0.02002289689325205,308.0880126953125,3880.060339294592,2.33,0.03352031085243823
2017-10-20,-0.013338020253113394,304.0060119628906,4165.340505760344,2.39,0.07352467269042964
2017-10-21,-0.012641824568223738,300.18701171875,4193.723909771781,2.39,0.0068141857723720296
2017-10-22,-0.0159195250515478,295.4460144042969,4197.005957143234,2.39,0.0007826093090690362
2017-10-23,-0.02917810068963121,286.95001220703125,4163.770196584637,2.38,-0.00791892146400935
2017-10-24,0.03888553507734156,298.3280029296875,3752.5058474706234,2.42,-0.0987721054950046
2017-10-25,-0.00135182616896874,297.92498779296875,3955.6173875611053,2.44,0.054126908350426474
2017-10-26,-0.004703432146902596,296.5270080566406,4102.94512641548,2.46,0.03724519447145324
2017-10-27,0.0030170780537246943,297.4230041503906,3992.5710787246344,2.42,-0.026901175689686557
2017-10-28,-0.003789663261586418,296.2980041503906,3976.778920877161,2.42,-0.0039553855237858294
2017-10-29,0.02923458254572857,305.0880126953125,4303.4050244732725,2.42,0.08213333204956422
2017-10-30,0.00869073626155918,307.7510070800781,4276.046118476778,2.37,-0.006357501987590154
2017-10-31,-0.0061014457245722594,305.8789978027344,4592.550930488279,2.38,0.07401810065702628
2017-11-01,-0.04748428331003098,291.6940002441406,4925.45205730725,2.37,0.07248719325222086
2017-11-02,-0.014729485318681429,287.4289855957031,5206.816727426249,2.35,0.05712463888498826
2017-11-03,0.06166438334507598,305.71099853515625,5262.768339974962,2.34,0.0107458386722151
2017-11-04,-0.017295638692354627,300.468994140625,5447.283528970708,2.34,0.03506048092487838
2017-11-05,-0.014096992764089775,296.26300048828125,5487.85119278204,2.34,0.007447320044124324
2017-11-06,0.008834723418458897,298.8919982910156,5109.978080781664,2.32,-0.06885629706894711
2017-11-07,-0.01426355447792772,294.65899658203125,5217.598666133595,2.32,0.021060870252396058
2017-11-08,0.04774906822473162,309.07000732421875,5431.397132918457,2.32,0.040976410886599236
2017-11-09,0.0375118833160891,320.8840026855469,5083.902637356766,2.33,-0.0639788413658074
2017-11-10,-0.06979035702377219,299.25299072265625,4710.631654821997,2.40,-0.07342213436424919
2017-11-11,0.050270088062790194,314.6809997558594,4412.129918483046,2.40,-0.06336766663413217
2017-11-12,-0.021758423551602856,307.9079895019531,4093.8414070474464,2.40,-0.07213942411401877
2017-11-13,0.028204481098143355,316.71600341796875,4599.057202401713,2.40,0.12340873647048221
2017-11-14,0.06394813452443018,337.6310119628906,4596.901249631393,2.38,-0.0004687814644258776
2017-11-15,-0.012739646901066345,333.35699462890625,5197.009848978937,2.33,0.13054633257472406
2017-11-16,-0.007325195982281953,330.92401123046875,5676.334072713305,2.37,0.09223077070530121
2017-11-17,0.004432274036711217,332.3940124511719,5532.890416709365,2.35,-0.02527047459970477
2017-11-18,0.04476586409432523,347.61199951171875,5552.623528523085,2.35,0.003566510508526572
2017-11-19,0.019299762155328023,354.385986328125,5747.992315315344,2.35,0.03518495100355277
2017-11-20,0.03423923644738788,366.7300109863281,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,-0.017408609298207502,360.4010009765625,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.05466828993951428,380.6520080566406,5843.624798708322,2.32,0.015426453031642275
2017-11-23,0.07467632642318546,410.1659851074219,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,0.14656552117983032,474.9110107421875,5620.654560718361,2.34,0.005879984818887638
2017-11-25,-0.01834970510458122,466.2760009765625,6078.192784857828,2.34,0.08140301439926786
2017-11-26,0.010780721565864352,471.3299865722656,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.018966979610970953,480.3550109863281,6900.535352988427,2.32,0.05443641769696766
2017-11-28,-0.01563724084813564,472.9020080566406,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.10088008381779127,427.5230102539063,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.04480551414950813,447.114013671875,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.042530153602790305,466.5400085449219,7836.957623257243,2.37,0.07679742498808041
2017-12-02,-0.006647422183877487,463.4490051269531,7911.208665333975,2.37,0.009474472830678834
2017-12-03,0.005173769251859075,465.8529968261719,8097.261599426728,2.37,0.023517637059431423
2017-12-04,0.00929653747229843,470.2040100097656,8286.431540495141,2.37,0.023362211871950155
2017-12-05,-0.014832870291597655,463.281005859375,8420.247539327636,2.36,0.016148808830260264
2017-12-06,-0.07783767994929666,428.5880126953125,10660.384828875853,2.33,0.2660417379756858
2017-12-07,0.01348804635476734,434.4079895019531,14117.934464240043,2.37,0.32433628718530905
2017-12-08,0.04857664201837577,456.031005859375,12474.501653847665,2.38,-0.116407454260048
2017-12-09,0.03759536387875813,473.50201416015625,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,-0.06947768654136811,441.7210083007813,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.15375243708510006,515.135986328125,12583.766296795886,2.39,0.08006108893069858
2017-12-12,0.23474061105760555,651.4310302734375,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,0.07585391317806586,702.7670288085938,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,-0.009940213774400849,695.8159790039062,10807.873243111764,2.35,-0.029667545541951224
2017-12-15,-0.016472556262746414,684.447998046875,11934.429584517406,2.35,0.10423478477818336
2017-12-16,0.01703720904107257,696.208984375,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.033566575104906744,719.9749755859375,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.09867904334789465,794.64501953125,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,0.03969514452900347,826.822998046875,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,-0.0094015604954164,819.0859985351562,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,0.0024107452669923733,821.06298828125,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,-0.1960945876765842,674.8599853515625,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.06389425349507392,719.3870239257812,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.03571428471546085,694.1480102539062,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,0.09828020664323166,765.833984375,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,0.010394547270593914,773.8359985351562,9668.186813002365,2.47,0.19591358308521756
2017-12-27,-0.01430905666948768,762.8419799804688,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,-0.03443179305792983,737.0230102539062,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,0.022231967715714403,753.5919799804688,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,-0.04941684006742787,717.2570190429688,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.053576204231864905,756.7329711914062,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,0.02080405991935298,772.6409912109375,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,0.13514465974787557,884.4439697265625,7446.783076964166,2.46,0.1015890777829963
2018-01-03,0.08480341627994366,962.719970703125,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,0.01873036167350314,980.9219970703124,7094.142404143028,2.46,0.023679414178397102
2018-01-05,0.016979703746571467,997.719970703125,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.043117478521551726,1041.6800537109375,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,0.10167986398366087,1153.1700439453125,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,-0.004031820642391285,1148.530029296875,7147.103653929261,2.49,-0.03877920118483304
2018-01-09,0.12368134760985788,1299.739990234375,6896.490832157766,2.55,-0.035064948531104013
2018-01-10,-0.034375534046981966,1255.8199462890625,7252.419912440688,2.55,0.05161017232463415
2018-01-11,-0.083748920321997,1154.9300537109375,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.09749359549276614,1273.199951171875,6472.962229699372,2.55,0.016971606977200904
2018-01-13,0.0923784720847535,1396.4200439453125,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.021461543929788246,1366.77001953125,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,-0.056320788275874584,1291.9200439453125,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.2038312843512961,1053.68994140625,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,-0.038148810498464185,1014.25,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,0.021487982757907597,1036.280029296875,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,0.002717524518743902,1039.0999755859375,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.1058752964251322,1155.1500244140625,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.09584018452753812,1049.5799560546875,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,-0.04513533482427692,1003.260009765625,5249.030536903659,2.66,-0.0671121915543049
2018-01-23,-0.01712140331800685,986.22900390625,5246.956750975205,2.63,-0.00039507979880736585
2018-01-24,0.07098402541777941,1058.780029296875,5469.373230457156,2.65,0.042389615550120975
2018-01-25,-0.002600707840248035,1056.030029296875,5410.592635700135,2.63,-0.010747226835735129
2018-01-26,-0.0008146886787546303,1055.1700439453125,5413.054327040056,2.66,0.00045497628553251636
2018-01-27,0.048014904141533296,1107.0699462890625,5533.444854628618,2.66,0.022240775782938288
2018-01-28,0.11822961667606485,1246.010009765625,5545.745689356809,2.66,0.002222997617460982
2018-01-29,-0.05243402510166151,1182.3599853515625,5347.267155436178,2.70,-0.035789332046282554
2018-01-30,-0.09879825820701822,1071.1300048828125,4834.593874242436,2.73,-0.09587575602474699
2018-01-31,0.04310449900718177,1118.31005859375,4849.9859215516335,2.72,0.0031837311901631925
2018-02-01,-0.07568923036724218,1036.7900390625,4413.582291916229,2.78,-0.08998039101436973
2018-02-02,-0.1241031265244571,915.7849731445312,4353.792654083718,2.84,-0.013546736840507088
2018-02-03,0.051329393577471516,964.0189819335938,4473.1250192518155,2.84,0.027408830564351207
2018-02-04,-0.14406016303912625,834.6820068359375,4086.984191386996,2.84,-0.08632462231726452
2018-02-05,-0.17890193854553665,697.9509887695312,3433.256623618662,2.77,-0.15995353472274598
2018-02-06,0.12782818401833046,793.1220092773438,3788.410174940968,2.79,0.10344509317453027
2018-02-07,-0.046523999009708265,757.0679931640625,3789.6556080055193,2.84,0.000328748210209535
2018-02-08,0.07717330715965874,817.8070068359375,4103.6538190774845,2.85,0.0828566612777833
2018-02-09,0.07767794919184422,883.864990234375,4236.018561667811,2.83,0.0322553383950117
2018-02-10,-0.02688951953855484,860.4149780273438,4123.746487009211,2.83,-0.026504150778413064
2018-02-11,-0.05464399013748608,814.6599731445312,3904.729636148855,2.83,-0.053111133662147064
2018-02-12,0.0642350496457784,868.7069702148438,4332.791331495647,2.86,0.10962646206895363
2018-02-13,-0.02736396396477533,845.2579956054688,4160.439412675299,2.83,-0.03977849511641576
2018-02-14,0.08859492149652262,923.5609741210938,4579.24657915102,2.91,0.10066416667426362
2018-02-15,0.014420859824017617,936.9760131835938,5012.456224070176,2.90,0.09460282110413712
2018-02-16,0.007690939983400131,944.2100219726562,5054.084224853587,2.87,0.008304910591240776
2018-02-17,0.031180734159380465,974.114990234375,5589.596672054507,2.87,0.10595637575003662
