Date,Cardano Return,Cardano Price,Famala Index,US Treasury Yield,Famala Index Return
2018-10-04,0.006359341524724344,0.0813041,4199.184990991997,3.19,0.01290583592094539
2018-10-05,0.020533312493028394,0.0829908,4228.312119914749,3.23,0.006936376698153208
2018-10-06,-0.020546842037556533,0.081303,4240.6376417316005,3.23,0.002914998104988525
2018-10-07,0.04044023832791357,0.0846583,4245.824936967428,3.23,0.0012232347288482297
2018-10-08,0.02275979842009624,0.0866072,4263.559472401424,3.23,0.004176935153304454
2018-10-09,-0.00289540222164876,0.0863568,4272.831385897701,3.21,0.0021746884396231596
2018-10-10,-0.019625818404420223,0.0846785,4250.297315248072,3.22,-0.005273802922343666
2018-10-11,-0.17703715056077227,0.0709393,4200.505986224696,3.14,-0.01171478730317232
2018-10-12,0.03156071184755445,0.0732139,4146.6405635496185,3.15,-0.012823555745837795
2018-10-13,-0.0015213598120144816,0.0731026,4146.965915746493,3.15,7.846163463852535e-05
2018-10-14,-0.025067190619403358,0.0712929,4184.550083447556,3.15,0.009063051991421432
2018-10-15,0.04787139792979112,0.0747888,4349.834801069212,3.16,0.039498802577475955
2018-10-16,0.013612192976201306,0.0758138,4326.496124495751,3.16,-0.005365416766568605
2018-10-17,0.020814967713557064,0.0774084,4286.0477422242875,3.19,-0.009348993066803674
2018-10-18,-0.02985938327065359,0.0751312,4253.38573583473,3.17,-0.007620541896392126
2018-10-19,0.009342469897510234,0.0758364,4244.261304826543,3.20,-0.002145215970259697
2018-10-20,0.006642237300180612,0.0763418,4252.760518573722,3.20,0.0020025189630793493
2018-10-21,-0.006157099896591547,0.0758732,4249.563449963331,3.20,-0.0007517631421822033
2018-10-22,-0.0012805863695979605,0.0757761,4262.330621724203,3.20,0.003004349014010589
2018-10-23,-0.013726039181798072,0.0747431,4241.896572584753,3.17,-0.004794102324043671
2018-10-24,-0.00566738712682686,0.0743207,4270.388156022962,3.10,0.006716708658657384
2018-10-25,-0.006228935127750086,0.0738592,4256.010529446667,3.14,-0.0033668196077251532
2018-10-26,-0.0019854734963299313,0.0737127,4252.334338163514,3.08,-0.0008637646118865447
2018-10-27,-0.011281271905849809,0.0728858,4263.457561113824,3.08,0.0026157921898291117
2018-10-28,0.0038424665324356677,0.0731664,4255.893025218318,3.08,-0.0017742725914527383
2018-10-29,-0.04958531226996704,0.0696269,4185.989370185788,3.08,-0.016425143822533947
2018-10-30,0.0002929472959942179,0.0696473,4180.763583364639,3.12,-0.0012483994484957682
2018-10-31,0.0008238131242650428,0.0697047,4160.238332040015,3.15,-0.004909450370811358
2018-11-01,0.016542777913850552,0.0708674,4197.347582107447,3.14,0.008919981766822307
2018-11-02,0.023931231177645534,0.0725838,4187.818195637558,3.22,-0.002270335320932408
2018-11-03,-0.015340854197732345,0.0714788,4169.547695686526,3.22,-0.004362772951811704
2018-11-04,0.0643450009839595,0.0762293,4142.743340878908,3.22,-0.006428600117789065
2018-11-05,-0.001063148489402911,0.0761483,4140.526087507587,3.20,-0.0005352137916539665
2018-11-06,0.06117857288281185,0.0809524,4096.556647992767,3.22,-0.010619288125603492
2018-11-07,-0.03020616982174835,0.0785437,4170.64292112627,3.22,0.018085011266670645
2018-11-08,-0.026453309800476225,0.0764932,4167.281832500021,3.24,-0.000805892206504665
2018-11-09,-0.03009409109077493,0.0742255,4113.06991629827,3.19,-0.013008939251230835
2018-11-10,0.013317372710370041,0.0752206,4116.835851536597,3.19,0.0009156020478534402
2018-11-11,0.01661590684398794,0.0764809,4117.345234261865,3.19,0.0001237316093323265
2018-11-12,-0.006290591053137325,0.0760013,4075.5241273430665,3.19,-0.010157299069990595
2018-11-13,-0.032059225083177316,0.0736034,4091.9597951842075,3.14,0.0040327740255228775
2018-11-14,-0.12702302838398546,0.0648235,3696.663580789512,3.12,-0.09660315207884408
2018-11-15,-0.019951349856061763,0.063543,3610.3998650658987,3.11,-0.023335560252737263
2018-11-16,-0.038365720974071475,0.0611513,3577.39187758018,3.08,-0.00914247416334764
2018-11-17,-0.007827610153476149,0.0606745,3541.6012712094516,3.08,-0.010004664737746803
2018-11-18,0.02025188657116232,0.0619158,3571.9710226507523,3.08,0.008575146978905794
2018-11-19,-0.1634110506713667,0.0525815,3066.676797212113,3.06,-0.1414608971445859
2018-11-20,-0.16067419870845714,0.0447768,2828.371258064479,3.06,-0.07770807127907153
2018-11-21,0.06491490082580112,0.0477799,2915.432736567539,3.06,0.030781488906317767
2018-11-22,-0.07664346846673954,0.0442547,2775.687830276518,3.06,-0.047932817841494245
2018-11-23,-0.01922107290856699,0.0434122,2787.3642324690304,3.05,0.004206669808163954
2018-11-24,-0.12118417187683926,0.0384576,2471.839941706033,3.05,-0.11319808408516016
2018-11-25,-0.019225378808841346,0.0377253,2571.7522671680417,3.05,0.040420224536484466
2018-11-26,-0.0522154797794945,0.035806,2425.2693325953564,3.07,-0.056958415646305285
2018-11-27,0.018130461715698265,0.0364611,2450.983022571256,3.06,0.0106024059391302
2018-11-28,0.1419140353849346,0.0420206,2740.761704540524,3.06,0.11822957535840857
2018-11-29,-0.0036919403860666334,0.041865748477,2785.770171719846,3.03,0.016421882684933185
2018-11-30,-0.07306330944171682,0.0389159707075,2600.4019939345544,3.01,-0.06654108787116894
2018-12-01,0.06352856673458522,0.0414684663383,2736.1676083183756,3.01,0.052209471728023184
2018-12-02,0.004892748460699136,0.0416718582802,2688.171680941045,3.01,-0.017541296531475466
2018-12-03,-0.07473609528416131,0.0386709991952,2530.7146353231838,2.98,-0.0585740288591763
2018-12-04,-0.025447055272352928,0.0376993513615,2581.491239238422,2.91,0.020064136511682998
2018-12-05,-0.09591853723618894,0.0342512942325,2456.2238831627324,2.91,-0.048525191242812626
2018-12-06,-0.10628339049417333,0.0307977292407,2332.171842481198,2.87,-0.05050518461769863
2018-12-07,-0.030794919379452987,0.0298637700576,2250.7506819823507,2.85,-0.03491216170941472
2018-12-08,0.026904997012498072,0.0306781611709,2293.7054543798668,2.85,0.0190846426222933
2018-12-09,0.03253173077404188,0.0316925858832,2390.3241598249506,2.85,0.042123414434311474
2018-12-10,-0.048146809526319036,0.030202840015,2321.3542665954114,2.85,-0.028853782423631603
2018-12-11,-0.021825672474708797,0.0295507843816,2269.503677451408,2.89,-0.022336353347759238
2018-12-12,0.035177781333612275,0.0306088159085,2308.209438067226,2.91,0.01705472478426815
2018-12-13,-0.0474535436774875,0.0291902434604,2181.514597320635,2.91,-0.05488879763557278
2018-12-14,-0.0289249769838067,0.0283580105229,2147.1263794917654,2.89,-0.015763459878336633
2018-12-15,-0.002982369839957641,0.0282735624379,2144.179228140406,2.89,-0.0013726026467324594
2018-12-16,0.0289208488592064,0.0291031969046,2148.9312825309744,2.89,0.0022162580106187234
2018-12-17,0.12031467030371415,0.0328240900223,2309.7163802349023,2.86,0.07482095821815112
2018-12-18,0.05658537000878002,0.0347350084606,2390.77213958053,2.82,0.035093382044328894
2018-12-19,-0.0054828529876579804,0.0345450826591,2434.6676006623857,2.77,0.018360370005632207
2018-12-20,0.13151899477248985,0.0394007246988,2682.286015809196,2.79,0.1017052245979872
2018-12-21,0.03480668558326349,0.0407962797677,2516.688744727367,2.79,-0.061737365107900885
2018-12-22,0.029294168591930743,0.0420090496815,2592.8021021202485,2.79,0.030243452851427915
2018-12-23,0.05152474862389173,0.0442302883993,2529.7345181254227,2.79,-0.02432410246167752
2018-12-24,0.033047513408918094,0.0457164105168,2541.5086284490153,2.74,0.004654286937712901
2018-12-25,-0.09649298722941989,0.0415112443398,2383.7461325019735,2.74,-0.062074349927868686
2018-12-26,-0.007564249184416646,0.0411984275473,2416.02736007454,2.81,0.01354222546286174
2018-12-27,-0.10899467441973407,0.0369440798829,2333.5389533114926,2.77,-0.03414216582402543
2018-12-28,0.12496353664607324,0.0418616005271,2457.025180068068,2.72,0.05291800532463272
2018-12-29,-0.008471177318806465,0.0415084812658,2382.959143353136,2.72,-0.030144598157060908
2018-12-30,0.04178649277630451,0.0432797244131,2412.9570986578715,2.72,0.01258853110780763
2018-12-31,-0.05257820293281642,0.0410629421554,2347.737989833231,2.69,-0.027028706337512774
2019-01-01,0.03549837909377301,0.0425467913457,2398.177501697483,2.69,0.021484301946246925
2019-01-02,0.06178592487262869,0.0452584941258,2431.712196478418,2.66,0.013983408132716717
2019-01-03,-0.058622588084633505,0.0426815942771,2378.056811585225,2.56,-0.022064858238937904
2019-01-04,0.02613537214434467,0.0438117984484,2382.9636892381095,2.67,0.002063397993260453
2019-01-05,0.02010106960574111,0.0447013732079,2368.968222057591,2.67,-0.005873134888174986
2019-01-06,0.09712107949759277,0.0492606358762,2531.095843178591,2.67,0.0684380734242955
2019-01-07,-0.026009297068343165,0.0479959198472,2507.8180876382685,2.70,-0.009196710430012838
2019-01-08,0.010966564931392482,0.0485251669257,2507.5395121522397,2.73,-0.00011108281234670136
2019-01-09,0.07241317046823013,0.0521693803533,2498.355479505985,2.74,-0.0036625674697233546
2019-01-10,-0.1583497642791904,0.0445292365797,2311.425639444727,2.74,-0.07482115399295407
2019-01-11,-0.008616718639317074,0.0441471890388,2324.1301593161706,2.71,0.00549639999428907
2019-01-12,-0.010082996075438359,0.0437042897333,2312.397199761609,2.71,-0.0050483229209562835
2019-01-13,-0.08256238155115604,0.0402408995018,2264.1561896915186,2.71,-0.02086190472599763
2019-01-14,0.09063658351140642,0.0440585954382,2333.119642795877,2.71,0.03045878787794866
2019-01-15,-0.028745306477456534,0.0428101470887,2297.1949943499535,2.72,-0.015397688051210933
2019-01-16,0.04491180373078989,0.0447766572333,2308.047209512994,2.73,0.0047241157976279455
2019-01-17,0.012018524286320982,0.0453180534507,2325.2555504179604,2.75,0.007455801091953177
2019-01-18,-0.022362828307673863,0.0443158612934,2321.988115039012,2.79,-0.0014051940993587276
2019-01-19,0.03185647522008111,0.04575033577,2365.058008206582,2.79,0.018548713875241582
2019-01-20,-0.05097133947717715,0.0434768143023,2285.8480638667115,2.79,-0.0334917554093886
2019-01-21,-0.012492817520141242,0.0429370450345,2267.9563640752167,2.79,-0.007827160551182679
2019-01-22,0.014807126389805596,0.0435775496006,2284.805825272074,2.74,0.007429358634828823
2019-01-23,-0.01566720093360238,0.0429001318514,2275.694163675262,2.76,-0.003987936959906292
2019-01-24,0.0029419343744879686,0.043026527056,2286.3729273934405,2.72,0.0046925302567599895
2019-01-25,-0.00783094941093449,0.0426909043367,2288.2842912679184,2.76,0.0008359808024218473
2019-01-26,-0.00098823768087132,0.0426487364158,2291.2715381623166,2.76,0.0013054526947536456
2019-01-27,-0.03533815669393779,0.0411679273154,2291.3694875752576,2.76,4.274893276926623e-05
2019-01-28,-0.0599620657247437,0.0387719646253,2239.4973394145068,2.75,-0.022638054858469068
2019-01-29,-0.013538051885315398,0.0382506048174,2228.482454848809,2.72,-0.0049184628942570705
2019-01-30,0.03607173828897002,0.0396555578356,2219.835027036677,2.70,-0.0038804109914874546
2019-01-31,-0.03284982480908913,0.0383740437046,2217.413276637036,2.63,-0.0010909596299477748
2019-02-01,0.007899004382953267,0.0386783607626,2239.4485386065694,2.70,0.009937372614162684
2019-02-02,0.016388563730577285,0.039317466249,2255.7971093020055,2.70,0.00730026629931338
2019-02-03,-0.03331211677104438,0.0380292932285,2227.5622101233803,2.70,-0.01251659515928796
2019-02-04,-0.004532385055188455,0.0378573198474,2221.537435190416,2.73,-0.002704649461902342
2019-02-05,0.001025684891003871,0.0378961694487,2232.1242386768586,2.71,0.004765530086840533
2019-02-06,-0.033080148584095116,0.0366630665917,2207.321705172183,2.70,-0.01111162769298976
2019-02-07,-0.007303912620612814,0.0363962583152,2193.2150533102918,2.65,-0.006390845443524035
2019-02-08,0.11301352989786996,0.0407509644022,2339.2862131720776,2.63,0.06660138486707715
2019-02-09,0.007509988667728668,0.041058155741,2340.621395859485,2.63,0.0005707649965571154
2019-02-10,0.042240587831203144,0.0428296269776,2342.0811434659868,2.63,0.0006236581486797242
2019-02-11,-0.025944139938953087,0.0417327395674,2332.0336220426348,2.65,-0.004289997146931867
2019-02-12,0.0004362399169377018,0.0417509490258,2326.1228828552576,2.68,-0.0025345857501831255
2019-02-13,-0.015276935976071266,0.0411179697531,2313.4451909874847,2.71,-0.005450138494923929
2019-02-14,-0.014150072976373836,0.0405402445469,2310.2756603283224,2.66,-0.0013700478712484292
2019-02-15,0.001471633427976078,0.0405999488466,2307.7601747515378,2.66,-0.001088824861889913
2019-02-16,0.010434664485122822,0.0410258137053,2311.717588994636,2.66,0.001714829073833214
2019-02-17,0.010327349871898083,0.0414516969748,2322.8078522725446,2.66,0.004797412681681234
2019-02-18,0.09549433304193564,0.0456052642561,2460.1244509172184,2.66,0.059116641314230375
2019-02-19,0.012056703816445797,0.0461584414656,2480.758566479366,2.65,0.008387427536218543
2019-02-20,0.029728143594321348,0.0475512464202,2494.0986196195677,2.65,0.005377408878258386
2019-02-21,-0.055828908824069885,0.0449692576357,2483.582707825153,2.69,-0.004216317555245069
2019-02-22,0.026196285749388735,0.0461628507545,2514.628034519616,2.65,0.012500218574016753
2019-02-23,0.051307826072875526,0.0485931806141,2586.2430211564833,2.65,0.028479355854532328
2019-02-24,-0.13501664422884335,0.04245592845,2417.5186235349925,2.65,-0.0652391891408731
2019-02-25,0.036708888036737525,0.0440433972195,2439.2805346215414,2.67,0.009001755301776248
2019-02-26,-0.016925210468861866,0.0433042264079,2431.651497737287,2.64,-0.0031275766669608906
2019-02-27,-0.0007816580059204122,0.0432703905384,2438.2536676049403,2.69,0.0027150970744766094
2019-02-28,-0.0034018065358791443,0.0431234431261,2438.747862933309,2.73,0.0002026841320633276
2019-03-01,0.0036103270162109965,0.0432794142418,2438.6994996819276,2.76,-1.9831181450351838e-05
2019-03-02,-0.010240854142231106,0.0428384578122,2449.6736016791815,2.76,0.004499981239461947
2019-03-03,-0.012373067595488778,0.0423116803252,2441.4068420410035,2.76,-0.003374637189424479
2019-03-04,-0.04124501675339727,0.0406020339158,2397.0252634906533,2.72,-0.018178690165891184
2019-03-05,0.06229423169417163,0.0432117476012,2455.4574945307354,2.72,0.024376977552164194
2019-03-06,-0.008564663670971162,0.0428432338671,2457.835698502115,2.69,0.0009685380328011594
2019-03-07,0.0023495769238959406,0.0429440156917,2465.6856136522856,2.64,0.003193832344023052
2019-03-08,-0.006549097188148613,0.042663690101,2472.5477530720864,2.62,0.002783055301862372
2019-03-09,0.09099337077848038,0.0467279076469,2505.2316168527227,2.62,0.013218698704616462
2019-03-10,-0.022282843426661918,0.0456981920986,2496.167815017595,2.62,-0.0036179496435201964
2019-03-11,0.04147116605767043,0.0476331955161,2469.6468403496006,2.64,-0.010624676156962382
2019-03-12,-0.004974067455685035,0.0473968530674,2464.2283675220087,2.61,-0.0021940273965749615
2019-03-13,-0.01717903806129419,0.0465895747109,2460.6169048337147,2.61,-0.0014655551960574586
2019-03-14,0.030979757486181245,0.0480554981726,2472.9433655143134,2.63,0.00500950012022768
2019-03-15,0.04120604915882876,0.050077039223,2481.769402305507,2.59,0.003569041213913068
2019-03-16,0.030359955527760076,0.0516206899232,2535.005003737605,2.59,0.02145066394268678
2019-03-17,-0.027775420738586947,0.05020663247,2527.95071668313,2.59,-0.0027827507417437845
2019-03-18,0.004876804075127728,0.0504520783892,2535.007902762146,2.60,0.0027916628407517272
2019-03-19,0.041572490838272094,0.0525937048961,2561.2530603944733,2.61,0.010353087106249513
2019-03-20,0.024370773465841277,0.0538912004304,2573.2184645734706,2.54,0.004671699319377044
2019-03-21,-0.018568850597581982,0.0528997364425,2545.6598690871247,2.54,-0.010709776828417842
2019-03-22,0.0931209437615127,0.0580624584189,2537.042244158477,2.44,-0.0033852224459735127
2019-03-23,0.09393029477614792,0.0637806335697,2535.43450177785,2.44,-0.0006337073749279012
2019-03-24,-0.033106236713810244,0.0617036667907,2536.036421368509,2.44,0.00023740293438332335
2019-03-25,-0.04438180939972502,0.0590250275128,2500.6966966621653,2.43,-0.013935022544854986
2019-03-26,0.055124570310375945,0.0623701078294,2514.4743131001114,2.41,0.005509511191955404
2019-03-27,0.08044494652665093,0.0675948006027,2559.174752211354,2.39,0.01777725025002594
2019-03-28,-0.026487443653661142,0.065827890893,2554.7180037347757,2.39,-0.0017414787609667695
2019-03-29,0.07969667089443225,0.0712888756259,2570.6606581063834,2.41,0.00624047521029753
2019-03-30,0.006299048242482911,0.0717393449672,2580.389364069898,2.41,0.003784515833638271
2019-03-31,-0.02817765248948527,0.0697461128168,2580.3390144344257,2.41,-1.9512417844110392e-05
2019-04-01,0.03637274066654609,0.0723296708073,2613.4373912344604,2.49,0.012827142718411115
2019-04-02,0.1668976680758675,0.0854671505194,3085.213811340748,2.48,0.18051950342818185
2019-04-03,0.05967894588385756,0.0907230122779,3164.3763106253396,2.52,0.025658675257320192
2019-04-04,-0.03766263015936387,0.087369688883,3144.0482140135605,2.51,-0.00642404525135693
2019-04-05,0.043196553564110445,0.0912264582097,3176.2183060719003,2.50,0.01023206066464001
2019-04-06,-0.010328068274942342,0.0902891139308,3200.5394425745076,2.50,0.007657262240480488
2019-04-07,0.0021611893788096364,0.0904844568153,3286.4762274916247,2.50,0.02685071890505739
2019-04-08,-0.03917197532366764,0.0870085259027,3353.741638737246,2.52,0.020467335404084436
2019-04-09,-0.03818042246047935,0.0837491222685,3310.103665931131,2.51,-0.013011727648330512
2019-04-10,0.07158178652048344,0.08996380986,3390.6117391318267,2.48,0.024321918986802648
2019-04-11,-0.07593727109639016,0.0833851474769,3253.9501259834783,2.51,-0.04030588686139005
2019-04-12,0.0009337477322589441,0.0834630445317,3283.8333659258483,2.56,0.00918368099859491
2019-04-13,0.0032055508904891275,0.0837310188416,3291.403487441205,2.56,0.0023052696869173815
2019-04-14,0.010835291666391614,0.0846432018121,3329.3231646617883,2.56,0.011520823066898637
2019-04-15,-0.027986528070102573,0.0823071735999,3278.3515258608895,2.55,-0.015309910236988584
2019-04-16,0.017770595696641002,0.0837828944894,3391.310327212625,2.60,0.03445597595641385
2019-04-17,-0.008495038725581418,0.0830741701387,3405.9464357949537,2.59,0.004315767998252862
2019-04-18,-0.015756877182998237,0.081775439483,3423.3175224085808,2.57,0.005100223077810278
2019-04-19,-0.0282172808598618,0.0795002102925,3436.3674492447926,2.57,0.0038120702361930407
2019-04-20,-0.038386151832317826,0.0765063324869,3472.8855284129636,2.57,0.010626942463966279
2019-04-21,-0.03187205832309182,0.0741063672707,3484.543532669512,2.57,0.003356863956836436
2019-04-22,0.051714252651276306,0.0780395468688,3544.952432563992,2.59,0.01733624485620949
2019-04-23,-0.046099740338610806,0.0745236085894,3710.9011168147485,2.57,0.046812668831984705
2019-04-24,-0.02553391118777275,0.0726448179004,3671.803110792557,2.53,-0.01053598702617847
2019-04-25,-0.047949867672223645,0.0692437016579,3506.050540108699,2.54,-0.045142009438540034
2019-04-26,-0.00035036272173191057,0.0692194454956,3544.7484400120507,2.51,0.011037462084660079
2019-04-27,0.014004543588538542,0.0701956519451,3532.1758150108462,2.51,-0.0035468313799897387
2019-04-28,-0.023124991653694266,0.0685910033312,3555.2037652941476,2.51,0.00651948019842004
2019-04-29,-0.05945950822510397,0.0646314976144,3541.152425030814,2.54,-0.003952330496637834
2019-04-30,0.08471988383398091,0.0703457067693,3555.742793674398,2.51,0.004120231747284101
2019-05-01,-0.01910693380888652,0.0690143753398,3609.259077419207,2.52,0.015050662224504466
2019-05-02,-0.006329985493187215,0.068578895091,3698.6311884077886,2.55,0.024761899623034753
2019-05-03,0.018475021143392455,0.0698576679324,3887.50721524982,2.54,0.05106646681453527
2019-05-04,-0.0435574876825889,0.0668801605354,3967.718551034694,2.54,0.020633102742606567
2019-05-05,-0.01103422535471149,0.0661462463062,3948.523607354328,2.54,-0.004837778545396195
2019-05-06,0.009542108549075489,0.0667804419383,3883.5476100574683,2.51,-0.016455770246843252
2019-05-07,-0.041962288609649824,0.0640361625551,3973.8647967582788,2.45,0.023256361391556096
2019-05-08,0.008866946517774976,0.0646064925899,4108.601228749656,2.49,0.0339056407005316
2019-05-09,-0.04616925032901816,0.0616914692682,4301.851636477676,2.45,0.04703557171130737
2019-05-10,0.02775353778946202,0.0634276063264,4463.776020360116,2.47,0.03764062491355979
2019-05-11,0.16986150689758775,0.0751706381505,5061.008005146564,2.47,0.13379524018731265
2019-05-12,-0.07004058988891092,0.0700857936176,4914.402059372911,2.47,-0.02896773639254641
2019-05-13,0.041722724535612134,0.0730718233697,5613.849506491346,2.40,0.14232605282761215
2019-05-14,0.14536889772143163,0.0845050872719,5574.116351521773,2.42,-0.007077702194123469
2019-05-15,0.10595750180686848,0.0939506118889,5563.969514405989,2.37,-0.0018203489980997986
2019-05-16,-0.0636039827685343,0.0881610500435,5295.534034466969,2.40,-0.04824531824698138
2019-05-17,-0.05719866959730187,0.0832598621737,4937.820871369802,2.39,-0.06754996961003827
2019-05-18,-0.05120861936438668,0.0791035668778,4920.505243245282,2.39,-0.0035067347673380838
2019-05-19,0.09510310929637707,0.0869959074136,5575.763863532134,2.39,0.13316897104954217
2019-05-20,-0.024998621459828986,0.0848480877728,5446.641201947418,2.41,-0.0231578425387116
2019-05-21,-0.0027260532156936877,0.0846171023526,5422.8877752023045,2.43,-0.0043611146511029295
2019-05-22,-0.08201005554709716,0.0779545797437,5253.41103172802,2.39,-0.03125212073339687
2019-05-23,0.034488572524515,0.0806900215254,5417.305532385638,2.31,0.031197730325644716
2019-05-24,0.0022103859648590547,0.0808685748797,5470.37721661982,2.32,0.00979669393149593
2019-05-25,-0.004545542463230868,0.0805018175257,5517.842423477433,2.32,0.008676770353862797
2019-05-26,0.066232735855049,0.0860142085224,5965.044958241472,2.32,0.08104663026643755
2019-05-27,0.06395433388212507,0.0916949064452,5984.657798556042,2.32,0.0032879618597797477
2019-05-28,0.012141799664878767,0.092815034051,5896.4177498051395,2.26,-0.014744376657959022
2019-05-29,-0.021206334263978822,0.0908674905287,5856.872207386668,2.25,-0.006706706359090307
2019-05-30,-0.07253405855641247,0.0845098620928,5644.998533088032,2.22,-0.036175225751284484
2019-05-31,0.05671648233456967,0.0894414947014,5774.543123163065,2.14,0.022948560449698993
2019-06-01,0.01212769898447035,0.0905328184729,5796.026143198644,2.14,0.0037202977928081624
2019-06-02,0.06463581976132254,0.0965777361281,5910.817189239492,2.14,0.019805129101349923
2019-06-03,-0.0849977112729589,0.0887080400616,5557.633178805954,2.07,-0.05975214579068717
2019-06-04,-0.07272031743786521,0.0824861343788,5204.712044321646,2.12,-0.06350205620446009
2019-06-05,0.011470029054035427,0.0834376995443,5282.587966202088,2.12,0.014962580295946337
2019-06-06,0.0004134113953238042,0.0834722007712,5246.945347693587,2.12,-0.006747188828002859
2019-06-07,0.027583077911571195,0.085806668888,5411.205243920788,2.09,0.031305814210434935
2019-06-08,-0.01874876458360047,0.084212887258,5366.555078637624,2.09,-0.008251427042677062
2019-06-09,-0.057963516628971826,0.0794703859292,5215.423330625479,2.09,-0.028161780844055382
2019-06-10,0.07356424611109383,0.085536971214,5401.682338624626,2.15,0.035713114006568875
2019-06-11,0.027986796855855697,0.0879646906368,5340.719679754666,2.15,-0.011285865226477301
2019-06-12,0.09286399877162584,0.0965247536508,5469.822390375397,2.13,0.02417327970051064
2019-06-13,-0.0728936602224336,0.0897390334333,5563.600287345843,2.10,0.01714459634657532
2019-06-14,0.009762453364571391,0.0906193968235,5946.025335978251,2.09,0.06873697406016327
2019-06-15,0.011667593771738281,0.0916828993263,6038.428494084223,2.09,0.015540323642225
2019-06-16,0.00693499506262528,0.0923209295917,6151.465008601328,2.09,0.018719525225453268
2019-06-17,0.013303319373303906,0.0935573101513,6399.544361483166,2.09,0.04032849939566574
2019-06-18,-0.04828009561104045,0.0891476599677,6252.379839736155,2.06,-0.022996093695786715
2019-06-19,0.009279870048580009,0.089978789088,6396.7234028666035,2.03,0.023086179475708155
2019-06-20,-0.029248848957895545,0.0873851287687,6635.23437301419,2.01,0.03728642855507889
2019-06-21,0.02461075918009466,0.0895624256979,7098.185090733265,2.07,0.06977156972810436
2019-06-22,0.05225670770655247,0.0943671083257,7490.489983833399,2.07,0.055268338044930816
2019-06-23,0.02384488452995205,0.096644323193,7654.991002097721,2.07,0.021961316098060686
2019-06-24,0.011056571855797254,0.0977188072056,7785.174079135217,2.02,0.01700630046486285
2019-06-25,-0.01403775039421352,0.096356638244,8475.31134222765,2.00,0.08864763408978177
2019-06-26,0.004794257005627765,0.0968197058776,9581.508212543664,2.05,0.13051990961139867
2019-06-27,-0.11329997015012909,0.086448648313,8186.468353762968,2.01,-0.14559710515661559
2019-06-28,0.03239761341375651,0.0892952406209,9198.872323283775,2.00,0.12366797570962917
2019-06-29,0.012539943531980766,0.0904220481817,8711.835597186422,2.00,-0.05294526426511943
2019-06-30,-0.09657951633857995,0.0820975863512,7862.266983314345,2.00,-0.09751889878941858
2019-07-01,0.02078765398880677,0.0838220643971,7612.8645160495225,2.03,-0.03172144469198464
2019-07-02,-0.03329751416350183,0.0810769543177,7843.95697140272,1.98,0.030355519248504437
2019-07-03,0.023415626134939572,0.0829978233785,8846.956152737432,1.96,0.12786903153490234
2019-07-04,-0.06501116312563765,0.0777736916168,8267.56545929298,1.96,-0.06549039957264575
2019-07-05,-0.01609285834524638,0.0765321077268,8049.449809503301,2.04,-0.026382089245451434
2019-07-06,0.010441847814192056,0.07733543114,8249.127722295872,2.04,0.02480640509825011
2019-07-07,0.03342175395932851,0.0799637944933,8382.303818436056,2.04,0.016144264051122986
2019-07-08,0.006386923954045393,0.0804761516191,9123.544201412888,2.05,0.08842919548520137
2019-07-09,-0.03133894647476223,0.0779932232012,9434.798795257248,2.07,0.03411553525395959
2019-07-10,-0.08079310698716793,0.0719397407017,9205.903266794916,2.07,-0.024260774758375823
2019-07-11,-0.09838713614036906,0.0651988413293,8629.88243276305,2.13,-0.06257081106962474
2019-07-12,0.06752918004278834,0.0697537287319,8984.031004804363,2.12,0.04103747354619805
2019-07-13,-0.043723101172912254,0.0667695926209,8650.80078317355,2.12,-0.03709139265577023
2019-07-14,-0.11646217234399045,0.0594291950201,7836.000128426814,2.12,-0.09418788793883502
2019-07-15,0.0018088140257665896,0.0595367886607,8403.42124355081,2.09,0.07241208599085547
2019-07-16,-0.1343508790553746,0.052052016674,7287.952639902752,2.13,-0.13273981766701545
2019-07-17,0.05942774592945035,0.0552391137717,7387.763173588757,2.06,0.013695277482941652
2019-07-18,0.06199430887888171,0.0587720025297,8174.754418570441,2.04,0.10652632285170922
2019-07-19,0.017118349150477156,0.0597867427483,8072.005442025731,2.05,-0.01256905972750654
2019-07-20,0.051685883953319474,0.0629581252712,8227.34968010019,2.05,0.019244813347830618
2019-07-21,-0.028277672008998906,0.0612027519586,8091.386422632538,2.05,-0.016525766225363097
2019-07-22,-0.02878526763908705,0.0594661288546,7914.843775218639,2.05,-0.02181859055947303
2019-07-23,-0.06342274318031205,0.0558117345756,7555.143082127462,2.08,-0.045446341495381085
2019-07-24,0.05634041898203826,0.0590464583268,7424.484530315485,2.05,-0.017293987736786066
2019-07-25,-0.006500925436470685,0.0586638467162,7517.832978239039,2.08,0.012573054404301839
2019-07-26,0.06947151589315378,0.0628842134564,7458.043514251611,2.08,-0.007953018397787472
2019-07-27,-0.04910783235832763,0.0598707050617,7183.577524168423,2.08,-0.03680133932695742
2019-07-28,-0.00664207769514922,0.0594743569317,7238.8519258293045,2.08,0.007694550726976372
2019-07-29,0.015327567026483144,0.0603929762389,7210.597677882074,2.06,-0.0039031393702660252
2019-07-30,-0.007458645494727389,0.0599442021427,7283.437556730939,2.06,0.01010178103159122
2019-07-31,0.003458881502155139,0.0601519010305,7676.038700234516,2.02,0.05390327581524433
2019-08-01,-0.021505658393081214,0.0588721055419,7983.244290340236,1.90,0.0400213706708298
