Date,Litecoin Return,Litecoin Price,Famala Index,US Treasury Yield,Famala Index Return
2017-07-16,0.0498369193528065,40.912899017333984,1124.372059643211,2.33,-0.017017685670147404
2017-07-17,0.042043688340599426,42.669700622558594,1274.9038977835105,2.31,0.13388080649039485
2017-07-18,0.037549740833014704,44.30239868164063,1286.9084266272469,2.27,0.009416026466470826
2017-07-19,-0.08077957906908333,40.86439895629883,1313.4678936015405,2.27,0.02063819493660568
2017-07-20,0.09675210372736631,45.01570129394531,1679.367182028933,2.27,0.2785749771348377
2017-07-21,0.016464568477014083,45.76300048828125,1577.767000552347,2.24,-0.060499087134617775
2017-07-22,0.017229376089434794,46.55830001831055,1657.4845332432776,2.24,0.05052554189751901
2017-07-23,-0.055245995980392155,44.05590057373047,1603.324456502788,2.24,-0.03267606765205344
2017-07-24,0.007904006823179209,44.40549850463867,1624.7553942602738,2.26,0.01336656324960664
2017-07-25,-0.04996491788030057,42.24129867553711,1526.489878436755,2.33,-0.06048019053862421
2017-07-26,-0.0002746621891388365,42.22969818115234,1492.7315602081871,2.29,-0.022114996440814216
2017-07-27,-0.0021310352823724027,42.13980102539063,1603.7519701556039,2.32,0.07437399523591036
2017-07-28,-0.036865050785192865,40.61460113525391,1745.150443626587,2.30,0.08816729525655016
2017-07-29,0.012257577675585335,41.115501403808594,1651.385039020869,2.30,-0.05372912401229126
2017-07-30,-0.017011000402923165,40.422000885009766,1698.7128554359576,2.30,0.028659467838675567
2017-07-31,0.062353699642138924,43.02270126342773,1781.3380604507274,2.30,0.04863988916688622
2017-08-01,0.0003160481892967734,43.03630065917969,1603.590781252809,2.26,-0.09978301319904631
2017-08-02,-0.02123170653194913,42.13219833374024,1603.9935170067354,2.27,0.00025114621425535857
2017-08-03,0.01716172771549434,42.86149978637695,1665.787400289842,2.24,0.0385250205988502
2017-08-04,0.013629951317462266,43.44969940185547,1738.475452809844,2.27,0.04363585203451201
2017-08-05,0.07553918400450982,46.85900115966797,1962.202100169228,2.27,0.1286912892544911
2017-08-06,-0.03819434008541778,45.10300064086914,1925.223461352204,2.27,-0.018845479175582863
2017-08-07,0.015237092983223696,45.795501708984375,2038.461232165229,2.26,0.058817988190052024
2017-08-08,0.06009384003952089,48.63190078735352,2014.4557739827815,2.29,-0.011776264274081459
2017-08-09,-0.012830774880800595,48.01190185546875,1961.920769904982,2.24,-0.026079005931181305
2017-08-10,-0.03200088880812211,46.49980163574219,1993.149500357614,2.20,0.015917426907175434
2017-08-11,0.012812206200788987,47.09939956665039,2186.04001979234,2.19,0.09677674424327792
2017-08-12,-0.014230480101638344,46.43389892578125,2379.5827659059114,2.19,0.0885357744420236
2017-08-13,-0.01346621501912292,45.812801361083984,2561.596201484675,2.19,0.0764896427166175
2017-08-14,-0.00018120553862335437,45.804500579833984,2756.5656972185807,2.22,0.0761125018927274
2017-08-15,-0.05607962499161222,43.30649948120117,2670.8245666298885,2.27,-0.031104330535349237
2017-08-16,0.01931736458251017,44.15119934082031,2802.546266679015,2.23,0.04931873912457532
2017-08-17,-0.005373244517817478,43.91460037231445,2774.6827434893316,2.19,-0.009942217019204199
2017-08-18,0.07387011024095612,47.28139877319336,2646.3953230809448,2.19,-0.04623498694018534
2017-08-19,-0.03884429872446412,45.47999954223633,2663.655399037965,2.19,0.00652210794301351
2017-08-20,0.0163778881409204,46.23099899291992,2563.13836017939,2.19,-0.0377365025877141
2017-08-21,0.03621625812571929,47.93600082397461,2428.544742048136,2.18,-0.05251125737973586
2017-08-22,-0.025542500964054107,46.72710037231445,2480.8018338105453,2.22,0.021517862470319504
2017-08-23,0.13063782435473986,53.24810028076172,2505.1759233590906,2.17,0.00982508526733324
2017-08-24,-0.059233989922060123,50.18560028076172,2664.99521952439,2.19,0.06379563793308539
2017-08-25,0.01955816138812704,51.17679977416992,2675.6377473040357,2.17,0.003993450983204761
2017-08-26,0.011130392209495047,51.74959945678711,2649.462789418623,2.17,-0.009782698689980222
2017-08-27,0.16705703891024554,61.15879821777344,2654.6063981319408,2.17,0.0019413779781548054
2017-08-28,0.019378137137510465,62.355499267578125,2633.2550419391123,2.16,-0.008043134457844114
2017-08-29,0.012930141788736301,63.16699981689453,2769.147637989049,2.13,0.051606317612845586
2017-08-30,0.015742834981258554,64.16929626464844,2732.2241996228654,2.15,-0.013333864131923818
2017-08-31,0.10193078022005961,71.05509948730469,2796.450760085754,2.12,0.023507060830423098
2017-09-01,0.19135323161320983,86.03970336914062,2932.9939108352855,2.16,0.048827303773210096
2017-09-02,-0.08505346148359981,79.02429962158203,2781.6686511599387,2.16,-0.05159412677820767
2017-09-03,-0.027990985830922455,76.84300231933594,2782.2824058651563,2.16,0.0002206426365561851
2017-09-04,-0.16421594271252657,65.20580291748047,2641.66356830204,2.16,-0.05054082118575977
2017-09-05,0.08927492397080303,71.2947998046875,2702.641964135793,2.07,0.023083331490598387
2017-09-06,0.11663101903374445,80.11430358886719,2818.3759256660433,2.10,0.04282252812841891
2017-09-07,-0.02055582147955848,78.48429870605469,2840.145226781396,2.05,0.007724058709523744
2017-09-08,-0.14641309534009792,67.7947998046875,2623.833481778085,2.06,-0.07616221275010186
2017-09-09,-0.026692853354806353,66.00910186767578,2628.4217035696306,2.06,0.0017486711040962124
2017-09-10,-0.06891165852980573,61.61349868774414,2562.856582922407,2.06,-0.02494467328365924
2017-09-11,0.06937814999041897,66.03990173339844,2575.4547340056997,2.14,0.00491566760592081
2017-09-12,-0.02773107972174339,64.23370361328125,2559.8948871051434,2.17,-0.006041592071142905
2017-09-13,-0.03975641564532337,61.730098724365234,2394.336138117572,2.20,-0.06467404182161308
2017-09-14,-0.3950345174414977,41.58489990234375,1982.5574704320961,2.20,-0.1719803084997148
2017-09-15,0.1478832941120463,48.21260070800781,2282.811477594638,2.20,0.15144782012150282
2017-09-16,0.0009474375372304957,48.25830078125,2283.336392446556,2.20,0.000229942269464759
2017-09-17,0.004793866646178122,48.49020004272461,2240.1094276722292,2.20,-0.018931492055802586
2017-09-18,0.1354788257271404,55.52539825439453,2534.6380203886747,2.23,0.1314795558994186
2017-09-19,-0.04966100591462965,52.83530044555664,2450.5484109507415,2.24,-0.03317618088323256
2017-09-20,-0.021068216407786167,51.73379898071289,2438.09986924791,2.28,-0.005079900338717105
2017-09-21,-0.10438630956144612,46.60580062866211,2277.347895783763,2.27,-0.0659333013760979
2017-09-22,0.031355514654015,48.09030151367188,2263.1515924572404,2.26,-0.006233699889597531
2017-09-23,0.024267301070135975,49.27159881591797,2350.025401665617,2.26,0.03838620863839378
2017-09-24,-0.03413065575948852,47.61830139160156,2272.4288551221653,2.26,-0.03301945012528553
2017-09-25,0.07991878847062099,51.5801010131836,2440.54170547929,2.22,0.07397936792528856
2017-09-26,-0.00064585105102893,51.54679870605469,2419.8587689872234,2.24,-0.008474731837456942
2017-09-27,0.08790420696158623,56.28310012817383,2615.310911825315,2.31,0.0807700620147736
2017-09-28,-0.03983371042240689,54.08520126342773,2611.8406385712356,2.31,-0.0013269065786360012
2017-09-29,-0.02740729691115129,52.62300109863281,2621.587123246636,2.33,0.0037316536589047816
2017-09-30,0.04676560167142544,55.14239883422852,2741.3099899491244,2.33,0.0456680861913224
2017-10-01,-0.01092401591504711,54.54330062866211,2786.8377271044556,2.33,0.016608022194591742
2017-10-02,-0.021633696718725316,53.3759994506836,2795.2623848803323,2.34,0.0030230169822733264
2017-10-03,-0.01941686669102564,52.34960174560547,2732.4697140004037,2.33,-0.022463963032442434
2017-10-04,-0.018315849936214844,51.39950180053711,2650.5516774737225,2.33,-0.029979485630510828
2017-10-05,0.005239155517484326,51.66949844360352,2708.5806166677485,2.35,0.021893155182446448
2017-10-06,0.008682999383604619,52.12009811401367,2725.719884955726,2.37,0.0063277674596457145
2017-10-07,0.008861249278291084,52.58399963378906,2757.9797777808863,2.37,0.011835366136929539
2017-10-08,0.010567001564852565,53.1426010131836,2886.7156505362213,2.37,0.04667759850614931
2017-10-09,-0.05768121839892583,50.16400146484375,3077.043999459813,2.37,0.06593248936321022
2017-10-10,0.010965429895760371,50.717098236083984,3066.943123718121,2.35,-0.0032826556082608356
2017-10-11,0.003354231763107667,50.88750076293945,3090.827020108138,2.35,0.007787525045805907
2017-10-12,0.16651898002608684,60.10760116577149,3633.7040583640496,2.33,0.1756413525325393
2017-10-13,-0.01135564067046096,59.42890167236328,3715.7982022633564,2.28,0.022592413300786766
2017-10-14,0.07332397363772156,63.95019912719727,3869.0978167458225,2.28,0.04125617327364242
2017-10-15,0.02344766085056241,65.46739959716797,3738.6139947852535,2.28,-0.033724611819278036
2017-10-16,-0.0129989018822025,64.62190246582031,3783.1093887248157,2.30,0.01190157475514348
2017-10-17,-0.08293009016751134,59.479000091552734,3742.9291619667442,2.30,-0.010620952933009211
2017-10-18,0.020827682619466784,60.73080062866211,3754.2177919022733,2.34,0.0030159881331009316
2017-10-19,-0.01645419690827658,59.73970031738281,3880.060339294592,2.33,0.03352031085243823
2017-10-20,0.00984265361821585,60.33060073852539,4165.340505760344,2.39,0.07352467269042964
2017-10-21,-0.035923145514262664,58.20180130004883,4193.723909771781,2.39,0.0068141857723720296
