Date,Stellar Return,Stellar Price,Famala Index,US Treasury Yield,Famala Index Return
2017-04-30,-0.026695969904075374,0.0048396899364888,919.2924682059223,2.29,0.00012397030744103283
2017-05-01,0.05990468656506662,0.0051384698599576,986.64596831388,2.33,0.07326667240013805
2017-05-02,-0.06108934031276973,0.0048339599743485,1013.940846789554,2.29,0.027664308528336068
2017-05-03,0.07238278208911789,0.0051968297921121,1025.603968428781,2.33,0.011502763377327105
2017-05-04,0.2432919988985513,0.006628249771893,1006.3958532508468,2.36,-0.018728588977050126
2017-05-05,0.4953097003465265,0.0108770001679658,1004.5568814374362,2.36,-0.0018272847681857567
2017-05-06,0.674096733040304,0.0213434994220733,1004.6804781303567,2.36,0.00012303603230873707
2017-05-07,0.7230719308960947,0.0439837016165256,976.5392125153629,2.36,-0.028010164651912844
2017-05-08,-0.09795419620863155,0.0398796014487743,1036.7995072099527,2.39,0.06170801328025706
2017-05-09,-0.3663332503424124,0.0276474002748727,1097.1103078820133,2.42,0.058170167185320275
2017-05-10,0.12652428834152354,0.0313763990998268,1104.5073384803413,2.41,0.006742285206132163
2017-05-11,0.14308879652638637,0.0362031012773513,1157.6446093078746,2.39,0.04810947738984083
2017-05-12,0.11722333304399095,0.0407056994736194,1034.5007272917794,2.33,-0.10637451340936117
2017-05-13,-0.0797311309653515,0.0375862009823322,1090.0919758664334,2.33,0.05373727355435151
2017-05-14,0.027865798414837148,0.0386482998728752,1088.7767733423061,2.33,-0.0012065060134782545
2017-05-15,0.11946199427870245,0.0435523986816406,993.2302272937607,2.34,-0.08775586363331254
2017-05-16,0.12533769124132862,0.0493680015206337,940.7395519942506,2.33,-0.052848447275442446
2017-05-17,-0.016331398515966065,0.0485683009028434,987.3307320188129,2.22,0.049526120089024406
2017-05-18,-0.048468619337937086,0.0462704002857208,1016.5192180609818,2.23,0.029563027965802933
2017-05-19,0.06901444828384484,0.049576498568058,1076.947297500013,2.23,0.05944607673458288
2017-05-20,0.08338906001809923,0.0538878999650478,1135.5206171300886,2.23,0.05438828786333882
2017-05-21,0.12139574550427744,0.0608433000743389,1070.873970108651,2.23,-0.056931284246362034
2017-05-22,-0.17641335013970388,0.051003199070692,1163.5441863480216,2.25,0.08653699578669209
2017-05-23,0.08450004577981919,0.0555002987384796,1251.0389950560107,2.29,0.07519680793782842
2017-05-24,-0.07745672290693197,0.0513636991381645,1356.4301936989455,2.26,0.08424293651871043
2017-05-25,-0.24952982012538563,0.040020901709795,1323.1356824460654,2.25,-0.024545687207158738
2017-05-26,0.025754316753203575,0.0410649999976158,1252.836766210473,2.25,-0.05313054221743286
2017-05-27,-0.21793068804343352,0.0330237001180648,1170.612586804204,2.25,-0.065630401041771
2017-05-28,0.06846323225991903,0.0353638008236885,1230.2853497216827,2.25,0.05097567170398062
2017-05-29,0.046404195075225675,0.0370435006916523,1273.5909269700421,2.25,0.03519962036299636
2017-05-30,-0.17782835279489462,0.0310085993260145,1196.8857802754217,2.21,-0.060227460066088194
2017-05-31,0.10008457125686351,0.034272700548172,1249.4008809948816,2.21,0.04387645135810322
2017-06-01,0.22845437577895286,0.0430690012872219,1280.9080125627213,2.21,0.025217792021045286
2017-06-02,-0.06829992762904066,0.0402255989611148,1360.135579325578,2.15,0.06185265919630368
2017-06-03,-0.02343940865810716,0.0392936989665031,1389.1779620370676,2.15,0.021352564518524138
2017-06-04,0.017550260995770936,0.0399894006550312,1360.6611729634449,2.15,-0.02052781562400123
2017-06-05,0.03723800656443557,0.0415065996348857,1484.713609622061,2.18,0.09117070371636816
2017-06-06,0.08980499610926551,0.0454065985977649,1607.015531788886,2.14,0.08237408303811347
2017-06-07,0.03657095517836526,0.0470978990197181,1524.1135006850182,2.18,-0.05158757302835991
2017-06-08,0.06816346723073277,0.0504201985895633,1565.5287621819748,2.19,0.027173344687480564
2017-06-09,-0.06270041395834038,0.0473559014499187,1562.443770017637,2.21,-0.0019705752068317453
2017-06-10,-0.09961710391168255,0.042865801602602,1620.272409228007,2.21,0.03701166104026725
2017-06-11,0.06871971216993053,0.045915100723505,1610.277092127649,2.21,-0.00616891150119654
2017-06-12,-0.1382246151982443,0.039987601339817,1374.3374572928417,2.21,-0.14652113973941078
2017-06-13,0.04575654401787048,0.0418598018586635,1406.2825308011033,2.21,0.023243980827814148
2017-06-14,-0.04974573132971917,0.0398284010589122,1260.5925907575452,2.15,-0.1035993385771239
2017-06-15,-0.06186462752132074,0.0374391004443168,1248.7885441380756,2.16,-0.009363887036949804
2017-06-16,0.0025768806156603067,0.0375357009470462,1273.2637100394397,2.16,0.019599127503413378
2017-06-17,0.0446920959826842,0.0392513014376163,1346.7015269325368,2.16,0.05767683184092502
2017-06-18,-0.023696911077976626,0.038332100957632,1272.784249985026,2.16,-0.05488764620017669
2017-06-19,0.048877001790113866,0.0402522012591362,1292.3408940138177,2.19,0.015365246725061009
2017-06-20,-0.022251987449175132,0.0393664017319679,1375.0330096666494,2.16,0.06398630271305768
2017-06-21,-0.0320687312254233,0.0381239987909793,1383.9895464514263,2.16,0.006513688560064688
2017-06-22,0.015499410511207222,0.0387195013463497,1395.7261927094298,2.15,0.008480299788460429
2017-06-23,0.06685535017664088,0.0413965992629528,1401.5554579403824,2.15,0.0041765105945576995
2017-06-24,-0.08010934767372832,0.0382096990942955,1327.2077009678862,2.15,-0.05304660372251835
2017-06-25,-0.1353541933948081,0.0333725996315479,1340.383025201259,2.15,0.009927100501123106
2017-06-26,-0.09928418058542104,0.0302184000611305,1306.3656451296495,2.14,-0.025378850248048913
2017-06-27,-0.03727994945130421,0.0291125997900962,1344.3526689391645,2.21,0.029078400791644362
2017-06-28,0.09449922695807278,0.0319979004561901,1327.6118642132221,2.22,-0.012452688280934928
2017-06-29,-0.09702023537770882,0.0290392991155385,1331.46249520596,2.27,0.002900419238886449
2017-06-30,-0.0732540167643812,0.0269881002604961,1299.7708340101494,2.31,-0.0238021433648481
2017-07-01,-0.09811984109656063,0.024465799331665,1292.3642103632221,2.31,-0.005698407329294992
2017-07-02,0.04944042971743364,0.025705799460411,1326.3801178961764,2.31,0.02632068209579563
2017-07-03,0.021566332973911563,0.0262662004679441,1355.4211670981313,2.35,0.0218949672195162
2017-07-04,-0.019856071042245238,0.0257498007267713,1386.5019696225902,2.35,0.022930734209353477
2017-07-05,-0.012068786661073248,0.0254408996552228,1394.6614913369367,2.33,0.005884969436118115
2017-07-06,-0.0009044627146679533,0.0254178997129201,1400.6996630608937,2.37,0.0043294890993001945
2017-07-07,-0.2191836839187899,0.0204150006175041,1380.641539528807,2.39,-0.014320074503519537
2017-07-08,0.05628445367903144,0.0215969998389482,1409.7554431106964,2.39,0.021087228471936004
2017-07-09,-0.10219637656446041,0.0194988995790481,1385.8926469651126,2.39,-0.016926904777845284
2017-07-10,-0.2532291819584785,0.0151367997750639,1339.5862704326348,2.38,-0.033412672066542436
2017-07-11,-0.041753370775436775,0.0145177999511361,1354.4767256637374,2.37,0.01111571203719006
2017-07-12,0.20981066169014456,0.0179069004952907,1336.2791356711446,2.33,-0.013435144102365754
2017-07-13,-0.03154750691902739,0.0173508003354072,1338.7944937599857,2.35,0.0018823597717686465
2017-07-14,-0.06117370416629238,0.016321200877428,1269.2762454807637,2.33,-0.05192600403067164
2017-07-15,0.07645049636926778,0.0176178999245166,1143.8375271377602,2.33,-0.09882696441348046
2017-07-16,-0.11819528791333099,0.0156539008021354,1124.372059643211,2.33,-0.017017685670147404
2017-07-17,0.17319923529347564,0.018614100292325,1274.9038977835105,2.31,0.13388080649039485
2017-07-18,0.0027896576887910204,0.0186660997569561,1286.9084266272469,2.27,0.009416026466470826
2017-07-19,-0.07857227156743228,0.01725560054183,1313.4678936015405,2.27,0.02063819493660568
2017-07-20,0.08885354013378577,0.0188590008765459,1679.367182028933,2.27,0.2785749771348377
2017-07-21,0.017982500790226827,0.0192012004554271,1577.767000552347,2.24,-0.060499087134617775
2017-07-22,0.17515485344675855,0.0228768996894359,1657.4845332432776,2.24,0.05052554189751901
2017-07-23,-0.049654480761140415,0.0217687003314495,1603.324456502788,2.24,-0.03267606765205344
2017-07-24,0.03771121634611272,0.0226052999496459,1624.7553942602738,2.26,0.01336656324960664
2017-07-25,-0.19765530089482528,0.0185511000454425,1526.489878436755,2.33,-0.06048019053862421
2017-07-26,0.017478683762452877,0.018878199160099,1492.7315602081871,2.29,-0.022114996440814216
2017-07-27,-0.02992709132026461,0.0183215998113155,1603.7519701556039,2.32,0.07437399523591036
2017-07-28,-0.07716403979969526,0.0169610008597373,1745.150443626587,2.30,0.08816729525655016
2017-07-29,0.028251093693380202,0.0174470003694295,1651.385039020869,2.30,-0.05372912401229126
2017-07-30,-0.08759205896196523,0.0159837994724512,1698.7128554359576,2.30,0.028659467838675567
2017-07-31,0.006951582472705902,0.0160952992737293,1781.3380604507274,2.30,0.04863988916688622
2017-08-01,0.10812643913965306,0.0179331991821527,1603.590781252809,2.26,-0.09978301319904631
2017-08-02,0.026392404480194948,0.0184128005057573,1603.9935170067354,2.27,0.00025114621425535857
2017-08-03,0.0239865677110527,0.0188597999513149,1665.787400289842,2.24,0.0385250205988502
2017-08-04,0.16490476615635524,0.0222410000860691,1738.475452809844,2.27,0.04363585203451201
2017-08-05,0.0754620122105677,0.0239842999726533,1962.202100169228,2.27,0.1286912892544911
2017-08-06,-0.05496844760075401,0.0227014999836683,1925.223461352204,2.27,-0.018845479175582863
2017-08-07,-0.02254591048518748,0.0221954006701707,2038.461232165229,2.26,0.058817988190052024
2017-08-08,0.0671541718821446,0.0237371008843183,2014.4557739827815,2.29,-0.011776264274081459
2017-08-09,-0.03171026657853042,0.022996200248599,1961.920769904982,2.24,-0.026079005931181305
2017-08-10,-0.04395479795830111,0.0220072995871305,1993.149500357614,2.20,0.015917426907175434
2017-08-11,-0.02426590581929783,0.0214796997606754,2186.04001979234,2.19,0.09677674424327792
2017-08-12,-0.06055969491819366,0.0202175006270408,2379.5827659059114,2.19,0.0885357744420236
2017-08-13,-0.10237250895494508,0.0182502008974552,2561.596201484675,2.19,0.0764896427166175
2017-08-14,-0.03504500677660528,0.0176216997206211,2756.5656972185807,2.22,0.0761125018927274
2017-08-15,-0.01076607772209866,0.0174330007284879,2670.8245666298885,2.27,-0.031104330535349237
2017-08-16,0.015318318167925365,0.0177021007984876,2802.546266679015,2.23,0.04931873912457532
2017-08-17,-0.021423072096046703,0.0173269007354974,2774.6827434893316,2.19,-0.009942217019204199
2017-08-18,-0.028360694247741666,0.0168424006551504,2646.3953230809448,2.19,-0.04623498694018534
2017-08-19,-0.019745556499306788,0.0165130998939275,2663.655399037965,2.19,0.00652210794301351
2017-08-20,0.06550471219832628,0.0176309999078512,2563.13836017939,2.19,-0.0377365025877141
2017-08-21,0.11365174772710074,0.0197531003504991,2428.544742048136,2.18,-0.05251125737973586
2017-08-22,0.0904933845363708,0.0216240007430315,2480.8018338105453,2.22,0.021517862470319504
2017-08-23,-0.06700799907616985,0.0202224999666214,2505.1759233590906,2.17,0.00982508526733324
2017-08-24,-0.0611155777514236,0.0190235991030931,2664.99521952439,2.19,0.06379563793308539
2017-08-25,0.07459825989747507,0.0204969998449087,2675.6377473040357,2.17,0.003993450983204761
2017-08-26,0.03409991608407026,0.0212079994380474,2649.462789418623,2.17,-0.009782698689980222
2017-08-27,-0.06947959807278205,0.0197845008224248,2654.6063981319408,2.17,0.0019413779781548054
2017-08-28,0.036764279453259156,0.020525399595499,2633.2550419391123,2.16,-0.008043134457844114
2017-08-29,-0.02073439292277781,0.0201041996479034,2769.147637989049,2.13,0.051606317612845586
2017-08-30,0.054184996300280334,0.0212235990911722,2732.2241996228654,2.15,-0.013333864131923818
2017-08-31,0.0541883129184895,0.0224054008722305,2796.450760085754,2.12,0.023507060830423098
2017-09-01,0.06685001598514367,0.0239544007927179,2932.9939108352855,2.16,0.048827303773210096
2017-09-02,-0.13942182084633498,0.0208369996398687,2781.6686511599387,2.16,-0.05159412677820767
2017-09-03,0.021803113119123144,0.0212962999939918,2782.2824058651563,2.16,0.0002206426365561851
2017-09-04,-0.18921498112556495,0.0176250003278255,2641.66356830204,2.16,-0.05054082118575977
2017-09-05,0.05207283902136703,0.0185671001672744,2702.641964135793,2.07,0.023083331490598387
2017-09-06,0.09149801696628646,0.0203460995107889,2818.3759256660433,2.10,0.04282252812841891
2017-09-07,-0.01236841887022493,0.0200960002839565,2840.145226781396,2.05,0.007724058709523744
2017-09-08,-0.14133588090007296,0.0174473002552986,2623.833481778085,2.06,-0.07616221275010186
2017-09-09,-0.020393042903665993,0.0170951001346111,2628.4217035696306,2.06,0.0017486711040962124
2017-09-10,-0.04954277394032213,0.0162687990814447,2562.856582922407,2.06,-0.02494467328365924
2017-09-11,0.043569990657400186,0.016993299126625,2575.4547340056997,2.14,0.00491566760592081
2017-09-12,-0.040182653254859944,0.0163240004330873,2559.8948871051434,2.17,-0.006041592071142905
2017-09-13,-0.0629552032977144,0.0153280002996325,2394.336138117572,2.20,-0.06467404182161308
2017-09-14,-0.32833739713224697,0.0110379997640848,1982.5574704320961,2.20,-0.1719803084997148
2017-09-15,0.09157231291792729,0.0120965000241994,2282.811477594638,2.20,0.15144782012150282
2017-09-16,-0.03342987222854949,0.0116988001391291,2283.336392446556,2.20,0.000229942269464759
2017-09-17,-0.042635421779905716,0.0112105002626776,2240.1094276722292,2.20,-0.018931492055802586
2017-09-18,0.18248502298871766,0.0134547995403409,2534.6380203886747,2.23,0.1314795558994186
2017-09-19,-0.13170255993736169,0.0117945000529289,2450.5484109507415,2.24,-0.03317618088323256
2017-09-20,0.03674910384496357,0.0122360000386834,2438.09986924791,2.28,-0.005079900338717105
2017-09-21,-0.1435189688104319,0.0106001002714037,2277.347895783763,2.27,-0.0659333013760979
2017-09-22,0.01648581617140245,0.010776299983263,2263.1515924572404,2.26,-0.006233699889597531
2017-09-23,0.09881928812045924,0.0118955997750163,2350.025401665617,2.26,0.03838620863839378
2017-09-24,-0.028349578401163592,0.0115630999207496,2272.4288551221653,2.26,-0.03301945012528553
2017-09-25,0.04315256464538044,0.0120729999616742,2440.54170547929,2.22,0.07397936792528856
2017-09-26,0.025748612898361858,0.0123878996819257,2419.8587689872234,2.24,-0.008474731837456942
2017-09-27,0.14900688773914442,0.0143783995881676,2615.310911825315,2.31,0.0807700620147736
2017-09-28,-0.03648199307887108,0.013863299973309,2611.8406385712356,2.31,-0.0013269065786360012
2017-09-29,-0.04872524785367314,0.0132039999589324,2621.587123246636,2.33,0.0037316536589047816
2017-09-30,0.04833566815806486,0.0138579001650214,2741.3099899491244,2.33,0.0456680861913224
2017-10-01,-0.012306691871136883,0.0136884003877639,2786.8377271044556,2.33,0.016608022194591742
2017-10-02,-0.05449592959810083,0.0129623999819159,2795.2623848803323,2.34,0.0030230169822733264
2017-10-03,-0.044074145245700594,0.0124035002663731,2732.4697140004037,2.33,-0.022463963032442434
2017-10-04,-0.04553269670577264,0.0118514001369476,2650.5516774737225,2.33,-0.029979485630510828
2017-10-05,0.2069165986195104,0.0145757999271154,2708.5806166677485,2.35,0.021893155182446448
2017-10-06,0.23312938065717073,0.0184026006609201,2725.719884955726,2.37,0.0063277674596457145
2017-10-07,0.13006180566607373,0.020958699285984,2757.9797777808863,2.37,0.011835366136929539
2017-10-08,-0.11951049110295191,0.0185978002846241,2886.7156505362213,2.37,0.04667759850614931
2017-10-09,-0.05508186801054067,0.0176011007279157,3077.043999459813,2.37,0.06593248936321022
2017-10-10,0.07401657254639213,0.0189532991498708,3066.943123718121,2.35,-0.0032826556082608356
2017-10-11,0.02588962267942042,0.0194504000246524,3090.827020108138,2.35,0.007787525045805907
2017-10-12,-0.08956849132848133,0.0177839994430542,3633.7040583640496,2.33,0.1756413525325393
2017-10-13,0.009836760313978175,0.0179597996175289,3715.7982022633564,2.28,0.022592413300786766
2017-10-14,-0.02469579914393251,0.0175216998904943,3869.0978167458225,2.28,0.04125617327364242
2017-10-15,0.07705953775528025,0.0189252998679876,3738.6139947852535,2.28,-0.033724611819278036
2017-10-16,0.666773751067512,0.0368653982877731,3783.1093887248157,2.30,0.01190157475514348
2017-10-17,0.21791859674542463,0.0458416007459163,3742.9291619667442,2.30,-0.010620952933009211
2017-10-18,-0.26605970795491973,0.0351326987147331,3754.2177919022733,2.34,0.0030159881331009316
2017-10-19,-0.11886485130565963,0.0311952996999025,3880.060339294592,2.33,0.03352031085243823
2017-10-20,-0.1534899674992502,0.0267565008252859,4165.340505760344,2.39,0.07352467269042964
2017-10-21,0.3085904333030379,0.0364290997385978,4193.723909771781,2.39,0.0068141857723720296
2017-10-22,-0.15272787310638997,0.0312694013118743,4197.005957143234,2.39,0.0007826093090690362
2017-10-23,0.07875822744413631,0.03383170068264,4163.770196584637,2.38,-0.00791892146400935
2017-10-24,0.07998788712813769,0.0366489998996257,3752.5058474706234,2.42,-0.0987721054950046
2017-10-25,-0.04593526161873188,0.0350035987794399,3955.6173875611053,2.44,0.054126908350426474
2017-10-26,-0.013153314452168212,0.0345462001860141,4102.94512641548,2.46,0.03724519447145324
2017-10-27,-0.00903151451730538,0.0342356003820896,3992.5710787246344,2.42,-0.026901175689686557
2017-10-28,-0.09806347319903429,0.0310376994311809,3976.778920877161,2.42,-0.0039553855237858294
2017-10-29,-0.02303557806297484,0.0303309001028537,4303.4050244732725,2.42,0.08213333204956422
2017-10-30,0.04742820395783017,0.0318040996789932,4276.046118476778,2.37,-0.006357501987590154
2017-10-31,-0.086039671684165,0.0291821006685495,4592.550930488279,2.38,0.07401810065702628
2017-11-01,-0.06472932225805018,0.027352999895811,4925.45205730725,2.37,0.07248719325222086
2017-11-02,0.009246780818383897,0.027607100084424,5206.816727426249,2.35,0.05712463888498826
2017-11-03,0.0062253160092131795,0.0277794990688562,5262.768339974962,2.34,0.0107458386722151
2017-11-04,-0.01763138489387122,0.0272940006107091,5447.283528970708,2.34,0.03506048092487838
2017-11-05,-0.019586816054373474,0.0267645996063947,5487.85119278204,2.34,0.007447320044124324
2017-11-06,0.07605534710942725,0.0288795996457338,5109.978080781664,2.32,-0.06885629706894711
2017-11-07,0.06110766671449738,0.0306994002312421,5217.598666133595,2.32,0.021060870252396058
2017-11-08,0.09511057110236348,0.0337626002728939,5431.397132918457,2.32,0.040976410886599236
2017-11-09,0.16816732465188428,0.0399456992745399,5083.902637356766,2.33,-0.0639788413658074
2017-11-10,-0.18880983822664937,0.0330727994441986,4710.631654821997,2.40,-0.07342213436424919
2017-11-11,-0.0006018991666008049,0.0330528989434242,4412.129918483046,2.40,-0.06336766663413217
2017-11-12,-0.15943287484607482,0.0281818006187677,4093.8414070474464,2.40,-0.07213942411401877
2017-11-13,0.08414873883919541,0.030655900016427,4599.057202401713,2.40,0.12340873647048221
2017-11-14,0.17103736075309114,0.0363743007183074,4596.901249631393,2.38,-0.0004687814644258776
2017-11-15,0.0184922530841675,0.0370532013475894,5197.009848978937,2.33,0.13054633257472406
2017-11-16,0.004867591338982282,0.0372340008616447,5676.334072713305,2.37,0.09223077070530121
2017-11-17,-0.04566919341493888,0.0355717986822128,5532.890416709365,2.35,-0.02527047459970477
2017-11-18,0.028022323813819833,0.036582700908184,5552.623528523085,2.35,0.003566510508526572
2017-11-19,-0.0004511157501081772,0.0365662015974521,5747.992315315344,2.35,0.03518495100355277
2017-11-20,0.04164094947447809,0.0381209999322891,5837.1513425734465,2.37,0.015511333760927455
2017-11-21,-0.011962368666325574,0.0376676991581916,5754.847907755093,2.36,-0.01409993162556383
2017-11-22,0.11596285094205702,0.042299099266529,5843.624798708322,2.32,0.015426453031642275
2017-11-23,-0.04259256853460221,0.0405353009700775,5587.798391008228,2.32,-0.04377871894797935
2017-11-24,-0.008470388540786031,0.0401934012770652,5620.654560718361,2.34,0.005879984818887638
2017-11-25,0.08225303246514248,0.043639201670885,6078.192784857828,2.34,0.08140301439926786
2017-11-26,0.11373766487471114,0.0488958992063999,6544.287770390303,2.34,0.0766831527117114
2017-11-27,0.2020359766785743,0.0598433017730712,6900.535352988427,2.32,0.05443641769696766
2017-11-28,0.3078349343531113,0.0814153999090194,6958.8021900943895,2.34,0.008443814012303973
2017-11-29,-0.23407357217583002,0.0644242987036705,7073.440490922552,2.37,0.016473855370015597
2017-11-30,0.12319578806391256,0.0728707015514373,7278.024112422068,2.42,0.02892278824739689
2017-12-01,0.20982323931978483,0.0898830965161323,7836.957623257243,2.37,0.07679742498808041
2017-12-02,0.04282660121334904,0.0938161015510559,7911.208665333975,2.37,0.009474472830678834
2017-12-03,-0.05230355233613264,0.0890353024005889,8097.261599426728,2.37,0.023517637059431423
2017-12-04,0.09194391387899116,0.0976096987724304,8286.431540495141,2.37,0.023362211871950155
2017-12-05,0.2354504873194614,0.1235229969024658,8420.247539327636,2.36,0.016148808830260264
2017-12-06,0.20496321550799254,0.1516219973564148,10660.384828875853,2.33,0.2660417379756858
2017-12-07,-0.1306956219030178,0.1330460011959076,14117.934464240043,2.37,0.32433628718530905
2017-12-08,0.03118203094451283,0.1372600048780441,12474.501653847665,2.38,-0.116407454260048
2017-12-09,-0.015698890304345507,0.135122001171112,11182.834476943299,2.38,-0.10354459141908576
2017-12-10,-0.12484693761999403,0.1192630007863044,11650.976436207226,2.38,0.04186254926952009
2017-12-11,0.19509905263081445,0.1449559926986694,12583.766296795886,2.39,0.08006108893069858
2017-12-12,0.0762679093496389,0.1564439982175827,12242.032625730213,2.40,-0.027156708334029212
2017-12-13,-0.04645912605415594,0.1493420004844665,11138.319854660731,2.36,-0.09015764005968313
2017-12-14,0.23501583590369338,0.1889069974422454,10807.873243111764,2.35,-0.029667545541951224
2017-12-15,0.03615548828713292,0.1958619952201843,11934.429584517406,2.35,0.10423478477818336
2017-12-16,0.16986571086598704,0.2321249991655349,13295.983604662611,2.35,0.11408622511054543
2017-12-17,0.13855213430602376,0.2666209936141968,12801.42905520413,2.35,-0.037195785145602366
2017-12-18,0.03559753762934349,0.2762829959392547,12406.180040901918,2.39,-0.030875382162238518
2017-12-19,-0.04430302252226925,0.2643100023269653,11054.93629592897,2.46,-0.1089169865758867
2017-12-20,-0.04616298908470603,0.2523860037326813,10177.195647905137,2.49,-0.07939807381314945
2017-12-21,0.018894326339244705,0.2572000026702881,9180.44893245817,2.48,-0.09793923099553815
2017-12-22,-0.17126162577302254,0.2167170047760009,8141.173086945104,2.48,-0.1132053403008025
2017-12-23,0.07749342468508828,0.2341790050268173,8646.90783452,2.48,0.06212062342537268
2017-12-24,-0.04243280488136521,0.2244500070810318,8207.787778379168,2.48,-0.05078347827275153
2017-12-25,0.01793137712467288,0.2285110056400299,8084.352372736146,2.48,-0.015038815448929335
2017-12-26,-0.010969746521154969,0.2260179966688156,9668.186813002365,2.47,0.19591358308521756
2017-12-27,0.014085048319189608,0.2292239964008331,9317.869951260931,2.42,-0.036233977323473575
2017-12-28,-0.025091405947650653,0.2235440015792846,8389.119273660137,2.43,-0.09967414038388804
2017-12-29,0.3678613904425088,0.3229410052299499,7761.945348418194,2.40,-0.07476040151331757
2017-12-30,0.0008078977746803198,0.3232020139694214,6583.054815222797,2.40,-0.15188080826099135
2017-12-31,0.10992429877638497,0.3607560098171234,7260.6673954483895,2.40,0.10293284793234093
2018-01-01,0.2856009263843248,0.4800080060958862,6760.03713830496,2.40,-0.06895099718481361
2018-01-02,0.16260868484225557,0.564765989780426,7446.783076964166,2.46,0.1015890777829963
2018-01-03,0.4617822635225488,0.8962270021438599,6930.043044615459,2.44,-0.06939104134068143
2018-01-04,-0.213333300871683,0.724049985408783,7094.142404143028,2.46,0.023679414178397102
2018-01-05,-0.0885199572103669,0.6627119779586792,8500.683954020968,2.47,0.1982680174359778
2018-01-06,0.06884706131522594,0.709945023059845,8442.450847824826,2.47,-0.006850402451275237
2018-01-07,-0.014614495744177872,0.6996449828147888,7435.444242091953,2.47,-0.11927894208496642
2018-01-08,-0.105928391552416,0.6293230056762695,7147.103653929261,2.49,-0.03877920118483304
2018-01-09,-0.07191717140991687,0.5856530070304871,6896.490832157766,2.55,-0.035064948531104013
2018-01-10,-0.03249164373600799,0.5669299960136414,7252.419912440688,2.55,0.05161017232463415
2018-01-11,-0.015651137770283235,0.5581259727478027,6364.938986781847,2.54,-0.1223703172697529
2018-01-12,0.19450356304132374,0.6779599785804749,6472.962229699372,2.55,0.016971606977200904
2018-01-13,-0.00947896249271403,0.671563982963562,6612.71137515672,2.55,0.02158967417052868
2018-01-14,-0.06253170336723432,0.6308559775352478,6417.951745936244,2.55,-0.029452310583547952
2018-01-15,-0.05136367613905997,0.5992709994316101,6634.338742581139,2.55,0.033715896474589085
2018-01-16,-0.3062224099444805,0.441197007894516,5713.469584100342,2.54,-0.13880345791968493
2018-01-17,0.07841695805818007,0.4771870076656341,5435.08320524422,2.57,-0.04872457527923595
2018-01-18,0.06556648020556605,0.5095229744911194,5430.555462383818,2.62,-0.0008330586100381077
2018-01-19,-0.006479835736850259,0.5062320232391357,5533.89397493087,2.64,0.019029087035912592
2018-01-20,0.054667771710691204,0.5346770286560059,6219.923335398689,2.64,0.12396864912403549
2018-01-21,-0.14152622456319575,0.4641169905662536,5626.647158835942,2.64,-0.0953831976008944
2018-01-22,0.04676717868675793,0.4863379895687103,5249.030536903659,2.66,-0.0671121915543049
2018-01-23,-0.00031459476326497284,0.4861850142478943,5246.956750975205,2.63,-0.00039507979880736585
2018-01-24,0.1537947184608187,0.5670139789581299,5469.373230457156,2.65,0.042389615550120975
2018-01-25,0.07020695972522376,0.608253002166748,5410.592635700135,2.63,-0.010747226835735129
2018-01-26,0.04132556832006123,0.6339160203933716,5413.054327040056,2.66,0.00045497628553251636
2018-01-27,-0.033452026449544536,0.6130610108375549,5533.444854628618,2.66,0.022240775782938288
2018-01-28,0.03424829837523092,0.6344209909439087,5545.745689356809,2.66,0.002222997617460982
2018-01-29,-0.07380623181465083,0.5892829895019531,5347.267155436178,2.70,-0.035789332046282554
2018-01-30,-0.1852197310000378,0.4896480143070221,4834.593874242436,2.73,-0.09587575602474699
2018-01-31,0.09750636301724407,0.5397970080375671,4849.9859215516335,2.72,0.0031837311901631925
2018-02-01,-0.16770305567270044,0.4564549922943115,4413.582291916229,2.78,-0.08998039101436973
2018-02-02,-0.11941783335803577,0.4050750136375427,4353.792654083718,2.84,-0.013546736840507088
2018-02-03,0.05984317724449493,0.4300560057163238,4473.1250192518155,2.84,0.027408830564351207
2018-02-04,-0.13105770924382315,0.3772310018539428,4086.984191386996,2.84,-0.08632462231726452
2018-02-05,-0.13015950904277074,0.3311919867992401,3433.256623618662,2.77,-0.15995353472274598
2018-02-06,0.11299423214024011,0.3708109855651855,3788.410174940968,2.79,0.10344509317453027
2018-02-07,-0.08051629673232634,0.3421249985694885,3789.6556080055193,2.84,0.000328748210209535
2018-02-08,0.06078192911988561,0.3635649979114532,4103.6538190774845,2.85,0.0828566612777833
2018-02-09,0.09817290164120632,0.4010680019855499,4236.018561667811,2.83,0.0322553383950117
2018-02-10,0.01432832158390265,0.4068560004234314,4123.746487009211,2.83,-0.026504150778413064
2018-02-11,-0.09494276522525216,0.3700050115585327,3904.729636148855,2.83,-0.053111133662147064
2018-02-12,0.06701086913701886,0.3956489861011505,4332.791331495647,2.86,0.10962646206895363
2018-02-13,0.03712621430761267,0.410614013671875,4160.439412675299,2.83,-0.03977849511641576
2018-02-14,0.10019683575176062,0.4538879990577698,4579.24657915102,2.91,0.10066416667426362
2018-02-15,-0.0007317209351160583,0.4535560011863708,5012.456224070176,2.90,0.09460282110413712
2018-02-16,0.004158420756308661,0.4554460048675537,5054.084224853587,2.87,0.008304910591240776
2018-02-17,0.05058002249470368,0.479075014591217,5589.596672054507,2.87,0.10595637575003662
2018-02-18,-0.06172330998517424,0.4503990113735199,5344.621699472676,2.87,-0.04382694977020377
