Date,Monero Return,Monero Price,Famala Index,US Treasury Yield,Famala Index Return
2018-09-14,0.04308052125462137,116.967,4464.915353969095,2.99,0.0003466131195956727
2018-09-15,0.020553855828054118,119.396,4453.12497713935,2.99,-0.0026406719713652793
2018-09-16,-0.01994703116893376,117.038,4433.16633279132,2.99,-0.004481941209934672
2018-09-17,-0.0878677203936829,107.193,4329.264388334726,2.99,-0.02343741169557527
2018-09-18,0.04785994456743345,112.448,4306.047205336376,3.05,-0.00536284710652228
2018-09-19,-0.02643849759940883,109.514,4323.5747567852095,3.08,0.0040704503720053265
2018-09-20,0.059931480715131595,116.278,4229.8561620197415,3.07,-0.021676182334627273
2018-09-21,0.06218255136961025,123.738,4225.678587843737,3.07,-0.0009876397721311652
2018-09-22,-0.012384638254749862,122.215,4235.537459910257,3.07,0.002333086121334889
2018-09-23,0.0022965875952192616,122.496,4190.5823766108015,3.07,-0.010613784844298844
2018-09-24,-0.05898102159569996,115.48,4228.516372311632,3.08,0.00905220141060925
2018-09-25,0.007952362485576257,116.402,4103.87540428383,3.10,-0.02947628838425514
2018-09-26,-0.006974316508696611,115.593,4163.497085168428,3.06,0.014528141088874751
2018-09-27,0.03118865683902643,119.255,4239.719322920086,3.06,0.01830726338759376
2018-09-28,-0.01862014779835889,117.055,4235.702239088571,3.05,-0.0009474881532364291
2018-09-29,-0.018886384068147136,114.865,4151.624830022517,3.05,-0.019849697717218645
2018-09-30,0.012037130294657299,116.256,4157.759047869985,3.05,0.0014775462857597877
2018-10-01,-0.01503644374780503,114.521,4136.624568598041,3.09,-0.005083141910970266
2018-10-02,0.01994455540084495,116.828,4173.676524493393,3.05,0.00895705067765175
2018-10-03,-0.018513528045652226,114.685,4145.681505698949,3.15,-0.006707520007876563
2018-10-04,-0.0013175174993591912,114.534,4199.184990991997,3.19,0.01290583592094539
2018-10-05,0.0029902686059842458,114.877,4228.312119914749,3.23,0.006936376698153208
2018-10-06,0.0016786480825631588,115.07,4240.6376417316005,3.23,0.002914998104988525
2018-10-07,-0.01182773298443211,113.717,4245.824936967428,3.23,0.0012232347288482297
2018-10-08,0.004894918366873079,114.275,4263.559472401424,3.23,0.004176935153304454
2018-10-09,-0.005273121554444691,113.674,4272.831385897701,3.21,0.0021746884396231596
2018-10-10,-0.0018931644826125033,113.459,4250.297315248072,3.22,-0.005273802922343666
2018-10-11,-0.12243870617248324,100.384,4200.505986224696,3.14,-0.01171478730317232
2018-10-12,0.003232338101941621,100.709,4146.6405635496185,3.15,-0.012823555745837795
2018-10-13,0.01407987922698943,102.137,4146.965915746493,3.15,7.846163463852535e-05
2018-10-14,-0.012115748764587191,100.907,4184.550083447556,3.15,0.009063051991421432
2018-10-15,0.05964770696391075,107.109,4349.834801069212,3.16,0.039498802577475955
2018-10-16,0.0026666185197044188,107.395,4326.496124495751,3.16,-0.005365416766568605
2018-10-17,-0.019111586265300313,105.362,4286.0477422242875,3.19,-0.009348993066803674
2018-10-18,-0.02351806868188903,102.913,4253.38573583473,3.17,-0.007620541896392126
2018-10-19,0.007839913169359196,103.723,4244.261304826543,3.20,-0.002145215970259697
2018-10-20,0.0005397538468021139,103.779,4252.760518573722,3.20,0.0020025189630793493
2018-10-21,0.012648639757706906,105.1,4249.563449963331,3.20,-0.0007517631421822033
2018-10-22,0.003419456219418365,105.46,4262.330621724203,3.20,0.003004349014010589
2018-10-23,0.02788373373689099,108.442,4241.896572584753,3.17,-0.004794102324043671
2018-10-24,-0.0138540323108,106.95,4270.388156022962,3.10,0.006716708658657384
2018-10-25,-0.00588921016415935,106.322,4256.010529446667,3.14,-0.0033668196077251532
2018-10-26,-0.012340461327501906,105.018,4252.334338163514,3.08,-0.0008637646118865447
2018-10-27,-0.010712490616964943,103.899,4263.457561113824,3.08,0.0026157921898291117
2018-10-28,0.010312479182733137,104.976,4255.893025218318,3.08,-0.0017742725914527383
2018-10-29,-0.03379118771098045,101.488,4185.989370185788,3.08,-0.016425143822533947
2018-10-30,0.010439173221385894,102.553,4180.763583364639,3.12,-0.0012483994484957682
2018-10-31,0.012413731971605809,103.834,4160.238332040015,3.15,-0.004909450370811358
2018-11-01,0.00045254315578656287,103.881,4197.347582107447,3.14,0.008919981766822307
2018-11-02,0.018115452397514272,105.78,4187.818195637558,3.22,-0.002270335320932408
2018-11-03,0.010223605016235288,106.867,4169.547695686526,3.22,-0.004362772951811704
2018-11-04,0.04509071125156254,111.796,4142.743340878908,3.22,-0.006428600117789065
2018-11-05,-0.004042292668011633,111.345,4140.526087507587,3.20,-0.0005352137916539665
2018-11-06,0.0138158361302305,112.894,4096.556647992767,3.22,-0.010619288125603492
2018-11-07,-0.012308149335736446,111.513,4170.64292112627,3.22,0.018085011266670645
2018-11-08,-0.0280640405504415,108.427,4167.281832500021,3.24,-0.000805892206504665
2018-11-09,-0.014248801353349895,106.893,4113.06991629827,3.19,-0.013008939251230835
2018-11-10,-0.015537368632516924,105.245,4116.835851536597,3.19,0.0009156020478534402
2018-11-11,0.010689022058599135,106.376,4117.345234261865,3.19,0.0001237316093323265
2018-11-12,-0.011696703336353635,105.139,4075.5241273430665,3.19,-0.010157299069990595
2018-11-13,-0.00024732226216662203,105.113,4091.9597951842075,3.14,0.0040327740255228775
2018-11-14,-0.14683713476625215,90.7582,3696.663580789512,3.12,-0.09660315207884408
2018-11-15,-0.023249019766391193,88.6725,3610.3998650658987,3.11,-0.023335560252737263
2018-11-16,-0.018406258513322223,87.0553,3577.39187758018,3.08,-0.00914247416334764
2018-11-17,0.010830764865180247,88.0033,3541.6012712094516,3.08,-0.010004664737746803
2018-11-18,0.015668065562495514,89.393,3571.9710226507523,3.08,0.008575146978905794
2018-11-19,-0.20959375802480834,72.49,3066.676797212113,3.06,-0.1414608971445859
2018-11-20,-0.08645722213054283,66.486,2828.371258064479,3.06,-0.07770807127907153
2018-11-21,0.03628577610926818,68.9428,2915.432736567539,3.06,0.030781488906317767
2018-11-22,-0.04577474783322894,65.8581,2775.687830276518,3.06,-0.047932817841494245
2018-11-23,0.011605972444740346,66.6269,2787.3642324690304,3.05,0.004206669808163954
2018-11-24,-0.13250851976727493,58.3582,2471.839941706033,3.05,-0.11319808408516016
2018-11-25,-0.005238326062388436,58.0533,2571.7522671680417,3.05,0.040420224536484466
2018-11-26,-0.08698365989844753,53.217,2425.2693325953564,3.07,-0.056958415646305285
2018-11-27,0.0709794844707077,57.1316,2450.983022571256,3.06,0.0106024059391302
2018-11-28,0.10606198280971445,63.5241,2740.761704540524,3.06,0.11822957535840857
2018-11-29,-0.037345099115783854,61.1955370194,2785.770171719846,3.03,0.016421882684933185
2018-11-30,-0.05720826586955748,57.7929037974,2600.4019939345544,3.01,-0.06654108787116894
2018-12-01,0.031587035389591664,59.6475474402,2736.1676083183756,3.01,0.052209471728023184
2018-12-02,-0.009204837725250239,59.1010206494,2688.171680941045,3.01,-0.017541296531475466
2018-12-03,-0.07487857740343902,54.8372450193,2530.7146353231838,2.98,-0.0585740288591763
2018-12-04,0.03831251302619116,56.9789630126,2581.491239238422,2.91,0.020064136511682998
2018-12-05,-0.09787011662692705,51.6666245521,2456.2238831627324,2.91,-0.048525191242812626
2018-12-06,-0.10461737888274483,46.5345307718,2332.171842481198,2.87,-0.05050518461769863
2018-12-07,-0.001559461099041848,46.462018536,2250.7506819823507,2.85,-0.03491216170941472
2018-12-08,-0.019306241901129072,45.5736150279,2293.7054543798668,2.85,0.0190846426222933
2018-12-09,0.04658139620285565,47.7467178028,2390.3241598249506,2.85,0.042123414434311474
2018-12-10,-0.06808334436788385,44.6041535263,2321.3542665954114,2.85,-0.028853782423631603
2018-12-11,-0.0427665476532932,42.7368025495,2269.503677451408,2.89,-0.022336353347759238
2018-12-12,0.02767628190794231,43.9361180892,2308.209438067226,2.91,0.01705472478426815
2018-12-13,-0.07008591078679789,40.9622457271,2181.514597320635,2.91,-0.05488879763557278
2018-12-14,-0.04186728603774149,39.2826725853,2147.1263794917654,2.89,-0.015763459878336633
2018-12-15,-0.011031625165793502,38.8517023873,2144.179228140406,2.89,-0.0013726026467324594
2018-12-16,0.012476872206463326,39.339486797,2148.9312825309744,2.89,0.0022162580106187234
2018-12-17,0.10792431723332313,43.8227498184,2309.7163802349023,2.86,0.07482095821815112
2018-12-18,0.0610717063201678,46.5824933381,2390.77213958053,2.82,0.035093382044328894
2018-12-19,-0.005805241405192333,46.3128541366,2434.6676006623857,2.77,0.018360370005632207
2018-12-20,0.17328360909053747,55.0754001821,2682.286015809196,2.79,0.1017052245979872
2018-12-21,-0.060934778854209136,51.8195960545,2516.688744727367,2.79,-0.061737365107900885
2018-12-22,-0.0018261862726533821,51.725050175,2592.8021021202485,2.79,0.030243452851427915
2018-12-23,0.019731103936700186,52.7557777731,2529.7345181254227,2.79,-0.02432410246167752
2018-12-24,0.0656458645482387,56.3351774856,2541.5086284490153,2.74,0.004654286937712901
2018-12-25,-0.10751277932145006,50.592653744,2383.7461325019735,2.74,-0.062074349927868686
2018-12-26,-0.02436841856549328,49.3746909649,2416.02736007454,2.81,0.01354222546286174
2018-12-27,-0.10469755406590261,44.4666918074,2333.5389533114926,2.77,-0.03414216582402543
2018-12-28,0.11267697812003563,49.770248624,2457.025180068068,2.72,0.05291800532463272
2018-12-29,-0.033883336963705116,48.1121166769,2382.959143353136,2.72,-0.030144598157060908
2018-12-30,0.005228060497288675,48.3643083959,2412.9570986578715,2.72,0.01258853110780763
2018-12-31,-0.04517274944005288,46.2281704567,2347.737989833231,2.69,-0.027028706337512774
2019-01-01,0.0452386799720427,48.3674971856,2398.177501697483,2.69,0.021484301946246925
2019-01-02,0.0772587185523466,52.2524490196,2431.712196478418,2.66,0.013983408132716717
2019-01-03,-0.04776345426200652,49.8153568349,2378.056811585225,2.56,-0.022064858238937904
2019-01-04,0.016238245910676546,50.6308742156,2382.9636892381095,2.67,0.002063397993260453
2019-01-05,-0.013903251939650974,49.9318113001,2368.968222057591,2.67,-0.005873134888174986
2019-01-06,0.09442851573740026,54.8765883791,2531.095843178591,2.67,0.0684380734242955
2019-01-07,-0.03806631720130015,52.8268983363,2507.8180876382685,2.70,-0.009196710430012838
2019-01-08,0.006200028757498715,53.1554440692,2507.5395121522397,2.73,-0.00011108281234670136
2019-01-09,-0.008342204000167476,52.7138549851,2498.355479505985,2.74,-0.0036625674697233546
2019-01-10,-0.14725090325084766,45.4961369742,2311.425639444727,2.74,-0.07482115399295407
2019-01-11,0.0067604639267008675,45.8047539887,2324.1301593161706,2.71,0.00549639999428907
2019-01-12,-0.017552288837821377,45.0077904445,2312.397199761609,2.71,-0.0050483229209562835
2019-01-13,-0.04307125079949759,43.1104033484,2264.1561896915186,2.71,-0.02086190472599763
2019-01-14,0.0630184726967463,45.9145847745,2333.119642795877,2.71,0.03045878787794866
2019-01-15,-0.021218442878933985,44.9506119479,2297.1949943499535,2.72,-0.015397688051210933
2019-01-16,0.02701353798385956,46.1814366291,2308.047209512994,2.73,0.0047241157976279455
2019-01-17,-0.01149469051614897,45.6536345795,2325.2555504179604,2.75,0.007455801091953177
2019-01-18,-0.01162840057231367,45.1258305349,2321.988115039012,2.79,-0.0014051940993587276
2019-01-19,0.023948947921108275,46.2195916372,2365.058008206582,2.79,0.018548713875241582
2019-01-20,-0.046647824888642185,44.1130626903,2285.8480638667115,2.79,-0.0334917554093886
2019-01-21,0.010468897115635045,44.5773036103,2267.9563640752167,2.79,-0.007827160551182679
2019-01-22,0.029688937495501534,45.9205982185,2284.805825272074,2.74,0.007429358634828823
2019-01-23,-0.022910337768663008,44.8805017769,2275.694163675262,2.76,-0.003987936959906292
2019-01-24,0.019910412884928366,45.7830462991,2286.3729273934405,2.72,0.0046925302567599895
2019-01-25,0.023876411650805972,46.889335714,2288.2842912679184,2.76,0.0008359808024218473
2019-01-26,-0.02502172171629479,45.7306405315,2291.2715381623166,2.76,0.0013054526947536456
2019-01-27,0.01830429852691566,46.57541575,2291.3694875752576,2.76,4.274893276926623e-05
2019-01-28,-0.0662626859503703,43.5892324178,2239.4973394145068,2.75,-0.022638054858469068
2019-01-29,0.00276917769800643,43.7101060311,2228.482454848809,2.72,-0.0049184628942570705
2019-01-30,0.01260611567648009,44.2646084013,2219.835027036677,2.70,-0.0038804109914874546
2019-01-31,-0.013659309715182361,43.6640950415,2217.413276637036,2.63,-0.0010909596299477748
2019-02-01,0.0013450924421736816,43.7228668036,2239.4485386065694,2.70,0.009937372614162684
2019-02-02,-0.00769705082894287,43.3876215305,2255.7971093020055,2.70,0.00730026629931338
2019-02-03,-0.011212849975838646,42.9038399931,2227.5622101233803,2.70,-0.01251659515928796
2019-02-04,-0.0025014458330257492,42.7966524791,2221.537435190416,2.73,-0.002704649461902342
2019-02-05,0.012526709414671346,43.3361255655,2232.1242386768586,2.71,0.004765530086840533
2019-02-06,-0.0044533927874331755,43.1435618756,2207.321705172183,2.70,-0.01111162769298976
2019-02-07,0.0015874085461058708,43.2121027212,2193.2150533102918,2.65,-0.006390845443524035
2019-02-08,0.1075096534924825,48.1167459461,2339.2862131720776,2.63,0.06660138486707715
2019-02-09,0.009081197708711334,48.5556936982,2340.621395859485,2.63,0.0005707649965571154
2019-02-10,0.025858989876769923,49.8276700227,2342.0811434659868,2.63,0.0006236581486797242
2019-02-11,-0.031741549893070056,48.270900394,2332.0336220426348,2.65,-0.004289997146931867
2019-02-12,0.016052947967864578,49.052043698,2326.1228828552576,2.68,-0.0025345857501831255
2019-02-13,0.005651596968345179,49.3300509319,2313.4451909874847,2.71,-0.005450138494923929
2019-02-14,-0.051323489633483224,46.8621333503,2310.2756603283224,2.66,-0.0013700478712484292
2019-02-15,0.012218906046510842,47.4382499442,2307.7601747515378,2.66,-0.001088824861889913
2019-02-16,-0.01107037628031527,46.9159868256,2311.717588994636,2.66,0.001714829073833214
2019-02-17,0.0242738823503607,48.0687544405,2322.8078522725446,2.66,0.004797412681681234
2019-02-18,0.07269455145920974,51.6932349882,2460.1244509172184,2.66,0.059116641314230375
2019-02-19,0.012192285684687889,52.3273514867,2480.758566479366,2.65,0.008387427536218543
2019-02-20,-0.0041499074267165766,52.1106477833,2494.0986196195677,2.65,0.005377408878258386
2019-02-21,-0.032663540907585865,50.4360279012,2483.582707825153,2.69,-0.004216317555245069
2019-02-22,0.04281319021919475,52.6422457868,2514.628034519616,2.65,0.012500218574016753
2019-02-23,0.021999151805997114,53.8131629121,2586.2430211564833,2.65,0.028479355854532328
2019-02-24,-0.09348417826526823,49.0104687265,2417.5186235349925,2.65,-0.0652391891408731
2019-02-25,0.02155698619389639,50.078456667,2439.2805346215414,2.67,0.009001755301776248
2019-02-26,-0.01353237392881826,49.4053409643,2431.651497737287,2.64,-0.0031275766669608906
2019-02-27,0.011726336470590305,49.9880947215,2438.2536676049403,2.69,0.0027150970744766094
2019-02-28,-0.017492722267204712,49.1212705249,2438.747862933309,2.73,0.0002026841320633276
2019-03-01,0.008935718515104633,49.5621713204,2438.6994996819276,2.76,-1.9831181450351838e-05
2019-03-02,0.008468484354345114,49.9836700013,2449.6736016791815,2.76,0.004499981239461947
2019-03-03,0.0024791033179291542,50.1077384091,2441.4068420410035,2.76,-0.003374637189424479
2019-03-04,-0.03275006593548555,48.4932876546,2397.0252634906533,2.72,-0.018178690165891184
2019-03-05,0.041508351020627283,50.5485237111,2455.4574945307354,2.72,0.024376977552164194
2019-03-06,0.0059199298000414315,50.8486549243,2457.835698502115,2.69,0.0009685380328011594
2019-03-07,0.0035282194884830556,51.0283770026,2465.6856136522856,2.64,0.003193832344023052
2019-03-08,-0.01999433555620315,50.0182307636,2472.5477530720864,2.62,0.002783055301862372
2019-03-09,0.015261133088637276,50.7874200615,2505.2316168527227,2.62,0.013218698704616462
2019-03-10,0.0031609467023644574,50.9482103804,2496.167815017595,2.62,-0.0036179496435201964
2019-03-11,-0.014085681101400337,50.2356007147,2469.6468403496006,2.64,-0.010624676156962382
2019-03-12,0.024315254599765513,51.4720636728,2464.2283675220087,2.61,-0.0021940273965749615
2019-03-13,0.0109795687246336,52.0403186218,2460.6169048337147,2.61,-0.0014655551960574586
2019-03-14,0.006019263737316668,52.3545076693,2472.9433655143134,2.63,0.00500950012022768
2019-03-15,0.023641450059181057,53.6069910739,2481.769402305507,2.59,0.003569041213913068
2019-03-16,0.019004595305302536,54.6355126064,2535.005003737605,2.59,0.02145066394268678
2019-03-17,-0.02033714724039606,53.5356045479,2527.95071668313,2.59,-0.0027827507417437845
2019-03-18,-0.0008869856569635098,53.4881402877,2535.007902762146,2.60,0.0027916628407517272
2019-03-19,0.02332894184613672,54.7506310309,2561.2530603944733,2.61,0.010353087106249513
2019-03-20,0.02043093405573259,55.8807428723,2573.2184645734706,2.54,0.004671699319377044
2019-03-21,-0.03696199040999681,53.8529852226,2545.6598690871247,2.54,-0.010709776828417842
2019-03-22,0.0013014297962049067,53.9231167279,2537.042244158477,2.44,-0.0033852224459735127
2019-03-23,-0.0015356095707512835,53.8403754192,2535.43450177785,2.44,-0.0006337073749279012
