Date,Cosmos Return,Cosmos Price,Famala Index,US Treasury Yield,Famala Index Return
2020-01-16,0.10553022350510352,5.07630195927,6864.897401769025,1.81,-0.009744673564706277
2020-01-17,-0.014905077507859686,5.00120037298,6995.325060046634,1.84,0.01899921450304534
2020-01-18,-0.0763979672290049,4.6333492698,6994.9852442745505,1.84,-4.8577552746461143e-05
2020-01-19,-0.02507397489255658,4.51861719214,6831.603650596716,1.84,-0.023356960446995045
2020-01-20,-0.002950755597322623,4.50530350954,6785.113703975235,1.84,-0.006805129366282884
2020-01-21,0.03148883195806655,4.64942749403,6846.401568734027,1.78,0.009032695313990854
2020-01-22,0.0005663796450582612,4.652061581,6791.26179844642,1.77,-0.008053832328418824
2020-01-23,-0.04563517479833022,4.44453520326,6587.424123945796,1.74,-0.030014698380093924
2020-01-24,0.008958697715726611,4.48453133978,6625.4728645160785,1.70,0.005775966425476136
2020-01-25,-0.0156114087225239,4.41506513162,6572.0225232574585,1.70,-0.008067400222085736
2020-01-26,0.014730631796668272,4.48058320702,6732.081676990048,1.70,0.024354626473990806
2020-01-27,0.00824969318437147,4.51769953241,6995.603808688756,1.61,0.03914422675521213
2020-01-28,0.01514488097309415,4.58664028613,7370.321680640087,1.65,0.05356476470064244
2020-01-29,-0.038625573363555404,4.41285652952,7338.009831976498,1.60,-0.004384048629581981
2020-01-30,0.0004773699734860335,4.41496359761,7438.741566402135,1.57,0.013727391586024087
2020-01-31,-0.005781339807731257,4.38951283346,7322.890523800621,1.51,-0.015574010948944264
2020-02-01,-0.0030016054228953573,4.37635700212,7335.639118761372,1.51,0.0017409238768920155
2020-02-02,0.006924113793915839,4.40676454717,7254.717321901875,1.51,-0.011031321954283977
2020-02-03,-0.033701056180235764,4.26072656645,7194.733154900736,1.54,-0.008268298313987779
2020-02-04,-0.010321993607572456,4.2169735716,7074.882569165961,1.61,-0.016658100190017136
2020-02-05,0.02549015412317975,4.32584657779,7385.634651474682,1.66,0.04392328484193546
2020-02-06,0.05424655367691917,4.5669903236,7449.4359706995265,1.65,0.008638569633566342
2020-02-07,0.05197421837833776,4.81063279566,7472.532511323683,1.59,0.0031004415253719966
2020-02-08,-0.03879865706450469,4.62756113562,7529.827163005058,1.59,0.007667367334240654
2020-02-09,0.027962492780148493,4.75878540911,7720.133748367054,1.59,0.025273699016226493
2020-02-10,0.006275109109421823,4.7887411964,7517.9360927173775,1.56,-0.026190952416134627
2020-02-11,0.06354654309699287,5.10292610733,7764.003981975938,1.59,0.032730776934500154
2020-02-12,0.0014909911408278907,5.11054019981,7719.31268615671,1.62,-0.005756217529380241
2020-02-13,-0.043211288871549354,4.89441042308,7584.199577609749,1.61,-0.017503256318307098
2020-02-14,0.04173418884459776,5.10299699315,7590.447028780273,1.59,0.0008237456183204809
2020-02-15,-0.1076720470380277,4.58209339027,7353.726687874588,1.59,-0.031186613911950944
2020-02-16,-0.04172309638800648,4.39484766441,7445.000643583541,1.59,0.012411932015294136
2020-02-17,-0.02863563209760375,4.27078323289,7228.334419543773,1.59,-0.029102243829421493
2020-02-18,0.03733211027352259,4.43323403239,7556.604219740763,1.55,0.04541430724475383
2020-02-19,-0.06395794946537074,4.15857055291,7230.282850255582,1.56,-0.043183599404704016
2020-02-20,0.07255968714885036,4.47153202714,7224.324432711772,1.52,-0.0008240919016881522
2020-02-21,0.07800970947992189,4.83432153203,7253.602975289832,1.46,0.004052772387337276
2020-02-22,0.0345836696036531,5.00443472518,7239.824434437748,1.46,-0.001899544391803917
2020-02-23,-0.043347454418784584,4.79213968469,7409.66626318875,1.46,0.023459385001535913
2020-02-24,-0.08947671432779443,4.38197832864,7231.5714079684085,1.38,-0.024035475943784086
2020-02-25,-0.07636561104191006,4.05980395125,7052.882244241236,1.33,-0.024709589886684483
2020-02-26,-0.1018389893369939,3.66671327437,6729.012169281501,1.33,-0.04592024419862937
2020-02-27,0.005586677929395523,3.68725534804,6674.393874711331,1.30,-0.008116836943690984
2020-02-28,-0.041768073399057686,3.53641782075,6577.679233558031,1.13,-0.01449040062195646
2020-02-29,-0.016267573052325516,3.47935428652,6545.329685442141,1.13,-0.004918079305364834
2020-03-01,-0.03244591591665637,3.36827522542,6524.424734710435,1.13,-0.003193872843136187
2020-03-02,0.08980502210840138,3.684761615,6733.572159474476,1.10,0.03205607134240687
2020-03-03,-0.01504646291136443,3.6297340096,6680.778443016143,1.02,-0.007840372867178707
2020-03-04,0.030477769879165787,3.74206328534,6651.112253681941,1.02,-0.004440528837655679
2020-03-05,0.004960797292351294,3.76067302416,6915.827259750895,0.92,0.03980011101487756
2020-03-06,0.021953450060607647,3.84414567546,6899.239987902166,0.74,-0.002398450861441329
2020-03-07,-0.0598430710245833,3.6208482305,6751.931482174015,0.74,-0.021351410588188895
2020-03-08,-0.15376133593097052,3.1047927944,6229.733943777893,0.74,-0.07734046765355848
2020-03-09,-0.030464878353513466,3.01163193195,6055.462988044997,0.54,-0.027974060739295915
2020-03-10,0.020590399158925084,3.07428545249,6039.924057562755,0.76,-0.002566101140890423
2020-03-11,-0.032582705276350044,2.97573121635,6078.8200332098195,0.82,0.0064398120367692695
2020-03-12,-0.5901975772186969,1.6492031281,3847.432875919516,0.88,-0.36707570632125736
2020-03-13,0.09051493432307611,1.8054450977,4265.749648993673,0.94,0.1087262043458475
2020-03-14,0.016917434694588576,1.83624841917,3991.175136712385,0.94,-0.06436723550948711
2020-03-15,0.053418279997665324,1.93700480992,4146.443039648618,0.94,0.03890280371513087
2020-03-16,-0.1496738585946397,1.66773932043,3886.582129725557,0.73,-0.06267080180247264
2020-03-17,0.03812878398886624,1.73255603154,4060.1887970475054,1.02,0.044668210146432
2020-03-18,0.012950684837292326,1.75513974027,4069.2762265977694,1.18,0.0022381790612476487
2020-03-19,0.16231914736192415,2.06445779968,4813.855623471166,1.12,0.18297587959417605
2020-03-20,0.04662934095688409,2.16300177189,4856.5443389166,0.92,0.008867884453637282
2020-03-21,-0.0022745149081975055,2.15808758293,4838.900658997218,0.92,-0.0036329700066773155
2020-03-22,-0.11459123776088047,1.92443268167,4572.063755187342,0.92,-0.05514411694187847
2020-03-23,0.08407586686493797,2.09322738935,5049.777253897549,0.76,0.10448530998024802
2020-03-24,0.02244825424629727,2.14074807262,5318.701618520539,0.84,0.053254698395939715
2020-03-25,-0.028928814172018355,2.07970596434,5284.778702018945,0.88,-0.006378044668546402
2020-03-26,0.042709522664168276,2.17045330725,5280.262511511776,0.83,-0.0008545656803838851
2020-03-27,-0.06858951405598508,2.02657368882,5071.9582332108785,0.72,-0.039449606500957614
2020-03-28,-0.025856287832971607,1.97484564565,4871.847514654059,0.72,-0.039454330922227804
2020-03-29,-0.05842220142179253,1.86277635684,4619.105084609371,0.72,-0.05187814874838794
2020-03-30,0.058861304375311896,1.97571299662,5043.506004189857,0.70,0.09187946838329537
2020-03-31,-0.008404631888893723,1.95917744113,5041.533145607162,0.70,-0.0003911680844746124
2020-04-01,0.010172584105078554,1.97920905231,5190.774532670934,0.62,0.029602381409276353
2020-04-02,0.0030534790827738273,1.98526176196,5336.248357425941,0.63,0.028025456285837462
2020-04-03,-0.0023921349848600782,1.98051842346,5273.465043187633,0.62,-0.011765440817787146
2020-04-04,0.022817714401807958,2.02622884768,5382.530517475077,0.62,0.020681937472656207
2020-04-05,0.019720796507284696,2.06658430749,5318.534081538297,0.62,-0.011889655939526551
2020-04-06,0.14206737112930934,2.38205729153,5622.4762377738625,0.67,0.05714773123116951
2020-04-07,-0.014451603089516228,2.34788029602,5555.177564465249,0.75,-0.01196957896531005
2020-04-08,0.051519001243721545,2.47201083001,5647.595808215289,0.77,0.016636415790057053
2020-04-09,0.044659903272955645,2.58491292825,5624.018197253804,0.73,-0.0041748049545592665
2020-04-10,-0.11332910830950325,2.30795699538,5301.071440974258,0.73,-0.05742277939947641
2020-04-11,-0.0014886757222910864,2.30452375196,5292.648396124626,0.73,-0.0015889325287198636
2020-04-12,0.011945772044093993,2.33221815354,5380.264291775766,0.73,0.01655426340342084
2020-04-13,-0.03094397458139702,2.26115520956,5290.40572216748,0.76,-0.016701515898697148
2020-04-14,0.03705478137561804,2.34651352171,5287.603811627634,0.76,-0.0005296211079059231
2020-04-15,-0.030765592115729583,2.27542085527,5130.324042324443,0.63,-0.029744998851337304
2020-04-16,0.05995979536283662,2.41602788542,5473.310679019933,0.61,0.06685477054975443
2020-04-17,-0.012078638143954117,2.38702109278,5456.32530371954,0.65,-0.0031033091846038078
2020-04-18,0.04778202307696296,2.50384664391,5536.08169794122,0.65,0.01461723592017339
2020-04-19,-0.04143289959128216,2.40222479849,5507.242754260681,0.65,-0.005209269886906456
2020-04-20,-0.048697376510140805,2.28804543395,5273.333280177429,0.63,-0.04247306402142675
2020-04-21,-8.227371311888017e-05,2.2878571957,5267.143825760051,0.58,-0.001173727145341583
2020-04-22,0.03907470482654268,2.37902410084,5438.521093306351,0.63,0.032537039658599005
2020-04-23,0.010860154409794522,2.40500147374,5703.6539335571415,0.61,0.04875090777474636
2020-04-24,0.13642729750783192,2.75654425541,5787.834650895875,0.60,0.014759085722831215
2020-04-25,0.0447022188174385,2.88256358722,5781.269520275549,0.60,-0.0011342982335041608
2020-04-26,-0.029280623018951093,2.79938404666,5871.271446629184,0.60,0.015567848210153067
2020-04-27,-0.010449360766406627,2.77028457306,5974.387377141294,0.67,0.017562793927933782
2020-04-28,0.015692620024750626,2.81410049033,5948.158916511004,0.62,-0.004390150650532516
2020-04-29,0.04765637023726606,2.95145727275,6772.487065551116,0.63,0.1385854279635885
2020-04-30,-0.06821829492879787,2.75682800212,6716.859498197571,0.64,-0.00821375763661469
2020-05-01,0.03234148812191974,2.84744537407,6865.352733678817,0.64,0.022107539322668974
2020-05-02,0.010902601031275088,2.87865978488,6960.728621604209,0.64,0.01389235071018491
2020-05-03,-0.0359010434741144,2.77714602285,6910.123173425962,0.64,-0.007270136637877537
2020-05-04,-0.0013551833292657042,2.77338502985,6936.356507665477,0.64,0.0037963627537638805
2020-05-05,-0.02424896037693413,2.70694216706,7034.92978235145,0.66,0.0142111026988071
2020-05-06,-0.01252166305693555,2.67325807984,7305.190491026156,0.72,0.038416973166201386
2020-05-07,0.0203581076491427,2.72823830338,7906.923616568444,0.63,0.08237062760806428
2020-05-08,0.03377078342273824,2.82194644112,7791.91777535137,0.69,-0.014544954117943739
2020-05-09,-0.022628260464876863,2.75880775544,7566.603299351785,0.69,-0.02891643398911834
2020-05-10,-0.09122383962220326,2.51827658851,6923.795701526345,0.69,-0.08495325741214795
2020-05-11,-0.04861633027014213,2.398775608,6799.19472968891,0.73,-0.017996049740457563
2020-05-12,0.03474040565136988,2.48357449104,6960.428922002935,0.69,0.023713718862910384
2020-05-13,0.023369164361757525,2.5422970274,7351.717391261176,0.64,0.05621614323527117
2020-05-14,-0.009070558748971587,2.51934124115,7773.185796117204,0.63,0.05732924464112531
2020-05-15,-0.017329035610688194,2.47605958485,7428.354865343167,0.64,-0.04436159636712704
2020-05-16,0.03031233827024325,2.55226387075,7448.590232980073,0.64,0.0027240712114217107
2020-05-17,-0.004234234306093169,2.54147983469,7700.5219718848675,0.64,0.033822741085865915
2020-05-18,0.020282643496845384,2.59355408061,7707.808290192141,0.73,0.000946210962565398
2020-05-19,0.0036063626847092603,2.60292426325,7712.985169362826,0.70,0.0006716408836053673
2020-05-20,0.03599684521773697,2.69832814282,7534.203391250885,0.68,-0.023179323463772505
2020-05-21,-0.0681513142855444,2.520559903,7182.7990158422135,0.68,-0.04664121170616934
2020-05-22,0.05022104018143439,2.6503775479,7225.026238429232,0.66,0.005878936956732739
2020-05-23,-0.01777244127004946,2.60368997356,7248.7860410011035,0.66,0.0032885420464628234
2020-05-24,-0.0302900178371793,2.52600661237,6894.2670305339225,0.66,-0.0489073630345723
2020-05-25,0.03388034197526719,2.61305486596,6981.598417702633,0.66,0.012667247552485243
2020-05-26,-0.01335618330917136,2.57838646033,6934.948727137621,0.69,-0.006681806625646984
2020-05-27,0.010599442868953408,2.60586127193,7221.697302262089,0.68,0.041348333838774065
2020-05-28,0.020428517831992548,2.65964262168,7487.948612570995,0.70,0.03686824567203982
2020-05-29,0.007501946939798563,2.6796701483,7408.263494166112,0.65,-0.010641782219379154
2020-05-30,0.04826855494807472,2.81218641072,7533.142964846577,0.65,0.01685678037488896
2020-05-31,-0.02802989096939969,2.73445561431,7364.379523858868,0.65,-0.022402792801788574
2020-06-01,0.04162638234913878,2.85068339793,7934.236297601477,0.66,0.07738014749191109
2020-06-02,-0.03448400534208792,2.75405604071,7388.655009636187,0.68,-0.0687629240548608
2020-06-03,0.05310734601448231,2.90427007873,7462.835378737976,0.77,0.010039766236892027
2020-06-04,0.06899510807970159,3.11172490115,7588.446970186532,0.82,0.016831617619012546
2020-06-05,-0.0008640552730809875,3.1090373601,7476.507314191055,0.91,-0.014751326119199994
2020-06-06,-0.01663858534754977,3.05773535656,7463.41286284715,0.91,-0.0017514128982460768
2020-06-07,-0.010135347085929343,3.0269006715,7547.079015593134,0.91,0.011210173453283498
2020-06-08,0.039396734198768456,3.14853085728,7552.741129772111,0.88,0.000750239154417068
2020-06-09,-0.006142786888570424,3.12924938483,7583.030631380219,0.84,0.004010398488134372
2020-06-10,-0.004016973403068094,3.11670448641,7642.174377043253,0.75,0.007799486582354576
2020-06-11,-0.11745691088126653,2.77130763264,7245.020993224081,0.66,-0.051968636702690606
2020-06-12,0.03272373911605747,2.86349531709,7353.433641635782,0.71,0.014963745241469088
2020-06-13,0.005632152609703428,2.87966846177,7341.415733862447,0.71,-0.0016343259977608538
2020-06-14,-0.03827182948910596,2.77154060475,7286.278738484938,0.71,-0.007510403630077591
2020-06-15,-0.021199849910419715,2.71340279375,7361.462272355103,0.71,0.010318509155168286
2020-06-16,0.0037067677967706158,2.72347941215,7426.203001043171,0.75,0.008794547372903389
2020-06-17,-0.008222005257189241,2.7011787538,7365.359237975924,0.74,-0.008193118752436496
2020-06-18,-0.01712346752784301,2.65531896696,7311.2362953965585,0.71,-0.007348309950763367
2020-06-19,-0.02459814204095502,2.59079983244,7226.713437435551,0.70,-0.0115606792813175
2020-06-20,0.008985863555493714,2.61418531827,7253.432503363693,0.70,0.0036972637921040556
2020-06-21,-0.0026841125831910955,2.60717795904,7233.259260253427,0.70,-0.002781199535655886
2020-06-22,0.027965613688886223,2.68111836624,7487.270727097137,0.71,0.035117152269032635
2020-06-23,0.03381746030179208,2.77333750013,7460.09813150884,0.72,-0.003629172308402909
2020-06-24,-0.03277994215299621,2.68390151874,7212.238375048772,0.69,-0.033224731376279876
2020-06-25,-0.022397535924341894,2.62445692923,7180.071349144558,0.68,-0.0044600613889160855
2020-06-26,-0.0019266770201393426,2.61940531635,7100.042812497723,0.64,-0.011145924985323293
2020-06-27,-0.07047333892160834,2.4411615585,7040.563304371197,0.64,-0.008377344995980697
2020-06-28,0.02940789826248285,2.51401700146,7113.372284377292,0.64,0.010341357198065547
2020-06-29,0.0508556996092359,2.64517591728,7135.290471744956,0.64,0.003081265325561839
2020-06-30,-0.01899295175504291,2.59541031256,7096.142749531155,0.66,-0.005486493138411533
2020-07-01,0.02318415105684771,2.65628564201,7145.966646054452,0.69,0.007021264690114859
2020-07-02,0.009742699495575612,2.68229151278,7051.5412568798965,0.68,-0.01321380211404868
2020-07-03,0.003923244463715233,2.69283546784,7034.037995919928,0.68,-0.0024821893997842275
2020-07-04,0.029355205758098347,2.77305588997,7050.035141818575,0.68,0.0022742478655824174
2020-07-05,0.05342774536125978,2.92524332965,7004.78191126266,0.68,-0.006418865955360494
2020-07-06,0.03169241064471505,3.0194360559,7189.90370562455,0.69,0.026427916915477523
2020-07-07,0.0707545098859835,3.24081417682,7073.0250215458545,0.65,-0.016255945679392453
2020-07-08,0.09152284114572032,3.55141966267,7136.891714333919,0.67,0.009029614994081494
2020-07-09,0.06785395194409867,3.80076126844,7015.478244717123,0.62,-0.017012093566299426
2020-07-10,0.06622051520473715,4.06097013945,7038.775372716518,0.65,0.003320818223182264
2020-07-11,-0.029683122911307286,3.94219932845,6991.664177772623,0.65,-0.006693095382260165
2020-07-12,0.018522082426977927,4.01589748407,7004.231073996425,0.65,0.0017974113035568984
2020-07-13,-0.03552484558685408,3.87573766404,6998.655755717276,0.64,-0.0007959929106061755
2020-07-14,0.020288900120420453,3.95517524401,6979.627030831343,0.63,-0.0027189113952902095
2020-07-15,0.020321523610624517,4.03637266448,6934.662582244593,0.64,-0.0064422423129670454
2020-07-16,0.010240647622159812,4.07792010788,6907.504957113229,0.62,-0.003916214352072225
2020-07-17,0.01539217315117679,4.1411737167,6928.340841238132,0.64,0.003016412475165477
2020-07-18,0.05230408363061978,4.36353861765,6916.7414045819505,0.64,-0.0016742012152665498
2020-07-19,-0.04061512997130071,4.18986371757,6929.410351330463,0.64,0.0018316351598918585
2020-07-20,-0.07662503870512914,3.8808071838,6941.313667721986,0.62,0.001717796434041212
2020-07-21,0.029397969884021803,3.99658856686,7090.118971796493,0.61,0.021437628552426653
2020-07-22,0.004127904964358825,4.01312020168,7158.2124609488565,0.60,0.009603998102603116
2020-07-23,-0.014465278625550892,3.95548714387,7160.931822902967,0.59,0.0003798939985290531
2020-07-24,-0.03541548476259608,3.81785322064,7120.310162829681,0.59,-0.005672677952800055
2020-07-25,0.0225755907397508,3.90502377359,7121.226595373819,0.59,0.00012870682922241325
2020-07-26,-0.025938779218036584,3.80503462843,7312.819538156486,0.59,0.02690448621690143
2020-07-27,-0.05848982165391617,3.588862394,8269.228102900404,0.62,0.1307851998471472
2020-07-28,0.04404296266095515,3.75045900209,8181.389933927654,0.59,-0.010622293626407686
2020-07-29,-0.02977328218264675,3.64044144672,8340.84889241789,0.58,0.019490448417446758
2020-07-30,0.021466292463583198,3.71943302238,8287.317744659058,0.55,-0.006417949593535107
2020-07-31,0.019420149227460725,3.7923709067,8421.38558611298,0.55,0.016177470875944695
2020-08-01,0.06906218218704707,4.06353617967,8624.320231439553,0.55,0.02409753635568195
2020-08-02,-0.04318234485024885,3.89179787645,8062.229206951733,0.55,-0.06517511054827756
2020-08-03,-0.00954386259146866,3.85483177258,8140.599893319588,0.56,0.009720721695716436
2020-08-04,0.03950389161122932,4.01016047377,8095.39552927533,0.52,-0.005552952440440417
2020-08-05,0.03657936136531006,4.15956549408,8548.892559471591,0.55,0.05601913193200785
2020-08-06,0.003960537495334046,4.17607227547,8586.775432172613,0.55,0.004431319312704502
2020-08-07,-0.03797217261532854,4.02047069932,8493.087517500417,0.57,-0.01091072142415304
2020-08-08,0.09738935905632452,4.43172254231,8550.800917408633,0.57,0.006795337948572285
2020-08-09,0.17589213522949435,5.2839846383,8478.75126627434,0.57,-0.008426070473422807
2020-08-10,0.0349779819643884,5.47207814668,8631.725115654082,0.59,0.018042025833240605
2020-08-11,-0.10425782750483316,4.93030392341,8297.791847656557,0.64,-0.038686735678354685
2020-08-12,0.19239784937224894,5.97628109044,8378.477123939192,0.69,0.009723704542603304
2020-08-13,0.028604719444213635,6.1496994009,8413.979586792457,0.71,0.004237340787364108
2020-08-14,-0.009084435095987659,6.09408584716,8370.77396054805,0.71,-0.005134981110749071
2020-08-15,-0.0003358595947577105,6.09203943363,8428.93388276009,0.71,0.006947974283638701
2020-08-16,0.0210321524796679,6.22152504331,8427.040628650357,0.71,-0.00022461370987915798
2020-08-17,-0.04668103425576718,5.93777228155,8762.583675278463,0.69,0.039817423626429836
2020-08-18,-0.016791891778561517,5.83889831572,8577.947829234186,0.67,-0.02107093671073099
2020-08-19,-0.02962599684388841,5.66845241403,8463.238782297954,0.68,-0.013372551246499345
2020-08-20,0.1061805318900003,6.30344727039,8518.89001403096,0.65,0.006575642394659546
2020-08-21,-0.11246811254247703,5.6329233752,8408.010653459349,0.64,-0.0130157051433917
2020-08-22,0.13334916443278072,6.43645370432,8423.66105992896,0.64,0.0018613685346808937
2020-08-23,0.28092931312105984,8.52418173615,8417.399368882296,0.64,-0.0007433455598600334
2020-08-24,-0.04506000065639615,8.14860733799,8457.213518213031,0.65,0.004729982217301217
2020-08-25,0.03444424571833587,8.43416972981,8209.30543179557,0.69,-0.02931321124665692
2020-08-26,-0.08548698198360992,7.74311682887,8304.849309108075,0.69,0.011638484900616804
2020-08-27,-0.06072957138414864,7.28687457388,8213.012151424322,0.74,-0.011058256961150778
2020-08-28,0.039682462065289394,7.58184965952,8336.717545848325,0.74,0.01506212241541004
2020-08-29,-0.03689199231241609,7.30723677381,8259.759350789143,0.74,-0.009231234551961877
2020-08-30,0.043945730208575874,7.63551910235,8336.227199184552,0.74,0.009257878486266396
2020-08-31,-0.05707225816923036,7.21194491985,8296.108536102276,0.72,-0.004812568338612486
2020-09-01,0.00475143095249347,7.24629351604,8396.425107335748,0.68,0.012092003232229098
2020-09-02,-0.085255701734572,6.65410792637,7927.8095574402705,0.66,-0.05581131778166638
2020-09-03,-0.28948530736146705,4.98158986395,7158.907751535653,0.63,-0.09698792589978415
2020-09-04,0.10085636359283828,5.51022497957,7374.843195857947,0.72,0.030163182962648673
2020-09-05,-0.11160785013205207,4.92831726059,7321.888934453149,0.72,-0.007180391501007008
2020-09-06,0.05089008722439855,5.18561108245,7312.310732468789,0.72,-0.001308159966656936
2020-09-07,-0.025524015655474134,5.05492833291,7401.515890694132,0.72,0.012199311748233915
2020-09-08,-0.01973185410026803,4.95616284216,7252.863075269509,0.69,-0.020084104070022122
2020-09-09,0.07359287514747598,5.33465756374,7290.190477366621,0.71,0.0051465747677478454
2020-09-10,-0.0030197485964441506,5.31857253764,7344.015236755657,0.68,0.007383176002896187
2020-09-11,0.007889520103178926,5.36069948478,7350.385587658505,0.67,0.0008674207089012616
2020-09-12,0.04564281446933221,5.61104671267,7330.879470069379,0.67,-0.0026537543311846525
2020-09-13,-0.06048455937325742,5.28172486082,7312.927949916539,0.67,-0.0024487539627588927
2020-09-14,0.020427904107935907,5.39072900229,7586.43346771561,0.68,0.037400275193767374
2020-09-15,-0.09943497905100725,4.88049011202,7747.7467024318985,0.68,0.021263382247107752
2020-09-16,0.05169017791589267,5.13939735009,7912.9849045473675,0.69,0.02132725919700024
2020-09-17,-0.01328794620228714,5.07155704198,7803.172600024166,0.69,-0.013877481866557765
2020-09-18,-0.02054256083577734,4.96843707336,7810.836646583073,0.70,0.0009821705800642378
2020-09-19,-0.004846024163152795,4.94441815239,7950.830165475538,0.70,0.01792298638759859
2020-09-20,-0.05789503468325248,4.66628970248,7882.884787357856,0.70,-0.008545696072432442
2020-09-21,-0.13026090235697793,4.09637877279,7614.033867275891,0.68,-0.03410565133631458
2020-09-22,0.029662455512253095,4.21970749979,7664.069864425604,0.68,0.0065715490660950265
2020-09-23,-0.0922193252393555,3.84797289,7514.459076269336,0.68,-0.01952106267333464
2020-09-24,0.15283465536733784,4.48339756,7830.873698402025,0.67,0.04210743832938376
2020-09-25,0.06747371461984168,4.7963483,7717.119654198224,0.66,-0.014526354093415334
2020-09-26,-0.04084777792251292,4.60437565,7764.287531403967,0.66,0.006112109092423118
2020-09-27,0.027941960100780764,4.73484523,7772.054653423841,0.66,0.0010003650674268625
2020-09-28,0.025477350841533523,4.85702636,7728.010604255597,0.67,-0.005666976254321764
2020-09-29,0.07790748234433952,5.25055546,7827.237225085629,0.66,0.012839866029090373
2020-09-30,0.021812680634487436,5.36634237,7777.835074973677,0.69,-0.006311569292115196
2020-10-01,-0.04520111577523976,5.12917813,7662.508184353954,0.68,-0.014827633847727725
2020-10-02,-0.043994281251607946,4.90841538,7671.409627462561,0.70,0.001161687908768943
2020-10-03,0.02210716033457675,5.01813483,7643.493974820995,0.70,-0.0036389208759797344
2020-10-04,0.05593422775007798,5.30681872,7703.8032205376385,0.70,0.00789027189859929
2020-10-05,0.014104372498754762,5.38219841,7798.871813846747,0.78,0.01234047529351008
2020-10-06,-0.1285556802855028,4.73291474,7704.844057276186,0.76,-0.01205658444130554
2020-10-07,0.03192620279221826,4.8864567,7749.252253519435,0.81,0.005763672296691284
2020-10-08,0.03208638237786541,5.04578793,7922.494036982404,0.78,0.02235593548839365
2020-10-09,0.021809395491165486,5.1570423,7987.064964105798,0.79,0.008150328270614644
2020-10-10,0.06904673140064516,5.52570007,8170.641756156384,0.79,0.02298426178772649
2020-10-11,0.09555534171732256,6.07976042,8218.271518101314,0.79,0.005829378323806912
2020-10-12,-0.015696298366630015,5.98507573,8326.301978863046,0.79,0.013145155952050026
2020-10-13,0.00508502491264788,6.0155875,8241.265076859192,0.74,-0.01021304562574441
2020-10-14,-0.045333630610570504,5.74896815,8272.339124750355,0.73,0.0037705434300877435
2020-10-15,0.0019395757702962877,5.76012953,8344.048085357525,0.74,0.00866852283565364
2020-10-16,-0.06578107493233627,5.39341566,8229.807443426935,0.76,-0.013691273200002763
2020-10-17,0.01322030409201742,5.46519166,8250.70669168423,0.76,0.0025394577456350803
2020-10-18,0.05320080157942085,5.76381737,8330.519894627381,0.76,0.009673499001436254
2020-10-19,-0.045621225666974616,5.50677288,8563.778603545485,0.78,0.02800049839248801
2020-10-20,-0.08788576849461942,5.04346325,8797.544048716432,0.81,0.027296997738144074
2020-10-21,0.041196415258242074,5.25557498,9519.826894926617,0.83,0.08210050921149589
2020-10-22,0.0324741021781018,5.42904648,9549.812686893609,0.87,0.00314982533799773
2020-10-23,-0.010996961632668176,5.36967054,9529.809582139214,0.85,-0.0020946070263605393
2020-10-24,0.034049596851507734,5.55565402,9663.237141390515,0.85,0.014001072959670733
2020-10-25,-0.04729609747316947,5.29901023,9630.8654652677,0.85,-0.003349982583388923
2020-10-26,-0.0280924574717161,5.15221952,9723.419528384115,0.81,0.00961015014177049
2020-10-27,0.0009247172923354619,5.15698607,10217.354611876695,0.79,0.050798495534488716
2020-10-28,-0.0700883547347561,4.80791712,9958.00894053843,0.79,-0.025382858987472275
2020-10-29,-0.037757507007104806,4.62976658,10145.51850302014,0.85,0.01883002552029953
2020-10-30,-0.0010811246409236806,4.62476393,10278.914469844232,0.88,0.013148265096986774
2020-10-31,-0.0010023024605765503,4.62013084,10476.858516668626,0.88,0.01925729097222398
2020-11-01,0.024686359765114758,4.7356045,10391.508591576843,0.88,-0.008146518821075205
2020-11-02,-0.026845842965845662,4.61016451,10304.421007311947,0.87,-0.008380648824703671
2020-11-03,-0.02931621919694704,4.47697378,10668.501409493821,0.90,0.03533244632799125
2020-11-04,-0.0206415279663606,4.38550943,10797.885770057239,0.78,0.012127697752214686
2020-11-05,0.028829081023171377,4.51377971,12070.863789973291,0.79,0.11789141384010995
2020-11-06,0.07618199752993093,4.87108582,11836.877135751092,0.83,-0.01938441674874675
2020-11-07,-0.05341529186439621,4.61772233,11270.289183280163,0.83,-0.04786633720811844
2020-11-08,0.03941123532651785,4.80334628,11768.773370380386,0.83,0.04422993758134796
2020-11-09,0.06648712968450504,5.13356293,11682.23463092582,0.96,-0.0073532505666535596
2020-11-10,-0.010787680266350422,5.07848133,11605.88438574334,0.98,-0.006535585664437906
2020-11-11,-0.008823645068143846,5.03386773,11944.678380587076,0.98,0.029191570722513
2020-11-12,0.0002785342782054199,5.03527003,12501.877695169795,0.88,0.04664833131784433
2020-11-13,0.034297928972439023,5.21096513,12439.176385562807,0.89,-0.00501535138447346
2020-11-14,-0.031886150877804234,5.04742864,12261.616499820362,0.89,-0.014274247766799482
2020-11-15,-0.013420817875145711,4.98014056,12216.374844695232,0.89,-0.003689697449418086
2020-11-16,0.02388873618817356,5.10054222,12827.53131691985,0.91,0.050027645680011494
2020-11-17,0.035804860150489344,5.28647521,13560.847284254107,0.87,0.057167349602724654
2020-11-18,-0.035780243462859976,5.10066778,13741.953445665176,0.88,0.013355077128650885
2020-11-19,-0.0019689580012822797,5.09063466,13755.830494549191,0.86,0.001009830875856447
