Date,Bitcoin Return,Bitcoin Price,Famala Index,US Treasury Yield,Famala Index Return
2018-04-26,0.04808821013231678,9281.509765625,4837.809505566189,3.00,0.03738113720220181
2018-04-27,-0.0322395933068439,8987.0498046875,4664.1798958832005,2.96,-0.035890129506591165
2018-04-28,0.03942918286213941,9348.48046875,4772.713271704393,2.96,0.023269551827747644
2018-04-29,0.007523614187495628,9419.080078125,4761.570902446147,2.96,-0.002334598502764769
2018-04-30,-0.019136041014403197,9240.5498046875,4743.84413757718,2.95,-0.0037228816355249477
2018-05-01,-0.01324016669459219,9119.009765625,4621.812593212771,2.97,-0.025724189249340227
2018-05-02,0.012739001376982891,9235.919921875,4658.942118450062,2.97,0.008033541925048121
2018-05-03,0.05353715789106724,9743.8603515625,4921.523486784203,2.94,0.05636072774853379
2018-05-04,-0.004433170333562973,9700.759765625,4892.121020557931,2.95,-0.005974261080989749
2018-05-05,0.016094355065083252,9858.150390625,4958.445115554819,2.95,0.013557329166260812
2018-05-06,-0.020843383079432266,9654.7998046875,4879.543621694076,2.95,-0.015912547587393
2018-05-07,-0.02962092312799005,9373.009765625,4750.851139309161,2.95,-0.026373876813552403
2018-05-08,-0.014853101418770562,9234.8203125,4663.562132316648,2.97,-0.01837334078314362
2018-05-09,0.009737078547251641,9325.1796875,4752.6154106127715,3.00,0.019095548803567872
2018-05-10,-0.03062326710905233,9043.9404296875,4642.91921384868,2.97,-0.0230812273425567
2018-05-11,-0.0689361065966995,8441.490234375,4390.001037328718,2.97,-0.05447395590377053
2018-05-12,0.007482389783710855,8504.8896484375,4401.880216568663,2.97,0.0027059627409959743
2018-05-13,0.025429769131291063,8723.9404296875,4448.933196173412,2.97,0.010689291232333444
2018-05-14,-0.0008199646268759205,8716.7900390625,4466.568771940719,3.00,0.00396400102893767
2018-05-15,-0.023964474196194036,8510.3798828125,4400.0326879567065,3.08,-0.014896464687165769
2018-05-16,-0.016772482047846687,8368.830078125,4300.780212715548,3.09,-0.022557213157261616
2018-05-17,-0.03335153970564195,8094.31982421875,4197.969949057729,3.11,-0.02390502619823587
2018-05-18,0.019168176638719434,8250.9697265625,4263.96168170375,3.06,0.015719915446472933
2018-05-19,-0.0004594502127542603,8247.1796875,4263.077680399479,3.06,-0.00020731924211818558
2018-05-20,0.031752487481541386,8513.25,4387.007784080252,3.06,0.029070571303584758
2018-05-21,-0.011133876917273966,8418.990234375,4364.132215221741,3.06,-0.005214389849391951
2018-05-22,-0.045839471398213046,8041.77978515625,4216.471376008073,3.06,-0.033835097547832906
2018-05-23,-0.06206765944472573,7557.81982421875,4011.6245002832766,3.01,-0.04858253678428488
2018-05-24,0.0038982826938899168,7587.33984375,3952.54647183117,2.98,-0.014726709453473227
2018-05-25,-0.014229521588760126,7480.14013671875,3920.7307872788456,2.93,-0.008049414416520347
2018-05-26,-0.016751549202161684,7355.8798828125,3828.359374648265,2.93,-0.023559743742234872
2018-05-27,0.0016762090503006405,7368.22021484375,3861.0673717640516,2.93,0.008543606781636447
2018-05-28,-0.032025159738966816,7135.990234375,3840.648251602085,2.93,-0.0052884651304691815
2018-05-29,0.046090611580090195,7472.58984375,3952.335619305397,2.77,0.029080342792840403
2018-05-30,-0.008880942351451794,7406.52001953125,3912.228807187177,2.84,-0.010147623071865623
2018-05-31,0.011764678499798073,7494.169921875,3931.2552891545183,2.83,0.004863335685373901
2018-06-01,0.006289122618005123,7541.4501953125,3950.1392211277216,2.89,0.0048035374414121534
2018-06-02,0.01343460036267325,7643.4501953125,3956.531912069525,2.89,0.0016183457300976403
2018-06-03,0.009997649447416887,7720.25,3968.8711712267473,2.89,0.0031187058341627647
2018-06-04,-0.02701622323891649,7514.47021484375,3887.183983737015,2.94,-0.020581970027634722
2018-06-05,0.015749961130953748,7633.759765625,3931.1027292244694,2.92,0.011298344938443707
2018-06-06,0.002645286611436144,7653.97998046875,3958.151996695706,2.97,0.006880834548064104
2018-06-07,0.0031646133192780724,7678.240234375,3970.5097774574588,2.93,0.0031221086941756984
2018-06-08,-0.006968564365645907,7624.919921875,3952.3578027128556,2.93,-0.004571698789828173
2018-06-09,-0.012263867528105044,7531.97998046875,3905.6706394958205,2.93,-0.011812483977283
2018-06-10,-0.1042933363808614,6786.02001953125,3565.033875897889,2.93,-0.08721594702668115
2018-06-11,0.017659179795872778,6906.919921875,3625.644770520669,2.96,0.017001491916402784
2018-06-12,-0.04813047339938324,6582.35986328125,3505.427328443488,2.96,-0.03315753464173962
2018-06-13,-0.035954273506747965,6349.89990234375,3391.459041381659,2.98,-0.032511952576245305
2018-06-14,0.049982602628063255,6675.35009765625,3526.164181873796,2.94,0.03971893478544242
2018-06-15,-0.033321874056011454,6456.580078125,3438.659353936369,2.93,-0.0248158688660173
2018-06-16,0.014389722742134216,6550.16015625,3498.887188926402,2.93,0.01751491752769515
2018-06-17,-0.007799634776661505,6499.27001953125,3471.4726073178836,2.93,-0.007835228782248974
2018-06-18,0.035601191439461784,6734.81982421875,3609.8834643374084,2.92,0.039870934521492124
2018-06-19,0.00520115825376602,6769.93994140625,3601.053145352924,2.89,-0.0024461507058941637
2018-06-20,0.0009758784644155417,6776.5498046875,3624.8760782015133,2.93,0.006615546032507869
2018-06-21,-0.006931549314601128,6729.740234375,3607.31849644836,2.90,-0.004843636409734789
2018-06-22,-0.10092513460307667,6083.68994140625,3292.3896061900705,2.90,-0.08730276812772628
2018-06-23,0.012867880610642049,6162.47998046875,3341.120442016533,2.90,0.014801053840907259
2018-06-24,0.0017429078270061015,6173.22998046875,3396.3055594585076,2.90,0.016516949448451317
2018-06-25,0.012228084684466036,6249.18017578125,3438.7521837859194,2.87,0.012497881472766953
2018-06-26,-0.025199768617492124,6093.669921875,3406.0884654072815,2.88,-0.009498712507592372
2018-06-27,0.010360226200307545,6157.1298828125,3414.6395832102403,2.83,0.0025105389627442477
2018-06-28,-0.04207551892667362,5903.43994140625,3290.3700862509095,2.84,-0.036393151877686616
2018-06-29,0.051961304162501123,6218.2998046875,3494.687941129929,2.85,0.0620957064169709
2018-06-30,0.029426269046298203,6404.0,3581.256357015621,2.85,0.024771429479251768
2018-07-01,-0.002842915424254111,6385.81982421875,3566.401884910253,2.85,-0.004147838251307538
2018-07-02,0.03513597605397694,6614.18017578125,3655.5363346476647,2.87,0.024992822630154773
2018-07-03,-0.012871725512867362,6529.58984375,3616.297982046655,2.83,-0.010733952287412243
2018-07-04,0.010354208139776208,6597.5498046875,3656.256493100523,2.83,0.011049562633456892
2018-07-05,0.0062841192296037365,6639.14013671875,3692.631720443926,2.84,0.009948762460195057
2018-07-06,0.005162002311365564,6673.5,3732.7297155270894,2.82,0.010858920715316503
