Date,EOS Return,EOS Price,Famala Index,US Treasury Yield,Famala Index Return
2018-08-11,-0.05043307550711886,5.01716,3993.054769406729,2.87,0.03956754585130666
2018-08-12,-0.0005981266851099083,5.01416,4019.1065292493236,2.87,0.0065242680972455456
2018-08-13,-0.08109877591078019,4.62357,4114.577952185306,2.88,0.02375438974836376
2018-08-14,-0.009145043935281188,4.58148,4064.2397282328807,2.89,-0.0122341159986262
2018-08-15,0.011875132090916455,4.63621,4140.2129704535955,2.86,0.01869310062911761
2018-08-16,-0.024639930859755316,4.52337,4140.580118161574,2.87,8.86784594413214e-05
2018-08-17,0.1965738506297457,5.50596,4159.796333841795,2.87,0.004640947676856594
2018-08-18,-0.07629260735089058,5.10152,4137.584406236332,2.87,-0.005339667094938955
2018-08-19,0.03941467875805105,5.30661,4171.287508278628,2.87,0.00814559867141245
2018-08-20,-0.10856479865854221,4.76067,4113.6755811046805,2.82,-0.013811545490356757
2018-08-21,0.03140270501525758,4.91254,4229.44300861081,2.85,0.02814208977438153
2018-08-22,-0.039215664861073675,4.72362,4188.977222697054,2.82,-0.00956763948145675
2018-08-23,0.040655836954228454,4.91962,4286.249815506611,2.82,0.023221084202250532
2018-08-24,0.026259916534197826,5.05052,4426.516203012007,2.82,0.03272473456818735
2018-08-25,-0.0006635181161046089,5.04717,4469.907762625328,2.82,0.00980264334823748
2018-08-26,-0.018561711615726607,4.95435,4436.104805836442,2.82,-0.007562338773861528
2018-08-27,0.07813067145377331,5.35696,4517.488198016172,2.85,0.01834568743115717
2018-08-28,0.09736046174538628,5.90475,4626.589588827515,2.88,0.024150896699465622
2018-08-29,0.036281995169141365,6.12292,4615.586759547498,2.89,-0.0023781727487969034
2018-08-30,-0.00728115190597903,6.0785,4584.742091125729,2.86,-0.006682718802320521
2018-08-31,0.05573590785432969,6.42691,4617.0706910489625,2.86,0.007051345371380754
2018-09-01,0.03321581352061533,6.64397,4685.878409310481,2.86,0.01490289468491683
2018-09-02,-0.006765792840181418,6.59917,4774.594404568857,2.86,0.01893262852960574
2018-09-03,-0.020424868772468335,6.46575,4779.918205867178,2.86,0.0011150269210776706
2018-09-04,0.0014728351178756468,6.47528,4870.460501186704,2.90,0.018942226921035844
2018-09-05,-0.21562280872764247,5.21933,4639.36063819746,2.90,-0.047449283888645936
2018-09-06,0.0037062436525439365,5.23871,4387.046731576695,2.88,-0.054385491083270704
2018-09-07,-0.02788235246106554,5.09466,4388.881410034788,2.94,0.00041820353653588047
2018-09-08,-0.06733410637152004,4.76291,4265.193884076325,2.94,-0.02818201596326174
2018-09-09,0.04212228610453037,4.96782,4326.711731731201,2.94,0.014423224201963483
2018-09-10,0.013621075527389424,5.03595,4359.755991200525,2.94,0.007637268558241205
2018-09-11,-0.01039548994024081,4.98387,4397.821144710905,2.98,0.008731028430767283
2018-09-12,-0.009090385334919687,4.93877,4430.114452305071,2.97,0.007343024313984091
2018-09-13,0.08703196220016918,5.38786,4463.368291961514,2.97,0.0075063161492680275
2018-09-14,-0.02195284022595509,5.27087,4464.915353969095,2.99,0.0003466131195956727
2018-09-15,0.024447933825825715,5.40132,4453.12497713935,2.99,-0.0026406719713652793
2018-09-16,0.0033085255131979604,5.41922,4433.16633279132,2.99,-0.004481941209934672
2018-09-17,-0.10307047693550596,4.88848,4329.264388334726,2.99,-0.02343741169557527
2018-09-18,0.04238069140444169,5.10011,4306.047205336376,3.05,-0.00536284710652228
2018-09-19,0.02498663284268608,5.22915,4323.5747567852095,3.08,0.0040704503720053265
2018-09-20,0.0939419091134444,5.7442,4229.8561620197415,3.07,-0.021676182334627273
2018-09-21,0.06695000308470404,6.14194,4225.678587843737,3.07,-0.0009876397721311652
2018-09-22,-0.03509451796829433,5.93013,4235.537459910257,3.07,0.002333086121334889
2018-09-23,0.01514576981029759,6.02063,4190.5823766108015,3.07,-0.010613784844298844
2018-09-24,-0.05775487480065499,5.68276,4228.516372311632,3.08,0.00905220141060925
2018-09-25,-0.05439370045044808,5.38191,4103.87540428383,3.10,-0.02947628838425514
2018-09-26,0.031655093334726894,5.555,4163.497085168428,3.06,0.014528141088874751
2018-09-27,0.045926352830607,5.81607,4239.719322920086,3.06,0.01830726338759376
2018-09-28,-0.00794576301720898,5.77004,4235.702239088571,3.05,-0.0009474881532364291
2018-09-29,-0.001024781239952635,5.76413,4151.624830022517,3.05,-0.019849697717218645
2018-09-30,-0.00782529619453372,5.7192,4157.759047869985,3.05,0.0014775462857597877
2018-10-01,0.0030377648668134527,5.7366,4136.624568598041,3.09,-0.005083141910970266
2018-10-02,-0.015825503144076367,5.64653,4173.676524493393,3.05,0.00895705067765175
2018-10-03,-0.005045888781194024,5.61811,4145.681505698949,3.15,-0.006707520007876563
2018-10-04,0.027960176961014077,5.77741,4199.184990991997,3.19,0.01290583592094539
2018-10-05,0.00585397495621595,5.81133,4228.312119914749,3.23,0.006936376698153208
2018-10-06,-0.01421261029237371,5.72932,4240.6376417316005,3.23,0.002914998104988525
2018-10-07,0.005187835221404341,5.75912,4245.824936967428,3.23,0.0012232347288482297
2018-10-08,0.02644473218542085,5.91345,4263.559472401424,3.23,0.004176935153304454
2018-10-09,-0.0006241959873517064,5.90976,4272.831385897701,3.21,0.0021746884396231596
2018-10-10,-0.005065466493180565,5.8799,4250.297315248072,3.22,-0.005273802922343666
2018-10-11,-0.14676603939959085,5.07727,4200.505986224696,3.14,-0.01171478730317232
2018-10-12,0.019944464347271006,5.17955,4146.6405635496185,3.15,-0.012823555745837795
2018-10-13,0.0142543813998918,5.25391,4146.965915746493,3.15,7.846163463852535e-05
2018-10-14,-0.0166241881694297,5.16729,4184.550083447556,3.15,0.009063051991421432
2018-10-15,0.05711852538354952,5.47103,4349.834801069212,3.16,0.039498802577475955
2018-10-16,-0.006241299612383122,5.43699,4326.496124495751,3.16,-0.005365416766568605
2018-10-17,-0.0046198229078633765,5.41193,4286.0477422242875,3.19,-0.009348993066803674
2018-10-18,-0.010642301255515445,5.35464,4253.38573583473,3.17,-0.007620541896392126
2018-10-19,-0.003912668943138708,5.33373,4244.261304826543,3.20,-0.002145215970259697
2018-10-20,0.007222068879564691,5.37239,4252.760518573722,3.20,0.0020025189630793493
2018-10-21,0.009385513119802751,5.42305,4249.563449963331,3.20,-0.0007517631421822033
2018-10-22,-0.007410690528093898,5.38301,4262.330621724203,3.20,0.003004349014010589
2018-10-23,0.006610082465967789,5.41871,4241.896572584753,3.17,-0.004794102324043671
2018-10-24,-0.0071935694302533715,5.37987,4270.388156022962,3.10,0.006716708658657384
2018-10-25,-0.001112169253619004,5.37389,4256.010529446667,3.14,-0.0033668196077251532
2018-10-26,0.00240504468796462,5.38683,4252.334338163514,3.08,-0.0008637646118865447
2018-10-27,-0.0009472019251053669,5.38173,4263.457561113824,3.08,0.0026157921898291117
2018-10-28,0.008050411018972371,5.42523,4255.893025218318,3.08,-0.0017742725914527383
2018-10-29,-0.05279977341940673,5.14621,4185.989370185788,3.08,-0.016425143822533947
2018-10-30,-0.0020229494878790024,5.13581,4180.763583364639,3.12,-0.0012483994484957682
2018-10-31,0.011705413028415535,5.19628,4160.238332040015,3.15,-0.004909450370811358
2018-11-01,0.015412874443308671,5.27699,4197.347582107447,3.14,0.008919981766822307
2018-11-02,0.014779414189882021,5.35556,4187.818195637558,3.22,-0.002270335320932408
2018-11-03,-0.007679404946386187,5.31459,4169.547695686526,3.22,-0.004362772951811704
2018-11-04,0.025033126506288826,5.44931,4142.743340878908,3.22,-0.006428600117789065
2018-11-05,0.003427581344078828,5.46802,4140.526087507587,3.20,-0.0005352137916539665
2018-11-06,0.04644985315885349,5.728,4096.556647992767,3.22,-0.010619288125603492
2018-11-07,-0.013785223546259105,5.64958,4170.64292112627,3.22,0.018085011266670645
2018-11-08,-0.025944417971777385,5.50489,4167.281832500021,3.24,-0.000805892206504665
2018-11-09,-0.022431818800342767,5.38278,4113.06991629827,3.19,-0.013008939251230835
2018-11-10,0.007202605627622369,5.42169,4116.835851536597,3.19,0.0009156020478534402
2018-11-11,0.004067934500097392,5.44379,4117.345234261865,3.19,0.0001237316093323265
2018-11-12,-0.007674784766435372,5.40217,4075.5241273430665,3.19,-0.010157299069990595
2018-11-13,-0.033076106795749904,5.22641,4091.9597951842075,3.14,0.0040327740255228775
2018-11-14,-0.11992446253422084,4.63576,3696.663580789512,3.12,-0.09660315207884408
2018-11-15,0.01123362689437962,4.68813,3610.3998650658987,3.11,-0.023335560252737263
2018-11-16,-0.030453951847490647,4.54751,3577.39187758018,3.08,-0.00914247416334764
2018-11-17,0.0055393177818826,4.57277,3541.6012712094516,3.08,-0.010004664737746803
2018-11-18,0.0031877269044537633,4.58737,3571.9710226507523,3.08,0.008575146978905794
2018-11-19,-0.11647486276706527,4.083,3066.676797212113,3.06,-0.1414608971445859
2018-11-20,-0.0964904008504442,3.70744,2828.371258064479,3.06,-0.07770807127907153
2018-11-21,0.02755263438449243,3.81101,2915.432736567539,3.06,0.030781488906317767
2018-11-22,-0.06966014633153543,3.55457,2775.687830276518,3.06,-0.047932817841494245
2018-11-23,0.012810850860841622,3.6004,2787.3642324690304,3.05,0.004206669808163954
2018-11-24,-0.09889146552835741,3.26139,2471.839941706033,3.05,-0.11319808408516016
2018-11-25,0.026830741276417488,3.35008,2571.7522671680417,3.05,0.040420224536484466
2018-11-26,-0.05091191511569764,3.18379,2425.2693325953564,3.07,-0.056958415646305285
2018-11-27,-0.04945358747517754,3.03017,2450.983022571256,3.06,0.0106024059391302
2018-11-28,0.07903260721892887,3.27937,2740.761704540524,3.06,0.11822957535840857
2018-11-29,-0.08178198440315637,3.02185036189,2785.770171719846,3.03,0.016421882684933185
2018-11-30,-0.04707263762267675,2.88289993308,2600.4019939345544,3.01,-0.06654108787116894
2018-12-01,0.025462547964202237,2.95724844529,2736.1676083183756,3.01,0.052209471728023184
2018-12-02,-0.03715879625535265,2.84937724666,2688.171680941045,3.01,-0.017541296531475466
2018-12-03,-0.0940572478789731,2.59359050895,2530.7146353231838,2.98,-0.0585740288591763
2018-12-04,-0.05474619648445057,2.45541801124,2581.491239238422,2.91,0.020064136511682998
2018-12-05,-0.11193697318842637,2.19539073683,2456.2238831627324,2.91,-0.048525191242812626
2018-12-06,-0.16149923395954388,1.86798593241,2332.171842481198,2.87,-0.05050518461769863
2018-12-07,-0.06914706292053144,1.74318473204,2250.7506819823507,2.85,-0.03491216170941472
2018-12-08,0.05602138607160956,1.84362756246,2293.7054543798668,2.85,0.0190846426222933
2018-12-09,0.09740100639627357,2.03223493062,2390.3241598249506,2.85,0.042123414434311474
2018-12-10,-0.0478483724644915,1.93728549921,2321.3542665954114,2.85,-0.028853782423631603
2018-12-11,-0.04673504008032062,1.84882948115,2269.503677451408,2.89,-0.022336353347759238
2018-12-12,0.0683040271932779,1.97952467577,2308.209438067226,2.91,0.01705472478426815
2018-12-13,-0.06725296506356242,1.85077373739,2181.514597320635,2.91,-0.05488879763557278
2018-12-14,-0.012157894626095617,1.82840845816,2147.1263794917654,2.89,-0.015763459878336633
2018-12-15,0.038349804093201684,1.89988944483,2144.179228140406,2.89,-0.0013726026467324594
2018-12-16,0.007969641920142734,1.91509137992,2148.9312825309744,2.89,0.0022162580106187234
2018-12-17,0.22515056757000984,2.39867357392,2309.7163802349023,2.86,0.07482095821815112
2018-12-18,0.09770749970367576,2.64487394609,2390.77213958053,2.82,0.035093382044328894
2018-12-19,-0.05756550465000638,2.4969198246,2434.6676006623857,2.77,0.018360370005632207
2018-12-20,0.09833324073720207,2.75492754507,2682.286015809196,2.79,0.1017052245979872
2018-12-21,-0.05014809109371474,2.62018008917,2516.688744727367,2.79,-0.061737365107900885
2018-12-22,-0.00024726310368027054,2.6195322954,2592.8021021202485,2.79,0.030243452851427915
2018-12-23,0.07399150682487661,2.82070624605,2529.7345181254227,2.79,-0.02432410246167752
